,title,text,author
234,妹头,介绍谁呢？就是弄堂到底的一扇门里面，三层楼的阿川。她曾经说起过的，从苏北大丰农场抽调到江南造船厂的那个，就是他。,wanganyi
404,我爱比尔,阿三不知道，在她痛苦的时候，有一个人比她更痛苦。并且，在她一筹莫展的时候，却有一个计划在那个人心中慢慢地形成了。,wanganyi
357,我爱比尔,所以，开始的时候，她尽往好处去理解他们，直到真正的上当吃亏，才醒悟过来。这种失望的心情，是她对自己也不便承认的。,wanganyi
135,我爱比尔,说到这里，他哽住了，有大的泪珠在他眼睛里打转，而终于没有落下。这意外的插曲，给我们的白茅岭之行增添了戏剧性的色彩。,wanganyi
219,我爱比尔,当阿三抽完一支烟，在烟缸里揿灭烟头的时候，德国人又向她递过烟盒：再来一支？阿三谢绝了。两人相视而笑，神情放松下来。,wanganyi
343,三恋,他只得走了，她也只得走了，走得很匆忙，赶路一般，再无法相对了，已经听见汽车在远远的门外鸣着喇叭了。这是真的回去了。,wanganyi
154,我爱比尔,由于这矛盾，就使她的行为会出现摇摆不定的情形。还有，就是使她竭力要寻找出中西方合流的那一点，以此来调和她的矛盾处境。,wanganyi
350,启蒙时代,他贴着弄墙拐向横弄，谢天谢地，横弄的弄口敞开着，通往另一条小街。小街上也是游行的队伍，唱着歌，他走进人群，终于脱身。,wanganyi
290,长恨歌,它们的长寿也是长痛不息，上面写满的是时间、时间的字样，日积月累的光阴的残骸，压得喘不过气来的。这是长痛不息的王琦瑶。,wanganyi
521,长恨歌,茂名路这条林阴道，有着用不尽的罗曼蒂克。你以为那树阴是遮凉的？不对，那是制造梦境的，将人罩在影里，蒙上一层世外的光芒。,wanganyi
50,启蒙时代,走出公寓大楼，骑上车，午后的太阳将街面照得明晃晃的。两人都沉默着，南昌有几次去看陈卓然的脸色，陈卓然的表情显得很凝重。,wanganyi
221,我爱比尔,他们这样隔着一条走廊聊天，竟也聊到了爱情。两人都有些兴奋，都有许多话要说，可想了一会儿，却又都说不出什么来，就停住了。,wanganyi
171,妹头,又过了半年，文化大革命结束，恢复了退休顶替的政策，小白的妈妈退休，让小白顶了班。这样，小白终于回了上海，他们也终于结婚了。,wanganyi
209,妹头,女生们从操场边上走过，不禁都低了头，止了声息。但有时候则是反过来，球场上的男生们止了动静。那就是，某一个拉三从操场边上走过了。,wanganyi
201,我爱比尔,上午九点钟的太阳已经炎热起来，电风扇忙碌地转着头，徒劳地驱散着热浪。有一块阳光正照在马丁一边脸颊上，汗流了下来，而他浑然不觉。,wanganyi
61,我爱比尔,现在，这情景给了她肯定的回答。阿三愉快地想到，去过旅游品店之后，就到女作家那里去蹭一顿午饭，对，要敲她一次竹杠，逼她去红房子。,wanganyi
65,我爱比尔,现在，我要去什么地方呢？阿三想。这个思索一点没有使她茫然，她心里是清晰和坚定的。是的，她谈不上有一点茫然，只不过是没有地方去。,wanganyi
583,启蒙时代,，那场面真是华丽，革命真是华丽，简直不像真实，而是像，像艺术，像诗。现在，他从诗里走出来，走向了现实，现实是灰暗的，也是强悍的。,wanganyi
436,我爱比尔,从此，我们每天傍晚都要问一问，她的那位大男孩有没有来探望，每天下午都有农民的拖拉机送来探望的家属，却没有那个青年，直到我们走后。,wanganyi
269,妹头,要不是有一些实在是喜欢，又实在便宜，这些衣服大都是论包或论斤两收进的，阿川本意是不要妹头钱的，但妹头一定要给，才象征性地收一些。,wanganyi
139,我爱比尔,队长很耐心地听她讲述，不说什么，也不打断她。那发生在上海繁华大街和隐晦弄堂里的故事，在这皖南宁静的早晨里，听起来是多么不可思议。,wanganyi
38,我爱比尔,评论家说：那么能不能用油画刀作阴刻呢？阿三没有回答。她觉得自己已经接近事情深处的核心，可是却触及不了，有什么东西将思想反弹回来了。,wanganyi
3,妹头,他从头至尾观看了这场吵架，直至那司机不收她车钱，让她下车，她又另打了一辆出租，开走，结束。他想起了他的前妻，妹头。妹头就是这样的人。,wanganyi
218,我爱比尔,然后，他的咖啡送来了。小姐放下咖啡，从他们之间的走廊走过。似乎是，事情的一些成因在慢慢地积累着，这体现在他们两人看上去，都有些，僵。,wanganyi
77,我爱比尔,阿三又问她是从哪里来，她回答说：美国。正要继续攀谈，却听导游在招呼集合，老太只得归队去。阿三很怜悯地看着她蹒跚的背影，说：祝你好运。,wanganyi
445,我爱比尔,我们嘱她既来之，则安之，平平安安地度过这几年，我们回上海后，一定帮助她申诉，她说没有用的，我们很有信心他说我们要试一试。然后，她就走了。,wanganyi
215,我爱比尔,这样有多好啊！她忘记了她的画，也忘记了比尔和马丁。因为这里除了有温馨的气氛之外，还有着一种矜持的礼节性的表情，它将私人性质的记忆隔离了。,wanganyi
21,我爱比尔,比尔望了她一会儿，动手将她的衣服脱下来，直脱到白色连衣裙，不禁迟疑了一下。可阿三的姿态是等待的，表示还没完结。于是比尔就脱去了她的连衣裙。,wanganyi
193,我爱比尔,当然，也有阿三在别人的源头上发展的时候，比如那些剪贴画。阿三动的是月份牌的脑筋，收集来一些美女月份牌，再行加工。所以，这笔账就不能认真算了。,wanganyi
455,我爱比尔,太阳落下了，远处的丘陵好像用极细的墨笔描画似的，十分清晰，我们开始想家。柏树在尘土弥漫的后窗外隐没，被夕阳映得通红，燃烧一般，又立即熄灭了。,wanganyi
74,小鲍庄,那么你咋叫我姐？文化一愣。可不是你错了！小翠直起腰，扁担上了肩，刷溜溜地就走，把文化拽得一踉跄。扁担悠着。水在桶里悠着，悠到桶边上，又回来了。,wanganyi
253,我爱比尔,她骂得真是脏呀！那个年轻的还未结婚的中队长，完全不能听，她捂着耳朵随她骂去。这些日子她也已经厌倦透顶，疲劳透顶，只要动嘴不动手，她就当听不见。,wanganyi
172,我爱比尔,他的欲念并不是肉欲，而是一种精神特质的。阿三脱下的衣服雪白的一堆，唇膏被比尔吻得一塌糊涂，浑身上下都是，就像是渗血的伤口。那危险的气氛更强烈了。,wanganyi
29,妹头,裹着卷发的纸卷，头发因为卷紧了，就短了，短到耳朵上方，妹头的妈妈就变成了一个外国女人，活泼和风骚的那种。什么时候，妹头也能做着妈妈所做的一切呢？,wanganyi
82,我爱比尔,她恼火地站起身，将放长带子的小皮包一甩，走出了大门。她刚走了两步，却听身后有人叫：劳驾，小姐！这可是真正的美式英语，有些混沌的，她不由站住了脚步。,wanganyi
29,我爱比尔,半月之后，阿三拿到了支票，支付的是美金。这似乎是一个证明，证明阿三的画汇入了世界的潮流，为国际画坛所接纳了。阿三不再是一个离群索居的地域性画家了。,wanganyi
191,妹头,妹头当然能听出她挑拨的意思，有意还要小白多做，还要在阿娘面前差他，表示不理会。小白受了苦，还要受她们的气。她们彼此的意见，都是通过折磨小白来体现的。,wanganyi
147,妹头,他对这个女生的心情不是喜欢，而是，而是十分的自然。就好像她是又一个阿五头，一个女的阿五头，情况就又有些不同了。当然，他还是不能够告诉阿五头他的遭遇。,wanganyi
80,我爱比尔,她知道有这么一类外国人，比中国人更理解中国。就装作有兴趣的样子听着。她有意对他亲切而稔熟，好使柜台那边的小姐认为，她终于等到了她要等的人，一个老朋友。,wanganyi
444,三恋,最后，想起了前面中学校里外边来的一对男女，竟穿了条纹与烂花的裤子，虽是在屋里睡觉，并不见人，可究竟是裤子，怎能用条纹布与烂花布制作，无论如何也是不对的。,wanganyi
472,我爱比尔,我心里奇异地感动了一下，我想，她是将我当成了朋友，才对我说了这样深刻而诚实的心情。那一个夜晚，是令人难忘的，月亮很炎热地悬在空中，四下里都是昆虫的歌唱。,wanganyi
394,我爱比尔,阿三朝她看了一眼。看她年轻的脸颊上没有一丝皱纹，目光很清澈，只是肤色不好，青黄色的，是缺觉的颜色。阿三心里暗想，大队长其实不难看，只是这套警服穿坏了她。,wanganyi
450,我爱比尔,这些日子，我们经常谈论的是，这些女人们所谈的，哪些是真话，哪些是谎言，谈到后来，我们自己也糊除了。采访是多么累人啊！而要来找一些故事的想法也显得不切实际。,wanganyi
142,我爱比尔,后来我们终于提出一个问题：当你这样大的年纪却和两个男孩瞎搞时，心里究竟如何想的？她不回答，低着头，好像有一点羞涩，这令人更加忍无可忍，我们立即把她送走了。,wanganyi
50,小鲍庄,那边静下来了，有人打门前走过，说话的声音碰地响：麻脸倒不怕，能生养就行。看她那粗腰大腚，能生一窝哩！奶奶的，清泠。脚步沓沓地敲着泥地，远去了。月到中天了。,wanganyi
59,我爱比尔,无所事事，阿三很想去找女作家。可是她似乎很感惭愧，她的新故事结束得太快，不值得一提。她想起那晚在女作家的客厅里，她的表现是让人有所期待的。她就没有去找她。,wanganyi
216,我爱比尔,有外国人走过来，眼光扫过她，向她微笑。阿三及时做了反应，可是没有抓住。那人走了过去，在角落里坐下，不一会儿，又来了他的中国男朋友。阿三就想：那是个同性恋。,wanganyi
347,我爱比尔,太阳一点一点下去，又一点一点起来。它在房间的固定的一点上慢慢地收住它的光，又在另一点上伸延着它的光。即使隔着窗户上的纱帘，它也能穿透进来。这真是催人落泪的。,wanganyi
56,我爱比尔,这时候，才看见雨云原来是在飞速地奔跑，由于面积实在太大，要跑许久才可从头顶跑开。雷电终于没有来临，大雨也过到别的区域，蜻蜓飞走了。那接近于本来的幻觉也消逝了。,wanganyi
337,我爱比尔,女作家把药片重重地往她手心里一放，转身回到自己的座位上：出去，出去有什么好？停了一会，她缓和下口气，说：阿三，我送给你两句话，有意插花花不发，无心栽柳柳成荫。,wanganyi
120,桃之夭夭,人和人就是不一样，有的人终身平淡无奇，有的人，极少数的人，却能生发出戏剧的光辉。这也是一种天赋，天赋予他（她）们强烈的性格，从孩提时代起，就拉开帷幕，进入剧情。,wanganyi
784,长恨歌,王琦瑶摇不禁有些害怕，去夺她手里的本子，不让她再念。她不松手，两人争夺着，她竟在王琦瑶的手背上抓出一道血痕。王琦瑶还是不松手，坚决地把本子抢了过来，并且按她躺下。,wanganyi
218,妹头,他走路拖着地，步子却迈得很大，并且始终保持着一个奇特的姿势。那就是，身体向左前倾，左手斜插在裤袋里，右手摆，就好像在水里游侧泳。他就是这样地走在七届的拉三的阴影里。,wanganyi
426,我爱比尔,她轻轻地刨开泥土，将鸡蛋挖出来，想这是天赐美餐，生吃了，又解饥又解渴。她珍爱地转着看这鸡蛋，见鸡蛋是小而透明的一个，肉色的薄壳看上去那么脆弱而娇嫩，壳上染着一抹血迹。,wanganyi
57,我爱比尔,阿三躺在她的床上，看着窗口的景象。房间里堆着她的没卖出的画，几乎可代表这几年的美术史。没有人上门，人们都知道阿三和一个法国画商打得火热，眼看就要传开阿三去法国的流言。,wanganyi
30,长恨歌,这也是王琦瑶她们原先的想法，可一旦走到了那一步，情形便不是旧时旧地，人也不是旧人，是付出过代价的，有些损失的。若非是吴佩珍这样将心比心的旁观者，是体尝不到这番心境的。,wanganyi
693,长恨歌,阿二说着说着便止了口，她带了几分着急地追问：怎么不说了？阿二说：我已经证明了呀！证明什么？王琦瑶问。阿二说，证明阿姐是个诗人。王琦瑶先不懂，然后忽然明白了，不觉红了脸。,wanganyi
446,我爱比尔,又一辆拖拉机到了，老远就听见轰隆隆的声响，门前嘈杂起来。我们回到屋里不一会儿，门却被粗暴地撞开，一个三十来岁的男人提了一个大蛇皮袋，探身进来，说道：队长呢？又退身出去了。,wanganyi
123,启蒙时代,他们神情坦然地挤进一排自行车行列中，回头对着看自行车的老头或者女人笑笑，一只手握住铃盖，掩住了螺丝刀的工作，不一时，一只铃铛旋下来了。他们再对看自行车的人笑笑，扬长而去。,wanganyi
63,我爱比尔,女老板就笑了：我没看见过你的画，怎么好给你钱？阿三就说：某某人是我的朋友，也是你的朋友，连这点信任也没有吗？阿三开着玩笑，然后转身出了店门，心里说：你要我画我还未必卖呢。,wanganyi
513,启蒙时代,他还格外留意街上游斗的卡车，沿了车斗挡板，低头站着“牛鬼蛇神”，其中有没有王校长？他却已经想不起王校长的模样了，不是想不起，而是，他难以向自己形容。从此，他再没见过王校长。,wanganyi
90,我爱比尔,中队长让阿三几个在几张空床上安顿下来，先吃午饭。因考虑到她们坐了几个小时的汽车，就照顾休息到两点，再去工场间劳动。说话间，那房门口的女孩已替她们打来了三暖瓶热水和三盒饭菜。,wanganyi
423,我爱比尔,阿三停了敲门，可她觉得疲乏透顶，再也迈不开步子了。她沿着灶屋慢慢走着，防止着脚下打滑，走到了屋后。那正房的背后，有一扇后窗，支着长长的雨檐，阿三便在雨檐下坐下，歇歇脚再作打算。,wanganyi
95,我爱比尔,现在，阿三的新生活是在羊毛衫后领上钉商标。商标要用两种线钉上，朝外的一面是分股的羊毛线，朝里的一面是丝线，两面都不能起皱。许多人都干不来这活，大批的需要返工，阿三却立刻掌握了。,wanganyi
125,我爱比尔,傍晚回场部的途中，汽车将放学的孩子捎回了家，早晨干干净净的一身，这时已泥猴一般，手里还用塑料袋提了一兜水，水中有针似的小鱼在游。天气还是炎热，夜间一声闷雷，下了几个豆大的雨点。,wanganyi
78,荒山之恋,女孩儿妈倒不哭了。她想，女孩儿在一辈里，能找着自己的惟一的男人，不仅是照了面，还说了话，交代了心思，又一处儿去了，是福分也难说呢。下一年，那山背阴处的草丛很绿，郁郁葱葱的一片了。,wanganyi
462,我爱比尔,老夫妇将我们送出来时，很恼火又很委屈他说：人家做那事（指卖淫）都是往家里拿迸东西，只有我们家的这人，是往外拿东西，把孩子的童车卖了，缝纫机也卖了，你说世上有这种买卖吗？我们哑然。,wanganyi
704,长恨歌,许多想头都是沉在心底，沉渣一般。全是叫生计熬炼的，挤子汁，沥干水，凝结成块，怎么样的激荡也泛不起来。王琦瑶还没到这一步，她的想头还有些枝叶花朵，在平安里黯淡的夜里，闪出些光亮来。,wanganyi
47,遍地枭雄,此时，她已经从二年制的师范专科毕业，在镇上小学做一名公办教师。她对他依然谈不上有什么了解，但四五年的等待有了确凿的结果，就可证明这是个一诺千金的人。于是，再无他想，铁心跟定他了。,wanganyi
203,我爱比尔,马丁伸手到背囊里又掏出一罐可乐，刚要拉盖，被阿三制止了。她说：我给你拿冰冻的。然后起身去冰箱里拿来一人一罐。马丁从她手里接可乐时，朝她一笑，很老实卖乖的样子。阿三就不好意思生气了。,wanganyi
343,我爱比尔,他想起在他遥远的家乡，那一家中国餐馆里，有一幅象牙的仕女图。中国人的脸特别适合于浮雕，在那隐约的凹凸间，有一股单纯而奥妙的情调。他真是爱她，他忍不住要去吻她，把她吻醒，再缱绻个不够。,wanganyi
302,桃之夭夭,郁晓秋有次走过药房，不知怎么进去了，走到免费发放避孕药物的柜台，厚了脸皮向里边的人领了一包避孕药片。她从来没有服用过避孕药，他们也从来没有闯过祸，而且，他们已经相当久没有做那件事了。,wanganyi
278,妹头,两人都是火辣辣的性格，做事情很上劲头，一时间，店铺面貌一新，生意也面貌一新。生意一好，货就走得快，必须更快地进货。于是，又雇了一个外来妹，和原来的那个一起看铺面，这样，他们就更脱得出身了。,wanganyi
210,我爱比尔,阿三退回身子，表示了她的同情。老人接着说他的妻子，是个老派女人，一生都在勤恳地劳动，抚育儿女，协助丈夫，料理家务，她生前很想来中国，是因为中国熊猫的缘故，她是一个爱护动物的女人，天性博爱。,wanganyi
749,长恨歌,他所以去见姨母，是为了同她商量去苏联的事情。他决定去苏联是因为对眼下生活的厌倦，希望有个新开头。他想混血儿有这点好，就是有逃脱的去处。这逃脱你要说是放逐也可以，总之是不想见就不见，想走就走。,wanganyi
87,三恋,脖子有点发硬，顶了磨盘似的。肚子叽叽咕咕地叫，不知是他的叫，还是她的叫，几乎压过了机器的轰隆。他们饿了，刚才开饭的时候，他们都睡着了，同伴没招呼醒他们，只好由他们错过了。好在，船将抵码头了。,wanganyi
438,我爱比尔,她从不与人争吵，也无人敢欺她，她还使人很开心。她使样样事情都很顺利，很摆平。她还使个个人都很满意。我想，这大约就是如她所说：吃得来官司。而许多人是吃不来的。官司是什么呢？就是吃人民政府的饭。,wanganyi
230,长恨歌,小林来信说，这项链在美国至少可卖两美元一个。王琦瑶心里犹豫要不要给她一块金条，但最终想到薇薇靠的是小林，她靠的是谁呢？于是打消了念头。薇薇穿了一身家常的布衣和一双旧鞋，登上了飞往旧金山的飞机。,wanganyi
97,我爱比尔,每一道工序都是难关，都需大队长亲自攻克，再传授传教。现在来了一个心灵手巧的阿三，大队长真有些喜出望外。她几乎要把她供起来，让那些手脚笨拙的女孩为她送茶送水，绞湿毛巾擦脸，不让她离开缝纫机半步。,wanganyi
330,我爱比尔,现在，阿三觉得和马丁又隔远了，中间隔了一个庞然大物，就是上帝。这使得他们有了根本的不同。一切在马丁是简单明了的，在阿三却混淆不清。阿三不由地羡慕起马丁，可她知道她做不了那样，于是便觉着了悲哀。,wanganyi
264,三恋,舞蹈已成了机械性的动作，分不去他丝毫的注意了，他负在一个火热的身体上面，一个火热的身体在他身下精力旺盛地活动着，哪怕是一丝细微的喘息都传达到他最细微的知觉里，将他的热望点燃，光和火一样喷发出来。,wanganyi
144,妹头,她有几次去找玲玲一同去买菜，或者买别的什么，却遭到了无理的拒绝，妹头竟也没有发作。她隐隐地感觉到玲玲是因为什么对她气不过，但实在无从解释起，只得听之任之。接下去发生的一件事，终于叫她按捺不住了。,wanganyi
247,启蒙时代,这场历险可把舒拉高兴坏了，拉着七月的衣后襟跑回自己家。七月也一阵阵激动，舒拉的小手分明连着舒娅的手。然后，两人坐在桌边做毽子。七月变戏法似地从口袋里变出几枚大铜钱，问是从哪里来的，回答抄家时得来的。,wanganyi
142,妹头,说起来，她是要比妹头有特色，招人眼目，可她却还是妹头的配角呢！妹头还是占她的上风。这是因为她缺少妹头的热情。无论是她的好看，还是她的微妙，都含有着一种淡漠，所以，很难激发别人的情感。而妹头则正相反。,wanganyi
505,启蒙时代,月光铮亮，王校长背着手站在月光中，好像是在水中。楼里很静，看守的人不知去了什么地方，偶尔，会有水从管道激荡而过的声音。夜晚，景物都换了模样。王校长的手臂在背后互相交握，抵在腰间，看上去既庄严又稚气。,wanganyi
402,启蒙时代,有几次回头，看嘉宝一动不动，似乎睡着了。还是有些不放心，便走过去，想问她喝不喝水，却见她满脸是泪。你怎么了？丁宜男问。她侧过脸朝向墙，这时，丁宜男看见，在她身下，正渗出血迹，渐渐地染了她的洁白的床单。,wanganyi
216,妹头,七届的拉三肤色偏深，可能是有意识的，她总是穿些紫红色调的衣服，这给她的肤色染上了一层玫瑰红的色泽，有一种强烈的色彩效果。有时，他碰巧与她同往一个方向去，他走到距她五六步的位置，就好像走在她投下的阴影里。,wanganyi
182,我爱比尔,但是，这正使评论家有所犹疑，认为批判的力度不够，充斥着庸俗的市井乐趣。他不能认同他内心的触动，因为许多成功的作品都是违反着内心原则来的。不过评论家还是决定试一试，谁知道，也许呢？这些美国人是那么不可思议。,wanganyi
32,小鲍庄,队长回头对他嚷。大伙儿给你齐。众人对他嚷。他这才踉踉跄跄地跟着跑去了。两天以后，鲍秉德用挂平车，把他家里的推回来了。他家里的坐在平车上，啃一颗青桃，三岁毛娃似的。象是什么事也不记得了，什么事也不曾有过似的。,wanganyi
117,我爱比尔,有些话又不能问得太多，这会使人感到受了侵犯，尤其是我旁听的身分，常常遭到人们戒备和讨厌的目光，而白茅岭就是不同的地方了，人们的故事己告一段落，我又有权利向她们提问，这不符合人权精神，可这就是我来此地的动机了。,wanganyi
243,我爱比尔,有时从工场间回到宿舍，才只几分钟，就听那边闹起来了。一场惊天动地过去，之后则是格外的平静，那哭过吵过的，就变成了个乖孩子，抽抽噎噎地上了床，能太平好一阵子。问题是东方不亮西方亮，这里太平了，那里呢，就该登场了。,wanganyi
138,小鲍庄,捞渣恬静地合着眼，睡在山头上，山下是一片汪洋。鲍秉德蹲在地上，对着白茫茫的一片水，唔唔地哭着。天渐渐暗了，大人小孩都默着，守着一堆饼干、煎饼、面包，是县里撑着船送来的，连小孩都没动手去抓一块。天暗了，水却亮了。,wanganyi
229,我爱比尔,阿三笑了，她沉吟了一下，好像在考虑应当怎样回答，而美国人的脸越发红了。阿三抬起手，很爽快地接过那张纸币，转身又要走，美国人又一次把她叫住，问他能否再与她见面。他说他下个星期日也没有课，还会去他们今天见面的酒店。,wanganyi
359,我爱比尔,酒店大堂就这样向阿三揭开了神秘的帷幕。在那灯光幽暗的咖啡座里，卿卿我我的异国男女，把话说出声来，都是些无聊的，没什么意思的废话和套话，阿三现在坐在那里，不用正眼，只须余光，便可看出他们在做什么，下一步还将做什么。,wanganyi
