,title,text,author
107,清醒记,呵。我是这样敏感的女子。所以经常脸红，并且会难过。,annibaobei
112,清醒记,每个女人，都会有对男人的好色之心。如同喝水般自然。,annibaobei
545,二三事,也许他只觉得她是一个在接近他的女子。不是太讨人嫌。,annibaobei
913,莲花,她把那本旧书递给我，说，这是那个男子的留下的东西。,annibaobei
5,莲花,墨脱的路途非常危险，不要上路。这是我必须要提醒的。,annibaobei
24,清醒记,但对写作本身而言，这又是可以不相干的事，可以忽略。,annibaobei
138,清醒记,你若收不到这样封信，你便也就不知道，你便可以完整。,annibaobei
61,清醒记,因为你就是爱这个人不够。所以连他多说一句话都会有错。,annibaobei
907,二三事,沿见，我是莲安。是良生的朋友。她先径直开口对他说话。,annibaobei
631,莲花,如果我们在这个世间的光明已谢，是否会前往另一个地方。,annibaobei
697,二三事,而那时我尚年幼。之后很快被父亲带回城市。离开了那里。,annibaobei
807,二三事,点的东西慢慢地上了桌。生鱼片，鱼子寿司，海胆，清酒。,annibaobei
942,二三事,她说，你来了再告诉你。请快些来。良生。她挂掉了电话。,annibaobei
308,二三事,我说，她会有她自己看待生命的方式，也许未必与你相同。,annibaobei
672,二三事,他对他身边的世间，有中正的情缘。从不剧烈，亦不稀薄。,annibaobei
221,二三事,回到家，洗澡，拉上窗帘，然后躺在床上，睡得昏天黑地。,annibaobei
1058,二三事,她在她的成长中，必须学会的第一件事情，亦只能是感恩。,annibaobei
73,清醒记,所以，互相邀约在山谷的梨花树下，摆一壶酒，长夜倾谈。,annibaobei
106,二三事,那种疼痛，像一枚钉子，生生敲入眼睛。不能遗忘。莲安。,annibaobei
10,清醒记,若对自己有太多自省，触摸到的生命之深渊，便更暗更长。,annibaobei
793,莲花,她微笑，是吗。我却觉得自己似已要从中年进入晚年一般。,annibaobei
45,清醒记,如果说有盛大，那也仅仅只是属于时间的细微记忆和线索。,annibaobei
235,莲花,她看着他，对他说话。她说，老师，我是内河。我在这里。,annibaobei
566,莲花,她说，你醒了，善生。去厨房吃早饭。老板娘做了红薯稀饭。,annibaobei
811,二三事,她又说，我有一同居男友，是这里的伺应。但他今日不当班。,annibaobei
91,莲花,她爱上这个男子。他们决定私奔。离开这个城市。不知所踪。,annibaobei
1010,二三事,我说，沿见，你无需我的原谅。你给过我那么多，我很知足。,annibaobei
336,莲花,她说，我们其实并没有权力选择自己的人生。这是无望的事。,annibaobei
204,二三事,他知道自己的侥幸。并为这侥幸的容易失落无法把握而怨怒。,annibaobei
401,二三事,在黑暗中睁开眼睛，我看到自己又走上那条白漆斑驳的走廊。,annibaobei
104,二三事,就是这样封闭而压抑的感情。也是她一直在渴望叛逃的阴影。,annibaobei
491,莲花,他说，我已经说过，不要有太多个人幻觉。婚姻不需要这些。,annibaobei
933,二三事,良生，那我们来数一数，在这一生之中，你会躺过多少张床？,annibaobei
860,莲花,不知道。很难判别。不过山脚下是有一座大桥，可以通过去。,annibaobei
298,二三事,良生，我回上海，挣钱养活难囡囡。你回北京，与沿见和好。,annibaobei
852,二三事,他的生活，有着既定秩序和原则，并不会被任何人轻易干扰。,annibaobei
322,二三事,所以我们要记得。记得一些事。记得生命的一些事情。良生。,annibaobei
622,莲花,是的。这一刻我发现自己所曾经执着过的一切都是不重要的。,annibaobei
1035,二三事,不要忘记，良生。我是个律师。若我控告你，我可以得回恩和。,annibaobei
185,二三事,他与我约在一家咖啡店。我迟到了。他独自等待了约20分钟。,annibaobei
438,莲花,留下来。让我们继续说话。就像以前一样。我们之间并不生分。,annibaobei
385,二三事,她拿着烟，放在手指间，对我轻轻微笑，问，良生，近来可好。,annibaobei
638,二三事,真，不遵从任何秩序或规则。而我却无能，不知该如何守护她。,annibaobei
644,二三事,那都是一些你愿意记得的事情。莲安。因为你曾从中得到抚慰。,annibaobei
690,莲花,这个山丘顶上的村庄，土地肥沃，地广人稀。附近有大片桃花。,annibaobei
811,莲花,不要了。太麻烦。烂泥早就把鞋子袜子糊在一起。继续赶路吧。,annibaobei
261,莲花,对不起，庆昭。他在滂沱大雨的微弱光亮之中，默默地看着她。,annibaobei
520,二三事,风仿佛使身边的现实产生开放性，无限延长，具备了一切可能。,annibaobei
546,二三事,她的经历使她注定已经不会是一个能对恋爱本身感兴趣的女子。,annibaobei
853,莲花,你在西藏太危险。你的生活不可能一直这样一站一站地往下走。,annibaobei
29,二三事,大雪的夜晚。时间。回忆。生命的旅途。以及小说。都是如此。,annibaobei
89,二三事,这落寞失意男子需要新的生活，她亦如此。所以，他们开始爱。,annibaobei
3,清醒记,如此，这短而无救的美才深入骨髓，令人怀恋。绝不苟延残喘。,annibaobei
430,二三事,在小饭馆里吃饭，听到有人在对话，听着听着眼泪也会掉下来。,annibaobei
557,莲花,她说，不。我现在一身轻松，放了负担。我们要再见了，善生。,annibaobei
93,蔷薇岛屿,为了遵循自己内心的声音生活，我们曾为此付出多么巨大的代价。,annibaobei
64,二三事,我等待别人给我打电话。几天过去，如我所料，一个电话都没有。,annibaobei
456,二三事,第一次觉得自己也许可以在这高原的旅馆中不为人知地独自死去。,annibaobei
93,莲花,她说，那个男子又如何会跟随一个比自己小二十岁的女子的决定。,annibaobei
459,二三事,她不觉得世间不仁，亦只因为年少无知。只是胃留下饥饿的阴影。,annibaobei
198,二三事,她总是和那些并不相宜的低层的男子在一起，是完全病态的选择。,annibaobei
58,二三事,就这样我被剧烈而静默地击倒了。用双手掩住脸，流出热的眼泪。,annibaobei
369,二三事,停顿下来的时候，便觉得右手手掌滚烫而剧痛。转身走出了家门。,annibaobei
291,莲花,这是我从北京来的朋友。下次可以带她来你海东的房子看一看吗。,annibaobei
128,莲花,他一时有些发愣，说，这样的话，走长路和爬山会对身体不妥当。,annibaobei
928,二三事,你要珍惜自己，莲安，这一切所得非常不容易。并且上天有恩赐。,annibaobei
446,二三事,长途劳顿的疲累袭卷上来。我取过烟灰缸，给自己点了另一根烟。,annibaobei
104,清醒记,抽太多烟，因此常常觉得缺氧晕眩。但愿我能够不清醒地跟随你。,annibaobei
122,清醒记,而在一个女人的一生中，其实很少有机会碰到真正适合她的男人。,annibaobei
247,莲花,进入墨脱你能获得意义吗……那不过是一个与世隔绝的穷乡僻壤。,annibaobei
6,清醒记,有一些盛名繁华之下结束生命的人，也许是因为长久反复的自省。,annibaobei
25,莲花,他说，如果找不到旅伴，我会独自前往。我去墨脱探望一位朋友。,annibaobei
1062,二三事,做为一个标记，把这个框架附在书后。似是留给这本书的淡薄纪念。,annibaobei
720,二三事,这所有关系的本质本无区别：物质交换。不带感情。一如我的期许。,annibaobei
127,清醒记,要么就是冷暖自知，血肉纠缠，不依不饶。她从来都没有中间状态。,annibaobei
538,二三事,我想有没有过一个瞬间，他是在把我当作一个他内心珍惜着的女子。,annibaobei
432,二三事,飞机抵达昆明机场之后，直接来到汽车站买了开往大理的大巴车票。,annibaobei
822,二三事,她说，良生，若你知道生命还只剩下一半的时间，你会怎样来生活。,annibaobei
932,二三事,也许是生个孩子。她微笑。我亦不清楚我们该如何让自己重活一遍。,annibaobei
380,二三事,他又不喜撒谎。那时候他便有孩子般的尴尬神情。但对我并不悔改。,annibaobei
243,二三事,而此刻的欢喜知足，对莲安来说，她明白只有一刻，所以肆意放纵。,annibaobei
495,二三事,她第一次感觉到自己可以，并且能够，和另一个人交换彼此的感情。,annibaobei
173,二三事,我是在近一个小时之后，在山道上看到从康定过来的客车盘旋而下。,annibaobei
449,二三事,常常凌晨四五点起来赶早班车，深夜的时候抵达又一个荒僻的地点。,annibaobei
105,清醒记,给你看我二十岁时候的照片。轮廓收敛，眼眸透明。这样瘦而清决。,annibaobei
53,莲花,她已经站起身来，说，善生。我要走了。背好书包，打开房间的门。,annibaobei
16,二三事,无所事事，观照内心。就如同沉入河流底处，深深潜入，没有声音。,annibaobei
652,莲花,他说，我不知道。也许这些对我来说，已经足够我暂时什么也不想。,annibaobei
809,莲花,再回到山路上。他看到她脸色有些发白，他说，有没有受伤，庆昭。,annibaobei
160,八月未央,他听到她异常清晰的声音。他看着她消失在幽暗的地下通道拐角处。,annibaobei
124,二三事,莲安看着她的母亲，完全是成人式的眼光。冷淡，清透，非常坚韧。,annibaobei
69,清醒记,原谅对方也是脆弱的有缺失的人，又怎么能够去奢求他的保护及成全。,annibaobei
25,二三事,是一束神秘而明亮的光线。曾经带来这样华美盛大的撞击却无法言喻。,annibaobei
74,清醒记,它是愿意在某段时间里，与一个人互相交换历史，记忆及时间的信任。,annibaobei
68,清醒记,一定不能想要在对方身上获取你所缺失的东西。不管是物质还是感情。,annibaobei
732,二三事,也许我始终不清楚工作的意义，亦或仅仅只是希望在人群里遗忘失望。,annibaobei
782,莲花,他们要从断裂处跳下去，瞠过河水，走过乱石堆，然后再顺着悬崖爬。,annibaobei
70,清醒记,即使你需要一个偶像。但那一定不会是你的爱人。不要希望互相拯救。,annibaobei
801,二三事,我只想见你，良生。她走过来，在我们分别三个月之后，轻轻拥抱我。,annibaobei
861,二三事,我想找一个爱的女子。但那很难。又不屑找一个寻常女子敷衍。他说。,annibaobei
937,二三事,我们能够找到一张可以让自己一直躺着的床吗。日日夜夜。永垂不朽。,annibaobei
355,二三事,我又说，你既已做出了选择，就要善待素行。他点点头，上了车离开。,annibaobei
561,二三事,是。那又如何。我从未告诉其他人。我也不因为你是谁才与你在一起。,annibaobei
36,安妮宝贝-彼岸花,爱情可以仅仅是某种理想的代名词。而我，只是想和他一起看一场烟花。,annibaobei
236,莲花,他眼神涣散地看着她的脸，发出含糊的声音，低声说，你回来了?内河。,annibaobei
1027,二三事,因为善良，他们在我面前，从不流露出丝毫记得。仿佛遗忘了一切的事。,annibaobei
26,二三事,而我知道自己不会轻易对人提起。我将只是记得它。或者把它书写下来。,annibaobei
503,二三事,而你为了对这个世界的野心，和一个不爱的女子结婚，你又会有幸福吗。,annibaobei
102,清醒记,如果我们可以这样理所当然的沉默，就似乎我们可以做理所当然的爱人。,annibaobei
773,二三事,6月，我在上海见到莲安。她有一个小型的摄影展出，邀请我过去参加。,annibaobei
391,二三事,此时盈年亦在卧室里惊醒来，轻轻叫我的名字，良生，良生，你在哪里。,annibaobei
70,莲花,她说，这是你第一次出来旅行吗?我看到你的旅行包和防风衣都是新的。,annibaobei
327,二三事,他那日对我说，人性本就是恶的，这世界上没有善良的人，包括你和我。,annibaobei
360,二三事,我说，是。可是我至为想念你。莲安。我摁熄烟头，抱着恩和返身上楼。,annibaobei
73,二三事,数纱绣。根据底料的经纬网纹进行刺绣。绣法平整，整齐，呈几何图案。,annibaobei
163,二三事,他说，我知道。你已不是那个只是想得到食物的女孩。你现在独立谋生。,annibaobei
77,二三事,平针绣。将绣线平直排列，组成块面。每一针的起落点均在纹界的边缘。,annibaobei
57,八月未央,我一直看着它们，直到下站。大概是一个小时左右。这是靳轻的第一封信。,annibaobei
340,二三事,她就像是某种小小的兽类，完全自给自足地活动在一处浓密幽深的森林里。,annibaobei
450,二三事,我知道自己在一段又一段地贯彻地图上的那条路线。非常坚定，并且清醒。,annibaobei
325,二三事,她在黑暗中点了一根烟，说，良生，我要告诉你的一件事情，柏也许死了。,annibaobei
981,二三事,我说，是我有自己必须要做的事情。沿见。我有我的决定。只是为了莲安。,annibaobei
980,二三事,他说，对不起，良生。我在这么长久的时间里，觉得已经不能再相信自己。,annibaobei
235,二三事,让我在每天早晨醒来时，能够抓到你的手。良生。这是我已经确认的幸福。,annibaobei
255,二三事,她又说，我与你说话，就如同对自己说话一般。不知不觉，便会觉得心酸。,annibaobei
473,二三事,她便说，我要结婚了。又补充说，妈妈累了，已经开始变老，想歇息一下。,annibaobei
132,莲花,明天从拉格到汗密的路程，会比今天长。天一发亮，就要起来赶路。他说。,annibaobei
101,清醒记,长时间的沉默。沉默之后，玻璃烟缸里就堆满长长短短的烟头和零乱烟灰。,annibaobei
97,清醒记,寂寞使人保持与自身之外的世界的距离。所以，我们只是相似的寂寞的人。,annibaobei
507,二三事,那是她难以煎熬的一段时间。她急欲找到喧嚣动乱来填补自己空缺的灵魂。,annibaobei
72,清醒记,夜晚花好月圆，你们各自走过漫漫疲惫长路，觉得日子寂寞而又温情跌宕。,annibaobei
118,清醒记,你可以在任何一个时间和地点遇见他。此起彼伏。是注定彼此联盟的另一半。,annibaobei
667,二三事,他说，是，是，这样要做菜直接可以从自家花园里去摘。很好。就是不太懂。,annibaobei
794,莲花,那是你的早慧。内河。你所感受到的东西比你身边的人永远都是更早也更多。,annibaobei
873,二三事,他像一艘船，沉入海底，也许腐朽，也许存在，却已经寂静。再不发出声音。,annibaobei
834,二三事,等莲安心满意足地吃完，她直接对她说，她想与她签合同，成为她的经纪人。,annibaobei
678,莲花,她说，善生，我追寻感情。我渴望得到感情。想用自己的方式对待这个世间。,annibaobei
679,二三事,我强作微笑安慰她，不要孩子气，莲安。我们煎熬了那么久，只是为了今天。,annibaobei
868,莲花,快速掉头。虽然耽搁了时间，但至少走三四个小时左右，还是可以抵达墨脱。,annibaobei
745,二三事,她的感情，不与人分晓。所有悲欢，都只是内心的一声轻轻叹息。也已足够。,annibaobei
744,莲花,她说，一个完成了自我终结的人，将清除干净所有他对万事万物的眷恋之心。,annibaobei
629,二三事,她说，好好。笑着往我背上扑，两个人打打闹闹，欢喜起来。一路走回公寓。,annibaobei
546,莲花,是。我会来。他黯然地看着她，说，如果你天亮要离开，请与我道别。内河。,annibaobei
297,莲花,我说，见到自己的偶像现在变成一个拖儿带女的家庭主妇，心里又有何感想。,annibaobei
66,清醒记,不是拿来满足自己自私及自大内心的工具，也不是用来对抗虚无本质的武器。,annibaobei
1016,二三事,我说，我只是把自己所能有的，都给了她。所不能有的，也竭力想让她得到。,annibaobei
48,清醒记,这地方，就和曾经在梦中出现的许多陌生地一样，让人欢喜，却不知道来处。,annibaobei
841,二三事,我们起床去赶从稻城开往理塘的早班车。莲安半途在桑堆下车，转道回乡城。,annibaobei
1048,二三事,不，恩和，一个人写一本书，只是为了记下所思所想，而不是说他自己的故事。,annibaobei
550,二三事,因为陌生可以彼此无所求。她在他面前很自在。想做什么就做。想说什么就说。,annibaobei
647,二三事,她轻轻笑起来。然后她起身走开，她说，我们去厨房喝点热粥，然后继续赶路。,annibaobei
469,二三事,我喜欢丰盛而浓烈地活，即使是幻觉。良生。她说。但幻觉太静，亦没有温度。,annibaobei
885,二三事,沿见说，在你突然失踪，远去四川云南的那段时间里，曾有一个晚上我梦见你。,annibaobei
324,莲花,有些事，貌似答应别人，也许是答应自己。她不会介意。虽然兑现的时间已迟。,annibaobei
223,二三事,但下午三四点的时候，他就打了电话过来。约我晚上一起去华星电影院看电影。,annibaobei
256,二三事,若你知道生命还只剩下一半，你知道这个期限，你将会用何种态度生活，良生？,annibaobei
757,二三事,小时候我一直认为孤独是羞耻的事情，不应该让别人看到，也不能让别人听到。,annibaobei
137,清醒记,晨两点半，想写一封信给你。但我不写也不寄。以此，这个瞬间就是一个纪念。,annibaobei
579,二三事,看到我，亦只是寻常，过来拥抱我，说，良生，我至为想念你。怕你在此消失。,annibaobei
259,八月未央,他想，这才是她留给他的惟一的东西。他们彼此之间有过的，原来也就这么多。,annibaobei
445,二三事,约伯面对生命苦痛，反复质疑，思省，以求验证。他的疑问，非常之执拗肯定。,annibaobei
292,二三事,这也绝对不再是在火车站里，拖着泥污的绣花拖鞋，在雨水中走路的落魄女子。,annibaobei
719,二三事,我的出版商一年见我两三次。偶尔请我在昂贵餐厅里吃一顿饭。我亦觉得欢喜。,annibaobei
1029,二三事,而沿见现在做出的选择，与他爱着的两个女子都没有关系。这一定是时地不对。,annibaobei
773,莲花,他说，这里有很多从路上带过来的蚂蟥。睡之前要好好检查一下床、被单和睡袋。,annibaobei
126,清醒记,女人对一个男人的态度，要么如同隔岸观烟花，心里惊动，无关痛痒，满目照耀。,annibaobei
681,二三事,我说，好，我这就去。你一定要乖，莲安。你要留着点力气，把孩子好好生下来。,annibaobei
738,二三事,这发出陈旧声音的机器带着陌生人的欲望和痛苦，无休止地来回反复。漫漫无期。,annibaobei
993,二三事,我说，莲安，我已经答应沿见，要与他在一起。并且我已经怀孕。我们即将结婚。,annibaobei
17,二三事,它使人更为直接地面对日常生活。一些人与事。时与地。看似简单却是意味深长。,annibaobei
1009,二三事,我与他的爱，真的是不一样的。仿佛两个隔岸相望的人，再多留恋，亦无从定夺。,annibaobei
8,莲花,莲花代表一种诞生，清除尘垢，在黑暗中趋向光。一个超脱幻相的新世界的诞生。,annibaobei
871,二三事,只有在唱起来的时候，她才能感受到自己的遗忘或者记得。那亦只是她一个人的事。,annibaobei
951,二三事,这是我们自认识之后第一次去坐共车。她的景况已有很大转变。的确是有变故发生。,annibaobei
31,安妮宝贝-彼岸花,而这个男人，的确已经消失不见。直到她去北京开会，在机场接到他打过来的电话。,annibaobei
901,二三事,他又说，我一直打不通你的手机，又打到你的杂志社，他们说你已离职，出去旅行。,annibaobei
388,二三事,我说，但那却是重要的。有这么多的事和人，可以记得。若没有回忆，人多么卑微。,annibaobei
875,莲花,她说，你见到她，会不会告诉她，为了看望她，在路上好几次差点就被泥石流砸死。,annibaobei
549,二三事,对于感情，因知道不易，她是多么卑微惊却。而这个男子令她觉得放松。内心平和。,annibaobei
479,二三事,但是临从未想过离开。1年之后，又为这男子生下一个孩子。是个男孩，起名兰初。,annibaobei
41,二三事,皮肤敏感，偏执，无法被满足的激情，冒险，对感情的野心与禁忌。以及某种失聪。,annibaobei
762,二三事,他使我失去生命最起初的选择。两个人的感情一开始就带有罪恶和欠缺。如同宿命。,annibaobei
241,莲花,他的脸上露出一种松弛的表情。没有光泽，没有温度。他的心脏已经静止。他死了。,annibaobei
122,二三事,那时候我只觉得成长是太过缓慢的事情。我的母亲教会了我静默。并接受现实存在。,annibaobei
484,二三事,她知道不是这个男人摧毁了她的幻觉。而是时间。临的意志使她最终无法得以妥协。,annibaobei
107,八月未央,我的幻觉只在黑暗通道的枯萎花香里。只在她的眼泪把我的心脏淹没，那个寂静瞬间。,annibaobei
580,二三事,我说，我照样每天下午都还去店里喝咖啡。店员戴着口罩给我调咖啡，姿态比我自卫。,annibaobei
4,清醒记,这白色香花代表夏天的开始。如同一个女子不可被捉摸的个性，无法调和的缱绻决绝。,annibaobei
659,二三事,他说，哦，是这样。淡淡的，不再询问下去。他是对任何事情都不觉得突兀奇异的人。,annibaobei
134,清醒记,因你有的，别人没有。别人若一起初就没有，那么他就始终不会有。这恐怕就是天分。,annibaobei
848,二三事,我写了一张纸条给她。上面有我的北京地址，电邮和手机号码。她把纸条塞进口袋里。,annibaobei
90,二三事,即使这爱如此稀薄，无着，只是各自的幻觉，却能够暂时取暖。也许一天。直至一夜。,annibaobei
145,二三事,我想在水中写一封信给你，一边写一边消失。什么时候可以写完，什么时候可以告别。,annibaobei
962,二三事,不。良生。若你真的想帮我，请不要让沿见知道。让任何人知道。让我度过这个难关。,annibaobei
992,二三事,她见到我，犹像以前那样，穿越人群，走过来紧紧拥抱我，说，良生，你来了。真好。,annibaobei
215,二三事,那个夜晚，似乎无限漫长，却又异常短暂。我们睡一会儿，又醒过来。天色很快就转亮。,annibaobei
722,二三事,因着这洁癖，我始终生活在陌生城市里，长年没有固定工作，也没有与别人的长久关系。,annibaobei
406,二三事,那些头发是从什么时候开始一点一点地发白。她离开他的时间过于漫长，所以感觉突兀。,annibaobei
65,清醒记,要过很久，才会明白，爱，并不是一个事件。一种追寻。也不针对任何一个确定的对方。,annibaobei
351,二三事,不必了，沿见。我自会给杂志社写稿做采访，撰稿谋生。稿费所得，应也可以抚养恩和。,annibaobei
371,二三事,在黑暗中突然醒过来的时候，看到莲安就坐在对面。我扭亮灯，说，莲安，你去哪里了？,annibaobei
83,安妮宝贝中短篇作品,我的幻觉只在黑暗通道的枯萎花香里。只要她的眼泪把我的心脏淹没，那个寂静的瞬间。,annibaobei
540,二三事,我们这样地怜悯对方，却最终选择了这样简单粗暴的方式，来简单粗暴地结束彼此的5年。,annibaobei
2,清醒记,不甘愿被折离枝端失去了灵魂。不能做坚韧的行尸走肉。宁愿自毁至形容狰狞，被人丢弃。,annibaobei
869,二三事,她只对莲安说，有了钱，你才会有自由。你才可以选择不做什么。不做。这才是最重要的。,annibaobei
502,二三事,她拒绝过我。因她有她所想追随的意志，与跟我在一起不同。其后她生下你，但并不幸福。,annibaobei
352,莲花,就在此刻，他看到她沉默地脱下身上的白色裙子，像一条鱼，扑通一声，俯身跃入了水面。,annibaobei
835,莲花,舅舅带信给我，说美术老师托人来转告，他得了肺癌，是晚期。没剩下几天了。想见见我。,annibaobei
1030,二三事,我只是现在才知道自己是一个多么侥幸的人。并且是一个曾经因为爱而盲并且失聪的女子。,annibaobei
511,二三事,她跟保罗去广州。给一辰回信，说，我不需要你的照顾。也不用来找我。我会很好。谢谢。,annibaobei
83,莲花,他在阳光下微微眯起眼睛，似乎被这浓烈的画面轻轻击中。他说，你最喜欢的画家是梵高?,annibaobei
101,安妮宝贝中短篇作品,鲜红的血泊里，冰激凌融化得只剩下了一只破碎的蛋筒。只有艳阳高照。照着他的破衣裳。,annibaobei
210,二三事,他们都是对爱有疾患的人。需索爱胜过相信爱。并且之间丝毫没有爱。一点一滴，都没有。,annibaobei
113,清醒记,漂亮的男子，如同空气中的花香，虽不是生活的基本原料，但与精神层面的自我暗示有关。,annibaobei
535,二三事,他说，我知道，你要的男人，从来都不真实。你要的，是自己内心的幻觉。他们只是工具。,annibaobei
906,莲花,她抱住这个在哭泣中身体微微颤抖的男子，轻声说，我只要知道以后你要去往哪里。善生。,annibaobei
