,title,text,author
69,交换星夜的女孩,她笑着把车拐出停车场朝东驶上天桥。突然，她想起在哪里见过粗框眼镜了。她今天早上在墓园里见过他。,zhangxiaoxian
99,交换星夜的女孩,夜已阑珊，她开着小妖，驶离牵牛街的公寓，越过漫长寂静的黑暗，回去浣熊街十一号。那是她住的地方。,zhangxiaoxian
169,三月里的幸福饼,随便抽一块，占卜你的运程。女侍应微笑说。我拿起一块幸福饼，只是，这一次，我不敢再看里面的签语。,zhangxiaoxian
47,不如你送我一场春雨,跟大家玩一个游戏，两个同月同日出生的人，他们遇上而相爱的或然率是多少答案：爱情是没有或然率的。,zhangxiaoxian
166,永不永不说再见,这些都是我的希望。爱情从希望开始，也由绝望结束。死心了，就是再不存着任何我曾经对你有过的希望。,zhangxiaoxian
134,亲密心事,女人最好不要有太多过客，过客太多，自己岂不是变成客栈？不速之客则无妨，有不速之客，证明你有魅力。,zhangxiaoxian
58,情人无泪,我同情他们，我也向往这样的爱情。然而，就像小说的结局，纷纭世事，人们适逢其会，却又难免一场告别。,zhangxiaoxian
62,面包树上的女人,“不是每一件事都有原因的。我送你回去。”“你不摘下帽子，我也不回去。”我赌气。“你真的不回去？”,zhangxiaoxian
79,亲密心事,如果他经常在电话里长篇大论，女孩子反而会讨厌他。在对方还想继续的时候，首先说再见，这是最高技巧。,zhangxiaoxian
31,三月里的幸福饼,你的好消息是什么？我问他。公司决定把'别离是为了重聚'这个特辑送去参加纽约一个国际新闻纪录片比赛。,zhangxiaoxian
132,亲密心事,经常打电话到男人的传呼台，查一查有什么人传呼过他，完全不尊重他人的私隐。经常提醒男人要对她负责任。,zhangxiaoxian
213,面包树上的女人,我向他呐喊。我拿起东西不断扔他。“为什么你要一次又一次伤害我？如果不爱我，可以告诉我，用不着骗我！”,zhangxiaoxian
107,红颜露水,徐承勋摩掌着她冰凉的一双小手，轻轻说：“回家去吧！这里的风很凉。”刑露知道，自己再也不会留在他身边了。,zhangxiaoxian
183,永不永不说再见,有谁没有曾经对不起一些人呢？那些给我们对不起的人，也许正好好地活着。一声迟来的对不起，也已经没意思了。,zhangxiaoxian
3,刻骨的爱人,“他会不会只是发牢骚，你们都已经一起这么久了。”周秀清安慰她。王霭如哀哀地摇头：“他早晚会把我忘掉。”,zhangxiaoxian
77,离别曲,她捏住/的手，责备他：“为什么不戴手套？你双手很冷！”她一边说一边搓揉那双因为紧张和寒冷而哆嗦的小手。,zhangxiaoxian
44,离别曲,教堂上的钟楼遥遥在望，这个老去的孩子，只能在船上为+唱一支挽歌。滔滔流逝的时光，化作白日下的一掬清泪。,zhangxiaoxian
31,不如你送我一场春雨,一边拖着我走一边等对方叫她回去，然后得意地买下便宜东西。原来，都是因为生活。一张脸皮的厚度是练回来的。,zhangxiaoxian
104,亲密心事,天下的女人都是一样的，所谓到处杨梅一样花，男人不必经常更换身边的女人。“三花定律”，愿与福建同学共勉之。,zhangxiaoxian
98,不如你送我一场春雨,男人嫌女人缠身，却忘记了当初死缠烂打，天天自动报告行踪，拿着电话筒不放，不见一日，如隔三秋的，是他自己。,zhangxiaoxian
41,不如你送我一场春雨,你养的宠物，也是你的，但是它们要死的时候，你也不能阻止。没有甚么是你的，老婆也不是。w。xiosuotxt。,zhangxiaoxian
148,不如你送我一场春雨,他们最熟练的表情就是木无表情。所以，为了报复，女人也不要告诉男人，她那个表情是痛苦还是快乐，免得他沾沾自喜。,zhangxiaoxian
168,不如你送我一场春雨,我们最恼恨的人，与你喜欢的人结合，然后你终于醒悟，你会日渐恼恨任何一个与你结合的人，如同他们日渐恼恨你一样。,zhangxiaoxian
145,永不永不说再见,然而，有一天，当他把东西遗失了，他竟然也忘记了这个君子协定，理直气壮的问你：“我的东西呢？你把它放在哪里？”,zhangxiaoxian
164,三个Acup的女人,“我的无线电话没有带在身边。”游颍说。“不用了。”我说。“大海，你把你的无线电话暂时借给周蕊。”游颍跟大海说。,zhangxiaoxian
28,离别曲,她以为自己会被水淹死，就在那一瞬间，她看到一双只穿了一只布鞋的脚站在上面，原来/回头找到了她。他把她拉了上去。,zhangxiaoxian
200,面包树上的女人,电台提早播《JingleBells》，我想起林方文的脸和他的背叛，掩面痛哭。“你没事吧？”徐起飞给我吓了一跳。,zhangxiaoxian
64,永不永不说再见,要遇上一个人，好象很困难，也好象很容易。当天能够相遇，是因为爱情召唤你们。今天没有遇上，是因为爱情已经消逝了。,zhangxiaoxian
35,亲密心事,太太说：“这衣服才一千块钱。”那么，这件衣服至少值三千块钱。某人说：“我对事不对人。”那么，他肯定是对人不对事。,zhangxiaoxian
139,永不永不说再见,从今以后，相同的事情发生，你会聪明许多。况且，事情已经过去了，根本就没有机会让你用今天的智慧去重新处理昨天的事。,zhangxiaoxian
42,永不永不说再见,这句话也应该倒转过来吧？幸福是荒废的灵魂遇到爱的邂逅。我和你，谁比谁更幸福呢？幸福是没有形态的。幸福是一种境界。,zhangxiaoxian
107,永不永不说再见,一个骄傲的女人，在自己所爱的男人面前，还是不得不投降。我是如此目空一切，却偏偏遇上他。于是，只好在其他人面前骄傲。,zhangxiaoxian
185,永不永不说再见,她曾经是他的。这份感觉不是其他新鲜的女人可以代替的。孤寂的男人，最需要的是一个温暖的怀抱。这个怀抱就在旧情人那里。,zhangxiaoxian
5,谢谢你离开我,感觉，是靠不住的，难以永恒。真的让你爱上了又怎么样？我吗一生之中可以爱上超过一个人，我吗却只能够与其中一个人终老。,zhangxiaoxian
92,那年的梦想,她站在窗前，看到他家里的灯已经关掉。他一定睡得很甜吧?他心里没有牵挂任何人。她打电话给梁正为，告诉他，她在酒店里。,zhangxiaoxian
73,三个Acup的女人,我摇头苦笑。“你笑什么？”徐玉问我。“我跟宇无过原来很相似，我是最任性的一个，向来是森替我收拾残局。看来我很幸福。”,zhangxiaoxian
11,不如你送我一场春雨,甚至失望也是一种幸福，因为有盼望，才会有失望。我们不察觉自己幸福，因为我们不知道有些痛楚、失望、悲欢离合，也是幸福。,zhangxiaoxian
116,永不永不说再见,男人最好不要为了讨好女朋友而问这个问题。她说了，你却没有行动，甚至从此以后把这个号码忘记了，她一定会扣掉你不少分数。,zhangxiaoxian
11,我在云上爱你,我只好每天努力梳出另一个发型，尽量不要跟大熊相似。这全都是因为大熊。我每天早上对着镜子梳头的时候，不知道有多么恨他。,zhangxiaoxian
181,永不永不说再见,也许，现在已经不容易了。每一段感情都会枯萎。恩恩义义，根本没得选择。假如必须要辜负其中一个人，也只好辜负迟来的一个。,zhangxiaoxian
21,不如你送我一场春雨,每一次离别，都是一份惆怅。因为总有一次离开是不会再见。我喜欢被目送着离开，不要把我关在屋外，虽然我还是要孤身独自上路。,zhangxiaoxian
178,不如你送我一场春雨,如果要买那么大颗的钻石给女人，的确很痛。男人，你宁愿买钻石给女人，还是宁愿生肾石？一个吝啬的男人说：“我宁愿胆结石。”,zhangxiaoxian
196,亲密心事,她必然是抛过这一种媚眼，才令你振奋，以为她不是不爱你，而是不能去爱你，一切只是时间问题。于是，你痴心一片，希望感动她。,zhangxiaoxian
93,我在云上爱你,“我教你好了。”大熊说。“不管今天晚上之后发生什么事情，你还是会教我？”我怔怔地望着他。“会有什么事情发生？”他问我。,zhangxiaoxian
30,流浪的面包树,偏着头，用十根手指头在餐桌上无声地弹起他记忆中的琴。除夕是个惹人伤感的日子。大虫说。我也有过最深情的承诺，总是在除夕。,zhangxiaoxian
134,面包树上的女人,她倒在沙发上大笑。对着陌生人大谈做一愛，这种女子一定很有表演欲。“林方文到哪里去了？”我问她。“我醒来已经不见了他。”,zhangxiaoxian
29,蓝蝴蝶之吻,直到往事如烟的日子，他不曾忘记，在帐篷里看星斗的那个夜晚，她躺在一张吊床上，如歌的声音说：“天上的星星都是花儿的影子。”,zhangxiaoxian
93,面包树出走了,别人对于马戏团的兴趣，往往是空中飞人。然而，不知道为什么，我却喜欢采访神鞭手。鞭子绝技，是既严肃而又滑稽的一种表演和执着。,zhangxiaoxian
130,不如你送我一场春雨,暗恋最伟大的行为，是成全。你不爱我，但是我成全你。真正的暗恋，是一生的事业，不因他远离你而放弃。没有这种情操，不要轻言暗恋。,zhangxiaoxian
125,三月里的幸福饼,文治笑着不说话，带我到十二楼一个单位门前。他掏出钥匙开门。一进门口，我就看到两个约莫三呎多高的玻璃花瓶里装满了七彩的玻璃珠。,zhangxiaoxian
114,不如你送我一场春雨,要使人震憾，要多少爱才足够？爱，永远也不会足够，可是，我们已经掏空了，已经倾尽了所有，再无余力去爱。忽然之间，我觉得很荒凉。,zhangxiaoxian
82,不如你送我一场春雨,贪婪地取，到头来只会失去。愿意舍弃，反而取得更多。情场上的胜利者，通常不是那些甚么都要的女人，而是那些肯舍弃某些东西的女人。,zhangxiaoxian
176,亲密心事,小时候，他问妈妈：“我乖不乖？”长大了，问床上的女人：“我是不是很厉害？”数十年来，男人问的，根本是同一条问题。他想你赞他乖。,zhangxiaoxian
3,不如你送我一场春雨,知识分子也会失恋，不过他们会把失恋美化。爱情最公平，人人有机会被抛弃。你可以说“她怎可以这样对我？”，但别说“我读过很多书。”,zhangxiaoxian
88,不如你送我一场春雨,女人选择说谎，因为她爱的另有其人。她只需要对她所爱的人忠诚。但是男人，竟然能够对自己所爱的人说谎，这是女人不能理解也不齿的行为。,zhangxiaoxian
45,不如你送我一场春雨,邪教的“盼望”是有一天，信众同登天国。我们相信爱情时，不是也相信那是一条登往天堂的路吗？只是，我们终于知道，我们要去的，是地狱。,zhangxiaoxian
109,面包树上的女人,一天晚上，我接到迪之的电话，她在电话里哭得很厉害，我立即赶去看她。迪之一个人在酒吧喝酒。“什么事？”我问她。“我要和卫安分手。”,zhangxiaoxian
40,永不永不说再见,然而，你仍会跟信鸽见面，打听旧爱的消息。不坏的旧情人，是苍茫人世上的一点温暖。最好是大家都活得不错吧。有没有信鸽，已经不重要了。,zhangxiaoxian
78,永不永不说再见,但我们之间，并不是就此了断。暧昧关系的终结，可不可以是友情的开始？当然，有一天，它又会终结。开始的时候，我们就知道，总会有终结。,zhangxiaoxian
64,那年的梦想,天黑了，雨愈下愈大。从元朗走路回家，根本是不可能的。她唯有硬着头皮敲了郑逸之家里的门。走出来开门的是郑逸之，看到了她，他愣了一下。,zhangxiaoxian
45,交换星夜的女孩,她喝醉倒在床上，闻着自己口里的烟味哭了，哭得一塌糊涂。她不是像王珍妮那样哭，甚至不是像白小绿那样哭。哭的时候，她永远都还是苏子仪。,zhangxiaoxian
43,不如你送我一场春雨,为了令女人开心，男人不能不陪她谈心。万一男人为了用电话陪女人谈心而遇上刚来打劫便利店的冷血匪徒，不幸被杀，那么，谈心的代价可真大。,zhangxiaoxian
90,永无止境的怀抱,灰心的时候，你问：“这是为了甚么？”一生之中，我们会不停问这个问题：然后我们才发现，问完了，还是会继续。我们比自己所想的要顽固许多。,zhangxiaoxian
126,不如你送我一场春雨,爱一个不爱自己的人，爱一个不值得爱的人，都是自己的选择，即使有痛苦，怎能怪别人？感情上的痛苦，都是我们自己给自己的，他没有令你痛苦。,zhangxiaoxian
68,永无止境的怀抱,我们总是寄望那些未出现的日子。我们相信将来会美好一点，将来不会那么累，却不肯承认，爱情、感情、友情，以至亲情，都有它们很累人的时候。,zhangxiaoxian
191,永不永不说再见,精采的说话不一定温暖，温暖的说话毋须精采，只要是出自他的口就够了。我们总是为了那份温暖的感觉而爱上一个人，然后因为彼此的冷漠而分手。,zhangxiaoxian
99,三个Acup的女人,我苦涩地说。“那你是不是也会把我剁成肉酱？”“我不喜欢吃肉酱。”我说。“万一我不幸变成肉酱，你还会认得那团肉酱是我吗？”森笑着问我。,zhangxiaoxian
3,沙漏里的爱人,“他会不会只是发牢骚，你们都已经一起这么久了。”周秀清安慰她。王霭如哀哀地摇头：“他早晚会把我忘掉。”www。xaoshuotxT。。,zhangxiaoxian
96,亲密心事,两个人一起太久，觉得沉闷，以为结婚之后就不会那么闷，这样想的人太天真。两个人结婚之后，觉得沉闷，以为离婚后不会那么闷，则有可能是真理。,zhangxiaoxian
58,谢谢你离开我,手会日渐老去；唯有当年我牵着情人的手的那些时刻，我相信我依然年轻。那个瞬间，我们两个人的掌心里都开出了一朵朵漂亮的小花儿，彼此缠住了。,zhangxiaoxian
54,不如你送我一场春雨,不吃过其他繁华璀璨花团锦簇的蟹，怎知道平平淡淡简简单单的奄仔才是人间极品？吃东西、创作、恋爱、做人，也像吃奄仔一样，由绚烂而归于平淡。,zhangxiaoxian
118,永无止境的怀抱,“他老了会变成甚么样子？”“他会不会变成大胖子？”“他会不会老人痴呆？”这些想法虽然笨拙、荒诞，而且有点卑鄙，可是，女人就是会这样想。,zhangxiaoxian
6,交换星夜的女孩,小绿一听到那个名字，浑身上下一抖，脸露哀伤的神色。“你认识她？”大克看了看她的脸问。她震颤摇头，心跳扑扑地伸出一只白晢的手去掀开那幅挂帘。,zhangxiaoxian
93,离别曲,他把琴键铺在饭桌上，弹的时候完全无法听到声音，只能想像。在那个寂静的世界里，他却奏出了最响亮的音符。他是个天才。她忽然对他感到无限的同情。,zhangxiaoxian
91,谢谢你离开我,然而，青春也是你的弱点。谁会知道你的看法？你拥有吹得弹破的皮肤和没有赘肉的身体，却没有金钱和权力。这两样东西，通常也不会跟青春痘一起到来。,zhangxiaoxian
190,三个Acup的女人,“周蕊，你在哪里？”徐玉好象很想跟我见面。“我跟游颍一起，在计程车上。”“我想跟你见面，我来找你们。”徐玉说。“你不要挂线。”我跟徐玉说。,zhangxiaoxian
9,永无止境的怀抱,透过这些小小的八卦，我们竟得以更了解对方。八卦原来也不是一无好处的，它是恋人们交换身世秘密和过去历史以外的一章，是每一段恋情中不可或缺的。,zhangxiaoxian
38,永不永不说再见,我差一点儿便成功了。可是，当他回来，我才知道我在过去的日子多么思念他。谁不愿意自己能够残酷一点？享受被人思念，却不会痛苦地长久思念着别人。,zhangxiaoxian
66,不如你送我一场春雨,有一天，当你长大，你会明白，爱情不是人生的全部，为一个不爱你的男人而死，毫不灿烂。世上或许有一段不可代替的感情，却没有一个人是不可以代替的。,zhangxiaoxian
58,蓝蝴蝶之吻,他回到空荡荡的广场上，却还嗅得到昨夜人群留下的汗臭味和拖鞋味。这时，一群飞鸟掠过天际，在他头上撒下白色的鸟粪，他急得哭了，绝望地呼唤蓝月儿。,zhangxiaoxian
48,永不永不说再见,难道你不配找到一个不爱的人吗？为什么上天把他分配给你？他很好，可是，他愈对你好，你愈不快乐。你想他走，又怕他走。你唯有骗自己，被爱比爱人幸福。,zhangxiaoxian
144,不如你送我一场春雨,她一直看着手表，直到天亮，感觉上好像和他一起睡。她的时间停留在一个不爱她的男人身上。女人用以自欺的工具除了化妆品和神奇胸围之外，原来还包括手表。,zhangxiaoxian
146,亲密心事,迁就男人将目标放在眼前，女人将目标放在未来。男人肯迁就一个女人，是想得到她，得到之后，还肯迁就，是想息事宁人。女人肯迁就一个男人，是想做他太太。,zhangxiaoxian
31,谢谢你离开我,忠于自己的第六个动作是不要孩子，为自己而活，不把最青春美好的岁月用来养育下一代。然而，最悲凉的，是每一个忠于自己的人最终还是渴望有一个人忠于他。,zhangxiaoxian
86,刻骨的爱人,酒店房间窗外正好对着行人天桥，天桥上挤满了人，警察来拍门。文丽珍没有辜负李大卓的信任，她没有把她和李大卓的事说出来，她只是用生命把这一段关系张扬。,zhangxiaoxian
16,文丽珍的丝袜,酒店房间窗外正好对着行人天桥，天桥上挤满了人，警察来拍门。文丽珍没有辜负李大卓的信任，她没有把她和李大卓的事说出来，她只是用生命把这一段关系张扬。,zhangxiaoxian
18,那年的梦想,我常常怀念香港的一切。提笔写这封信，不是期望你的原谅。你也许已经忘了我。人在异乡，对从前的关爱，是分外缅怀和感激的，希望每—位旧朋友都安好和快乐。,zhangxiaoxian
17,蓝蝴蝶之吻,女人从柳条椅子上走下来，身上有一股花药味儿，看上去像她早逝的母亲，望着她的眼神温和悲悯，眼里盈满泪珠。蓝月儿知道，她寻找燕孤行的旅程已经到了终点。,zhangxiaoxian
172,不如你送我一场春雨,连他的臭袜都不肯洗，怎可能愿意为他死？婚姻真实而不优雅，找一个伴侣，也许只为有一天，身体衰败无力，无法照顾自己时，有一个人，不介意为你清理大小二便。,zhangxiaoxian
127,永不永不说再见,因为他的衣服很好看，都是蓝色和灰色的。那些衣服，穿在我的身上，虽然大了一点，但很象清爽的大男孩。我就是喜欢这种打扮。我心中的爸爸，是很高很大很横的。,zhangxiaoxian
108,不如你送我一场春雨,我们甚么时候才会明白，最凄美的不是报仇雪恨，而是遗憾。最好的爱情，必然有遗憾。那遗憾，化作袅袅余音，长留心上。最凄美的爱，不必呼天抢地，只是相顾无言。,zhangxiaoxian
173,永不永不说再见,你会欣赏他的公道，也会为他有时太公道而摇头苦笑。公道没有错，他最大的错，是以为爱情也应该公道。谁不知道爱情是一宗最不公道的交易？我们的计算机都打碎了。,zhangxiaoxian
55,三个Acup的女人,任何一个稍为聪明的女人都应该明白这个时候应该退出，否则，当青春消逝，只能永远做一个偷偷摸摸的情人。然而，我竟然愿意为他改姓徐，有时候，我真痛恨我自己。,zhangxiaoxian
80,离别曲,她灿然地笑了。当天大伙儿交换礼物的时候，-抽到望月在波特贝露道一家古董店买的玫瑰金表带。顾青抽到的竟刚好是桶田一个朋友送出来的古董表壳，同样是玫瑰金。,zhangxiaoxian
26,永不永不说再见,这个想法太天真了。故事要完，结局并不可以修补。我也想和你有一个荡气回肠的结局，可惜，并不是我想就可以的。清醒一点吧，世上并没有未完的故事，只有未死的心。,zhangxiaoxian
71,面包树上的女人,我问她。“几天前才学会的。一个人无所事事，抽一根烟，时间会过得快一点。”“不要抽烟。”“你的运气比我好，你遇上好男人。”“林方文是好是坏，我还不知道。”,zhangxiaoxian
175,永不永不说再见,生活，可以是花团锦簇，也可以朴实无华，两者同样美不胜收，全在乎你怎样去选择。你可以奢侈地放一个长假期，去寻找心灵的避难所，你也可以在身边寻找温柔的慰藉。,zhangxiaoxian
34,永不永不说再见,这种想法是懦弱的。但我就是这么懦弱啊！如果我们有一个共同的梦想，那便不一样了。若我们当中有一个人要活到最后的话，应该是最有能力去完成对方的梦想的那个人。,zhangxiaoxian
135,永不永不说再见,珍惜是要学习的。曾经失去、曾经伤心、曾经得不到，你才会发现，你拥有的原来也不错。你的幸福要比你的遗憾多一点。你曾经不被人所爱，你才会珍惜将来那个爱你的人。,zhangxiaoxian
14,送外卖的女人,无论多么晚，只要接到邱书庭的电话，徐嘉云便送上门，陪他上床。妈妈说，送外卖的都是没出息的人。现在又流行送外卖了。独个儿赶去咖啡湾的时候，徐嘉云看不起自己。,zhangxiaoxian
81,刻骨的爱人,无论多么晚，只要接到邱书庭的电话，徐嘉云便送上门，陪他上床。妈妈说，送外卖的都是没出息的人。现在又流行送外卖了。独个儿赶去咖啡湾的时候，徐嘉云看不起自己。,zhangxiaoxian
158,不如你送我一场春雨,男人说：“如果想知道死亡的感觉，就跟一个女人结婚吧，她会令你比死更难受。”勇者无惧，在这个时代，还愿意结婚的男人，都是可爱的——我说的是那些有条件的男人。,zhangxiaoxian
88,亲密心事,所以“烦”只是一个男人外骛的藉口，真正原因是他要找寻新鲜感。但凡新鲜的东西和新鲜的人都不会烦，直至不再新鲜。男人想要女人不再烦他，实在容易，只要他有本事。,zhangxiaoxian
56,不如你送我一场春雨,搅拌机的说明书也可以是：“这部搅拌机的摩打十分锋利，除可以用来搅拌各种肉类和水果之外，对付不忠的丈夫也绝无问题，一经搅拌，将无法回复原状，一切随风而逝。”,zhangxiaoxian
84,谢谢你离开我,恋爱往往使一个大人变回小孩子；每一次的分手，却逼着我们学习做一个大人。有一天，当我们能够跟曾经深爱的旧情人成为肝胆相照的好朋友，也许，我们已经是个老人了。,zhangxiaoxian
83,亲密心事,男人劳碌了一天，回到家里，也不过想有一个嗲他和可以让他嗲一嗲的女人。有一个女人让他嗲，就如同回到母亲的怀抱里，可以肯定自己是被爱和被关心，暂忘生活的压力。,zhangxiaoxian
46,三个Acup的女人,“陈定粱好象对女人很有经验。”我说。“你不要拒绝他。”徐玉忠告我。“为什么？”“你要是拒绝他，他便会拒绝替宇无过设计封面，你不喜欢也可以敷衍他，求求你。”,zhangxiaoxian
129,那年的梦想,见不到，她永远不会知道姜言中有没有忘记她。见不到的话，姜言中在她的回忆裹，依然是美好的。都十五年了，也许，有一天，当她在路上跟他擦肩而过，她也认不出他来。,zhangxiaoxian
164,亲密心事,不要中途象死猪一样伏在女人身上睡着，并发出鼻鼾声。不要一边看电视或讲电话，一边做爱，你不是表演杂技。未经对方同意，不要虐待对方的身体，她未必喜欢玩这种游戏。,zhangxiaoxian
154,亲密心事,它从此声沉影寂，孤独地站在湾仔这一条寂静的街上，我实在舍不得它就此告别。对我来说，它是一个象征，每次经过看到它，而我们还没有分手，我想，也许是它在祝福我们。,zhangxiaoxian
1,亲密心事,万一她两行眼泪立即涌出来，她很可能是说真话。万一她说：“既然你不承认，那我就打掉它。”男人便会怀疑她肚里的孩子可能不是他的，她那么轻易便放弃，是想毁灭证据。,zhangxiaoxian
99,我的爱如此麻辣,为什么照片里没看到小方？小方这女孩子真的很善良。秘方不是干贝，你知道干贝一斤要卖多少钱吗？用干贝做底料，简直就是吃我的肉。再猜。我才不用我的标记跟你交换秘方。,zhangxiaoxian
62,不如你送我一场春雨,老人家给人称赞是一个好人，那是一种赞美。尚在情场打滚的人，给人称为“一个好人”，绝对是嘲讽。谁要做情场上的好市民？情场上的一个好人就是情场败将，回去收拾包袱吧。,zhangxiaoxian
110,面包树出走了,“这儿是我的堡垒。”我说。心情极度沮丧的时候，我便会这样。不洗脸，也不刷牙，一丝不挂的爬进被窝里哭泣。半夜里醒来的时候，心情会好多了。这是我自己发明的被窝治疗。,zhangxiaoxian
156,不如你送我一场春雨,假使他再辜负眼前人，他将要背负更多的罪疚。他对旧情人的歉疚，统统补偿在眼前人身上。你现在才爱上他，不是比他的旧情人幸福吗？有错才有爱，他没错，便不会爱你那样深。,zhangxiaoxian
