,title,text,author
9,紫花布幔,“都怪你！都怪你！”粱阿宁的脾气变得很坏。,bishumin
2591,红处方,她很快结束了操作，开始收拾治疗车上的杂物。,bishumin
4287,红处方,沈若鱼看着教授，说，您的戒毒医院怎么样了？,bishumin
986,红处方,众人嘻笑着，狼狗是一家，是一家啊烘露猥亵。,bishumin
988,红处方,老太说，该多少钱是多少钱，我给你买就是了。,bishumin
999,红处方,支远说，大哥，我们不识好歹，还承您多关照。,bishumin
1004,红处方,庄羽转身啐道，他妈的乌龟王八蛋的三大伯吧！,bishumin
1020,红处方,孟妈乐得合不拢嘴，说，好闺女，说话得算话。,bishumin
2447,红处方,沈若鱼不理蔡冠雄，安安静静地等着他的下文。,bishumin
2434,红处方,苏禄国就是今天的菲律宾那地方。蔡医生解释。,bishumin
911,红处方,沈若鱼突然把手伸进拉链，把那叠钱掏了出来。,bishumin
3766,红处方,简方宁不好拂了大家的意，这事就算定下来了。,bishumin
1687,红处方,沈若鱼说，这会儿，咱俩体内F肽泛滥成灾了。,bishumin
788,紫花布幔,“买书的人，很多……”小髻还是解释了一句。,bishumin
3783,红处方,母亲说，倒是好。只是会不会耽误了你的工作？,bishumin
3784,红处方,沈苦鱼说，我有什么工作？和您一样，离休了。,bishumin
3798,红处方,沈若鱼说，想不到我这么重要，你还挺伤感啊。,bishumin
538,红处方,简方宁扑哧笑了，说你不必含沙射影。我是真忙。,bishumin
250,红处方,退在一边的席子，递过来一团云彩般柔软的纸巾。,bishumin
1842,红处方,人类和毒品斗争的历史，迄今只得到过两种结局。,bishumin
4116,红处方,小姐困惑地说，我不知道什么秦炳先生。对不起。,bishumin
605,红处方,主任的日吻像钢板一般平直，没有丝毫抑扬顿挫。,bishumin
238,红处方,原来席子只是一个探路人，真正的吸毒者在后面。,bishumin
339,紫花布幔,“要那块。”小髻一眼就看上一匹绿叶红花的布。,bishumin
2922,红处方,13病室的几位病人情况比较反常。医生汇报说。,bishumin
2110,红处方,可卖给我们的价钱，一点也不便宜。庄羽气哼哼。,bishumin
15,紫花布幔,“不管怎么说，我还有个老家。”她略有点得意。,bishumin
2873,红处方,范青稞大吃一惊，失声说，您可不像是老三届的。,bishumin
51,紫花布幔,“那我现在怎么样？”阿宁希望听到丈夫的恭维。,bishumin
261,紫花布幔,小髻抹抹泪，不再哭了，扎上围裙，准备做晚饭。,bishumin
3845,红处方,沈若鱼说，在睡觉吧？听你声音一股做梦的气息。,bishumin
2327,红处方,我对她说，下午来。下午我就有货了。她点点头。,bishumin
621,红处方,沈若鱼就在这一瞬决定，永生永世，不搞妇产科。,bishumin
289,拯救乳房,政委在没有得到组织认可之前，不会越雷池一步。,bishumin
3815,红处方,沈若鱼说，知道啦。你就等着听我的秘密报告吧。,bishumin
3662,红处方,庄羽说，您不是还想为我规划以后生活的道路吗？,bishumin
3292,红处方,过了一会儿，周五像押犯人一样，督着业兴回来。,bishumin
280,紫花布幔,“那不成。费费家不是姨姨的家。姨姨得走了。”,bishumin
1080,红处方,这我知道。栗秋冷面如水，看不出关切或是反感。,bishumin
1963,红处方,潘岗在浴室里，叫道，青稞，你给我搓搓背啊……,bishumin
3680,红处方,潘岗继续挑衅，说，那个大烟鬼是男的还是女的？,bishumin
1349,红处方,大家没见过这个阵势，纷纷说，快把她送医院吧。,bishumin
1072,红处方,岛里只有一个面色黝黑的护士，在记录脉搏体温。,bishumin
384,紫花布幔,“姐，那也用不了这么多钱……”小髻怯怯地说。,bishumin
1353,红处方,副总想了想，又问，她是不是常抽一种特殊的烟？,bishumin
3690,红处方,你有什么事吗？简方宁的口气，很是公事公办，。,bishumin
1845,红处方,——你的宝宝出牙疼痛吗？请用阿片酊让他安静。,bishumin
1449,红处方,沈若鱼说，这是什么话？难道断定自己必是凶死？,bishumin
3843,红处方,沈若鱼说，说真话吧，真话也是人家想听到的话。,bishumin
3592,红处方,瑞德说，那都是从白种人取得的资料，井底之蛙。,bishumin
53,紫花布幔,小夫妻说笑着，为小髻在走廊里铺了个小小的床。,bishumin
3513,红处方,先生说，听我的，明天别去。看你妈缓几天再说。,bishumin
317,红处方,他在屏风后面瓮声瓮气地叫，钱呢？钱放在哪里？,bishumin
1481,红处方,简方宁说，你在病房里，跟他们聊天，感受如何？,bishumin
4,红处方,比这要坏得多。先生不理会她的打趣，沉痛万分。,bishumin
1223,红处方,拒绝考试，是我一生中做过的最伟大最光明的事。,bishumin
3107,红处方,1你在社会中的地位，是由你自己的表现决定的。,bishumin
4160,红处方,我说，你说得不对。我这里其实有你喜欢的东西。,bishumin
3173,红处方,我知道，我一走，他就得死。我下不了这个决心。,bishumin
1465,红处方,沈若鱼说，单是他的白发，就叫人生出无限信任。,bishumin
1259,红处方,嘴唇我用的是柿红色，很集中紧凑，像一枚辣椒。,bishumin
1886,红处方,可是，人们在两条路上，都不约而同地走向失败。,bishumin
3542,红处方,先生顾虑重重地说，那个医生不会认不出你来吧？,bishumin
3192,红处方,一会儿，又在水房遇到温嫣，大家好像是熟人了。,bishumin
3546,红处方,范青稞女士，您好。自我介绍一下，我叫毕瑞德。,bishumin
512,紫花布幔,“父子都当红军，当然好！”碾盘上的红军鼓掌。,bishumin
2284,红处方,孟妈说，我平时待你们不薄，干嘛这么不给面子？,bishumin
556,紫花布幔,沈建树上了车。这是他能给予小髻的最后的帮助。,bishumin
1155,红处方,好吧。院长是我非常敬重的人，我会尽力量帮你。,bishumin
509,红处方,先生说，什么医院？医院可是像酒，越老的越好。,bishumin
44,红处方,沈若鱼说，真对不起，就连这幅油画，我也知道。,bishumin
1156,红处方,给我讲讲毒品的本质，它到底是什么？范青稞说。,bishumin
644,紫花布幔,“到底是怎么回事，快说出来。一块想想办法。”,bishumin
2980,红处方,甲子立夏回答，支远的已执行，庄羽的，马上做。,bishumin
1174,红处方,庄羽闲着无聊，问；大姐，你怎么染上这玩艺的？,bishumin
63,紫花布幔,“不说这些好吗？好不容易……”姐夫有些急躁。,bishumin
333,紫花布幔,阿宁给了小髻几块钱，叫她上街去买块布缝帘子。,bishumin
2174,红处方,我有要事对你说。沈若鱼扫一眼四周，急忙报告。,bishumin
1199,红处方,校长立刻对一个老师说，你马上给她做一张卷子。,bishumin
2175,红处方,我到你那儿去。简方宁随同沈若鱼进了病人厕所。,bishumin
1166,红处方,昨晚上，你没听到什么吧？大姐。庄羽心虚地说。,bishumin
1618,红处方,沈若鱼说，好。看点顺眼的吧，不然心里堵得慌。,bishumin
3909,红处方,你好。当你收到我这封信的时候，我已不在人间。,bishumin
153,红处方,附近有一个电话亭，她拨通了简方宁班上的电话。,bishumin
2589,红处方,你把我的血，反复抽几回，多舒服啊。琪仁哀求。,bishumin
4271,红处方,我叫沈若鱼，是简方宁的朋友。沈若鱼简短说道。,bishumin
2620,红处方,北凉感到非常舒服，就说，你能不能给我洗洗脚？,bishumin
2621,红处方,栗秋又用千篇一律的口气回答，这是工作，可以。,bishumin
2624,红处方,对不起，我不是你一个人的护士。栗秋坚决走开。,bishumin
1022,红处方,你是从西北来的吧？孟妈转向她，依旧笑容可掬。,bishumin
2639,红处方,北凉回味无穷地说．没见过她那软中有硬的手……,bishumin
1718,红处方,干嘛从这儿进？三道铁门，特不方便。沈若鱼说。,bishumin
3404,红处方,简方宁说，你到底愿不愿意彻底脱离毒瘾的苦海？,bishumin
1000,红处方,1床说，没的说。不过，有一句话，我可不爱听。,bishumin
109,红处方,按照预定方针，我说，你把这篇论文念给我听听。,bishumin
3327,红处方,范青稞用水杯给老女人倒了水，她很感激地喝了。,bishumin
1375,红处方,女仆说，英姊也好放心，就不怕人把东西拐了走？,bishumin
753,紫花布幔,小髻答应了田大妈，星期天去她家见那位跛邻居。,bishumin
2670,红处方,范姐，刚才两狗打架，看了没啊？庄羽剔着牙问。,bishumin
3791,红处方,沈若鱼回了家，对先生说，我打算到南方走一走。,bishumin
3407,红处方,庄羽敏感地说，你是自比香花，把我当做毒草了？,bishumin
1027,红处方,好，再见了。祝你们做个好梦。孟妈款款地走了。,bishumin
3945,红处方,三天……三天！区区七十二小时，我去找景教授。,bishumin
718,红处方,沈若鱼说，我不喜欢也就罢了，只要你喜欢就行。,bishumin
2590,红处方,又来了。栗秋冷淡地回答，这是治疗，不是游戏。,bishumin
2780,红处方,庄羽她笑道，又不是生孩子，你以为要多长时间？,bishumin
660,紫花布幔,终于，又一幅男主人公的面部特写镜头出现了……,bishumin
3415,红处方,庄羽挑战地盯着简方宁一字一顿地说，朋——友。,bishumin
86,红处方,我的眉头肯定是皱起来了，虽然我自己没有察觉。,bishumin
2773,红处方,支远看着她，说，大姐，我看你和我们不大一样。,bishumin
913,红处方,没想到沈若鱼把那些钱数了数说，太少了。妈妈。,bishumin
129,红处方,先生看着她的破包袱，说，把我的老板箱，带上。,bishumin
1181,红处方,范青稞心里想听，故意装做不相信的模样说，是吗？,bishumin
111,红处方,我说，在我面前露丑，总比在外国人面前露丑要好。,bishumin
3841,红处方,沈若鱼说，我看不出这二者有什么不同。都是好意。,bishumin
1942,红处方,呕，是先生。你等等，我就给你开门。范青稞忙答。,bishumin
3767,红处方,告别的时候，庄羽说，简院长，你会永远记得我的。,bishumin
918,红处方,老母说，这些年我手里有多少钱，你也不是不知道。,bishumin
3566,红处方,孟妈悠然地喝着红茶，丝毫没有被指桑骂槐的尴尬。,bishumin
2565,红处方,粟秋走到靠窗的床前，耳语般地说，北凉，打针了。,bishumin
4263,红处方,您什么都明白，为什么还要干那些事呢？沈若鱼问。,bishumin
3389,红处方,简方宁说，扯什么题外话！风度……这与我们何干？,bishumin
1689,红处方,沈若鱼拍手道，再添上两个环，就是奥运会标志了。,bishumin
346,红处方,庄羽说，不就是哄老头高兴吗？也是咱的一份孝心。,bishumin
3746,红处方,孟妈说，那人家肯让你像使唤小工一样地吆来喝去？,bishumin
256,红处方,除了范青稞少见多怪，其他的人都司空见惯的样子。,bishumin
126,红处方,先生撇嘴说，要是头几年，还行，如今，廉颇老矣。,bishumin
3374,红处方,简方宁说，不是配不配的意思。我跟你谈的是工作。,bishumin
3563,红处方,范青稞说，这就对了。结结巴巴，更容易让人信任。,bishumin
4043,红处方,也许因为我的态度反常恶劣，景教授居然格外耐心。,bishumin
1532,红处方,沈若鱼说，实在想不通，动物实验和人有多大关系？,bishumin
3175,红处方,我趁柏子抽完毒烟精神好的时候，对他说，我有了。,bishumin
323,紫花布幔,小姑娘挺讲义气的，面孔还对着沈建树，等他回答。,bishumin
2610,红处方,要是我又住了院，和你是不是又有了关系？北凉问。,bishumin
2268,红处方,法国伦理委员会发表声明，公开反对这一商业行为。,bishumin
1409,红处方,我不是想骗他。我真的很愿戒毒，但毒已深入血液。,bishumin
3067,红处方,第八，列举曾经被我们伤害的人的名单，衷心道歉。,bishumin
3534,红处方,那么好。明天上午您是否有时间？孟妈似乎很着急。,bishumin
484,紫花布幔,“你真想干吗？”那男人的话里好像露出某种转机。,bishumin
1940,红处方,厄（我）。潘岗故意用西北腔回答。自然学得不像。,bishumin
3491,红处方,干吗跟畏罪潜逃似的？出院是好事。护士长朗声说。,bishumin
4086,红处方,沈若鱼说，就是你领着毕瑞德找秦炳的那个药方啊！,bishumin
3786,红处方,沈若鱼说，反正都是休了，您怎么一点幽默都不懂。,bishumin
2285,红处方,甲子立夏忙打圆场，说不就是叫个人吗，我去我去。,bishumin
3169,红处方,柏子说，孩子有什么用？毒烟让我舒服，孩子行吗？,bishumin
2632,红处方,栗秋微笑着说，那个地方，等你妈妈回来给你洗吧。,bishumin
1198,红处方,当时马上要打全市比赛，学校把我像神仙似的供着。,bishumin
449,红处方,我还没有见过一个大烟鬼，他们是不是长得很可怕？,bishumin
3094,红处方,他们被事实打倒了，有的泪流满面，有的瘫若稀泥。,bishumin
865,红处方,沈若鱼说，那你快告诉我。我对新名字充满了兴趣。,bishumin
945,红处方,庄羽得意地说笑着，欣赏蔡冠雄被说成一个大红脸。,bishumin
4010,红处方,下午，护士长慌慌张张地来敲我的门。我放她进来。,bishumin
2782,红处方,范青稞说，不。四面墙上都是光光的，也没有花瓶。,bishumin
1388,红处方,我说，对不起，刚才，我出丑了。谢谢你，救了我。,bishumin
3264,红处方,老汉说，知道了就好。改了就好。去吧，去抽血吧。,bishumin
2869,红处方,三大伯拉家常一般的话语中，有一种魔鬼般的镇定。,bishumin
3802,红处方,我要陪我妈到南方走一圈，正想告诉你。沈若鱼说。,bishumin
5,紫花布幔,哪位堂姐妹来，请事先通知我，我到火车站去接她。,bishumin
2099,红处方,范青稞毫不犹豫地拔掉瓶塞，咕咚咚喝了个底朝天。,bishumin
2070,红处方,不是蔡医生管我们吗，怎么换了孟妈？范青稞不解。,bishumin
1793,红处方,谢谢你，膝医生，想得这样周到。简方宁感激地说。,bishumin
606,红处方,沈若鱼看到一直紧闭双眼的病人，微微颤动了眼皮。,bishumin
2353,红处方,我是一个懦夫，终于没有下得手。听说要流很多血。,bishumin
4247,红处方,先生说，我好像已经摸到你那决定凉冰冰的鼻子了。,bishumin
2751,红处方,简方宁抱着玻璃纸包扎的红玫瑰，走进13号病室。,bishumin
615,紫花布幔,“当保姆的每月还该有两天休息，他们让你歇不？”,bishumin
730,红处方,简方宁说，比起其他女孩子，我这实在要算是好的。,bishumin
635,红处方,仰卧着的女人一直涌流不止的泪水，在那一刻灼干。,bishumin
1747,红处方,张大光膀子把衣服前襟撩起，一旁的人，倒抽凉气。,bishumin
711,红处方,简方宁说，若鱼，你错了。没有谁能取代你的位置。,bishumin
700,红处方,沈若鱼说，那你把我们妇产科的医生护士叫来干嘛？,bishumin
3427,红处方,简方宁紧接着她的话说，你可以永远地住在医院里。,bishumin
210,红处方,情急中，她另报了一个电话。这人保险不会出岔子。,bishumin
685,红处方,我们到了猪圈附近，对吗？沈若鱼没多少把握地说。,bishumin
676,红处方,野战医院建在一片山坡上，绿树红墙，景色很优美。,bishumin
3793,红处方,先生说，我看你心中装着全世界，惟独没有我一人。,bishumin
732,红处方,这一片胡杨林，大概有三千岁了。简方宁语调飘渺。,bishumin
186,红处方,身边冷风萧萧，一派空寂，除了老医生，别无他人。,bishumin
4061,红处方,我一直在听着你说话。但你别称我大姐。沈若鱼说。,bishumin
3630,红处方,请您代写一份检讨，越快越沉痛越好。庄羽吩咐道。,bishumin
3602,红处方,范青稞对面前这个神通广大的外国人，提高了警惕。,bishumin
804,紫花布幔,“以后没事时，我可以帮你卖书。”小髻真诚地说。,bishumin
2957,红处方,支远说，是我沉不住气，惭愧惭愧，还望娘子原谅。,bishumin
4299,红处方,好吧，，她会准时到的。沈若鱼说完，离开了教授。,bishumin
4184,红处方,我刚想分辩，他一挥手说，院长，您看看这是什么？,bishumin
543,红处方,沈若鱼用托盘端来了咖啡和冰激凌，独独没有汉堡。,bishumin
1149,红处方,为什么呢？你要到这么一个平常人谈虎色变的地方？,bishumin
548,红处方,“山”就是特指西藏这一块地球上海拔最高的土地。,bishumin
2949,红处方,整个过程蔡医生一言不发，直到跟随院长走出病房。,bishumin
3609,红处方,沈若鱼说，我不看。从此我和有关毒品的资料绝缘。,bishumin
239,红处方,范青稞极力维持自己的镇静，好像漠不关心的样子。,bishumin
3725,红处方,那是因为对方关机，信号发送不进去。电话局解释。,bishumin
262,紫花布幔,假如一个男人可以有几个妻子。沈建树会娶小髻的。,bishumin
2042,红处方,立即作人工呼吸。离家远略一思考，很利索地回答。,bishumin
1135,红处方,请问，范青稞的家是不是这里啊？膝医生例行公事。,bishumin
2146,红处方,副总说，你看不起我？因为我没有你那样显赫的家世？,bishumin
261,红处方,瘦男人正襟危坐，答道，4月18日，我记得很清楚。,bishumin
4137,红处方,这个本子，对一般人有什么用途吗？我揉着风池穴问。,bishumin
131,红处方,先生说，罢罢，我算搞不清你是谁了。咱们就此别过。,bishumin
1964,红处方,范青稞一直在等着这一声，马上应着，来了，来了……,bishumin
3399,红处方,庄羽说，别跟我提毒品的事，好像你因此就高我一头。,bishumin
0,红处方,沈若鱼和母亲自南方旅游归来时，晒得像一段黑檀木。,bishumin
3433,红处方,简方宁说，假如不是你给我交钱，而是我给你发钱呢？,bishumin
1402,红处方,我说，这不是看的事。这是实实在在早就发生了的事。,bishumin
1304,红处方,我想了一下，大约用了一秒钟。然后说，你教我吸吧。,bishumin
2148,红处方,他说，无论你有多坏，我都和你一道，哪怕是下地狱。,bishumin
1967,红处方,怎么，哪儿不像吗？范青稞不知如何回答，来个反问。,bishumin
4104,红处方,仆人不知她是何来头，陪了小心说，不知您怎么称呼？,bishumin
3176,红处方,他倒依然明白，不紧不慢他说，喔，有了。是谁的啊？,bishumin
296,紫花布幔,“哦。是吗？”小髻摸了摸费费的头，“费费真乖。”,bishumin
2184,红处方,他爸爸回来了，孩子的病好多了。你放心。简方宁答。,bishumin
1262,红处方,第二次，她买回来的菜吓了我一跳，菜叶大得像雨伞。,bishumin
74,紫花布幔,阿宁把费费严严实实地包裹起来，同小髻一起去医院。,bishumin
3218,红处方,范青稞面对面地见到伤未痊愈的护士长，很有些羞愧。,bishumin
290,红处方,支远一张嘴巧舌如簧，连范青稞听了也觉得十分有理。,bishumin
1957,红处方,院长带着含星到医院去了，晚上才能回来。范青稞道。,bishumin
287,红处方,你们四个人，共住一间病房。这是护士长的第一句话。,bishumin
23,红处方,我不信。先生摇头。做个试验，你先说她是死在哪里？,bishumin
1362,红处方,英姊问清了谈判的地方，什么也没说，就把话线收了。,bishumin
1317,红处方,我说，不必讲那么多。这是钱，一手交钱，一手交货。,bishumin
3249,红处方,五个人头像梅花一样聚在一起，商量生死攸关的问题。,bishumin
2102,红处方,你好好咂摸一下，药根是不是有些甜？孟妈不肯罢休。,bishumin
2004,红处方,若是以后她拿着这个号来了，还有效，千万别拒绝她。,bishumin
338,紫花布幔,“要哪块？说清楚点。”售货员可不那么容易被感动。,bishumin
1686,红处方,她学着京戏里青衣上场时的叫板，两个人哈哈笑起来。,bishumin
547,紫花布幔,就在昨天，她还同田大妈进行过一场颇不愉快的谈话。,bishumin
819,紫花布幔,这话从何说起！小髻有什么可怕的？年轻人都想不通。,bishumin
760,红处方,沈若鱼说，这个人你也认识，到时候见了面就晓得了。,bishumin
729,红处方,沈若鱼说，为了当医生，你付出这样大的代价，值吗？,bishumin
554,紫花布幔,“这合适吗？”沈建树迟疑着。说实话，他也不想去。,bishumin
518,红处方,沈若鱼一下子跳起来说，感谢你给我出了一个好主意。,bishumin
521,红处方,她提笔给简方宁写了一封信，约她到麦当劳餐厅吃饭。,bishumin
3598,红处方,以范青稞在医院的亲眼所见，好像这种长相的人不多。,bishumin
1152,红处方,膝医生，谢谢您的信任。想不到您是一个悲观主义者。,bishumin
1150,红处方,我虽是一个冒充的病人，但我想看到一所真实的医院。,bishumin
3617,红处方,庄羽回答，惩前毖后，只要交了检查，就可留院观察。,bishumin
779,红处方,我决定化装侦察，深入到你的戒毒医院去。沈若鱼说。,bishumin
1137,红处方,……我就是范青稞哇，你有么事？对方迫不及待地问。,bishumin
3704,红处方,支远说，你很难受，是吗？要不我马上飞回去，看你？,bishumin
698,红处方,沈若鱼说，想得很周到啊。你的老母猪要生小猪了吗？,bishumin
4200,红处方,这是我很挂念的一件事。一旦定下来，心里就很宁静。,bishumin
604,紫花布幔,“你又带孩子又做饭，主人家一个月给你多少钱呢？”,bishumin
599,红处方,数数胚胎的肋骨是否完整。简方宁小声地告诉沈若鱼。,bishumin
1595,红处方,你们已经看过3号了吗？李实验员面向她们两人问道。,bishumin
1788,红处方,现在，接诊室里只剩滕医生、简方宁、范青稞三个人。,bishumin
637,红处方,主任甩下手套，悻悻离去，留下她俩将病人推回病房。,bishumin
2825,红处方,范青稞本来已经走到门前了，这一下子，又折回来了。,bishumin
1617,红处方,简方宁说，这次和巴甫洛夫无关，和幸福与快乐有关。,bishumin
642,红处方,这不是很简单吗，因为我一直在感冒，怕传染了你啊！,bishumin
1764,红处方,张大光膀子奇特的带回声的话，听得人浑身鸡皮成片。,bishumin
560,红处方,部长说，你求他们办的事大了，得有一个人愿意娶你。,bishumin
2315,红处方,他蛮横地对我说，你懂个屁！只有这样我才能睡得着。,bishumin
1046,红处方,也甭老想那事了。反正是打算戒，横竖由人家收拾了。,bishumin
364,红处方,这个节目，简方宁早做了交待，范青稞第一个走过去。,bishumin
2604,红处方,不要想入非非，这是医学上的正规按摩。栗秋正色道。,bishumin
3544,红处方,她脱下时装，换上和西北妇女范青稞相宜的俭朴服装。,bishumin
3937,红处方,我火了，说，打开窗户说亮话吧，到底是怎么一回事？,bishumin
3547,红处方,从一旁杀出来一位金发碧眼的外国人，向范青稞微笑。,bishumin
2267,红处方,欧洲评论家指出，吸毒报警袋，有损于青少年的隐私。,bishumin
3024,红处方,景教授说，你看，这样一比较，答案不是就出来了吗？,bishumin
41,紫花布幔,“是我妹妹！”水声哗哗，阿宁用压倒水声的嗓音说。,bishumin
861,红处方,沈若鱼说，想不到你们那儿戒备森严。这该如何是好？,bishumin
983,红处方,你倒要说清楚了，到底谁是狗？庄羽逞强，不肯示弱。,bishumin
46,紫花布幔,“姐姐，这使不得。怎么好都用你的？”小舍忙推辞。,bishumin
2300,红处方,范青稞想了想说，好像是这样，只剩下薄薄的几页了。,bishumin
3778,红处方,沈若鱼说，就是说您得像大雁一样，飞到南方去过冬？,bishumin
3133,红处方,范青稞说，红色的袜子，好看吗？像圣诞老爷爷穿的。,bishumin
1539,红处方,简方宁说，在动物实验里，你可以看到类似的现象……,bishumin
1642,红处方,你们这里的猴子是不是听得懂人话？沈若鱼不由得问。,bishumin
3883,红处方,其实我也时时在反思自己，是不是手段毒辣，害人太惨？,bishumin
3828,红处方,支远是谁？那女人低声重复了一句。这没这人，你错了！,bishumin
891,红处方,其实办法就在手边，只是不到万不得已，她不忍心动用。,bishumin
1044,红处方,你难受不？要是往日，这会儿该打板了。支远忧心忡忡。,bishumin
2700,红处方,范青稞心想，一视同仁是最大帮助。赶快说，没有没有。,bishumin
4289,红处方,沈若鱼说，凭着我有简方宁的遗书。您一定愿意看一看。,bishumin
3314,红处方,你是哪个病房的？我送你回去。范青稞好言好语安慰她。,bishumin
