,title,text,author
143,关于女人,她有现代的头脑，稳静公平的接受现代的一切。,bingxin
1630,我自己走过的路,温泉在中国的北方很少，南方可能也不怎么多。,bingxin
151,关于女人,母亲总是高高兴兴的，接待父亲和我们的朋友。,bingxin
1116,山中杂记,父亲笑了说：“这傻姑爷可不是我替你挑的！”,bingxin
1649,我自己走过的路,对于大海感觉就像久别的亲友，觉得无比亲切。,bingxin
1086,山中杂记,一九三五年五月我们又有了一个女儿——吴冰。,bingxin
406,疯人笔记,--雾点渐渐的大了，海面上越发的阴沉起来。,bingxin
172,关于女人,辛亥革命时，我们正在上海，住在租界旅馆里。,bingxin
1054,山中杂记,从江阴回来，就在我家举行了简单的订婚仪式。,bingxin
1942,疯人笔记,这时她已成了全校师生嘴里所常提到的人物了。,bingxin
389,疯人笔记,"父亲说：""也是，你太老了，海面上不稳当。""",bingxin
1711,我自己走过的路,在轻井泽，一旦走出家门，就会感到平凡无趣。,bingxin
390,我自己走过的路,今晚是除夕，很不适意，随笔乱写，请你饶恕。,bingxin
1714,我自己走过的路,除此之外，京都和奈良是我非常乐意去的地方。,bingxin
951,山中杂记,无官一身轻，无官无累更无债累，轻，轻，轻。,bingxin
948,山中杂记,这时我才拿出来给父亲带回，这挽联有好几对。,bingxin
909,山中杂记,我们女校里有好几位教师，都是威校的毕业生。,bingxin
1982,疯人笔记,那最大的九岁的孩子，却溜了出去，替我喂马。,bingxin
783,山中杂记,伙食不错，米饭，四菜一汤，算是“小灶”吧。,bingxin
1749,我自己走过的路,作为我个人，我认为自杀不过是一种“浅虑”。,bingxin
708,山中杂记,我的母亲常常对我谈到那一段忧心如焚的生活。,bingxin
385,我自己走过的路,无论如何，一日在世，一日须为社会尽些义务。,bingxin
2048,疯人笔记,"回头又拍手笑说：""看！李嫂也打扮起来了！""",bingxin
1610,我自己走过的路,以下是宋美龄寄给《妇女公论》编辑部的信件。,bingxin
1190,斯人独憔悴,他的字，无论在什么地方出现，我都会认得的。,bingxin
3888,山中杂记,首先是灶糖、灶饼，那是一盒一盒的糖和点心。,bingxin
3886,山中杂记,以下还有什么吉利话，我就不认得也不记得了。,bingxin
2907,山中杂记,今早这样恬静喜悦的心境，是我所梦想不到的。,bingxin
3560,山中杂记,我对于新诗，还不了解，很怀疑，也不敢尝试。,bingxin
744,疯人笔记,我自己在母亲怀里，父亲和母亲的脸夹偎着我。,bingxin
2886,山中杂记,到此我才下车稍稍散步，远望泰山，悠然神往。,bingxin
2882,山中杂记,朝阳极光明的照临在无边的整齐青绿的田野上。,bingxin
2879,山中杂记,外望远山连绵不断，都没在朝霭里，淡到欲无。,bingxin
1089,疯人笔记,我真不想再住下去了，那时学校里已放了暑假。,bingxin
1006,我自己走过的路,总之，中国人没有像日本人那样有“国根性”。,bingxin
3580,山中杂记,在字句上，我自己似乎觉得，比从前凝练一些。,bingxin
714,我自己走过的路,这是宋女士众多工作中的一样—孤儿救济事业。,bingxin
1494,斯人独憔悴,只用了一点，便放下箸，倒是族老们吃了许多。,bingxin
2782,山中杂记,云彩又变了，半圆的月，渐渐的没入云里去了。,bingxin
1118,疯人笔记,呻吟的声音，渐渐的轻了，月儿也渐渐的缺了。,bingxin
717,疯人笔记,--这一夜，缓流的水一般，细细的流将过去。,bingxin
1021,我自己走过的路,（笑）大家都有一种男人干活儿是耻辱的观念。,bingxin
1023,我自己走过的路,比如就拿这儿的照相来说，让女记者拿着器材。,bingxin
1039,我自己走过的路,记者：今天谢谢大家百忙之中来参加这次座谈。,bingxin
3615,山中杂记,而我每次做完一篇文字，总是先捧到母亲面前。,bingxin
1153,疯人笔记,母亲呵！我们只是互相牵连，永远不互相遗弃。,bingxin
1509,斯人独憔悴,以超也只笑着答应了一两句，便又回到祠堂里。,bingxin
3639,山中杂记,有时也遇见农夫和渔人，谈些山中海上的家常。,bingxin
1062,我自己走过的路,村冈：对妇女另眼相看的倾向在日本尤其严重。,bingxin
1016,我自己走过的路,但是，日本暴力主义盛行的时代也已经结束了。,bingxin
2920,山中杂记,无际的微波，映着落日，那景物美到不可描画。,bingxin
1028,疯人笔记,"就是老太太同先生了，我就问：""孩子们呢？""",bingxin
934,我自己走过的路,她们只会说，“她是外国人，所以学习很好。”,bingxin
3398,山中杂记,熟客似的，我走人大阅书室，在那里写着日记。,bingxin
3390,山中杂记,被楼旁强力灯逼射着，更显得出那楼后的青空。,bingxin
3436,山中杂记,雄伟突兀的松干，撑着一片苍绿，簇拥在栏前。,bingxin
824,我自己走过的路,在我离开日本之际，我想考虑一下日本的未来。,bingxin
3326,山中杂记,每次都是很惘然，心中很怯，静默中强作微笑。,bingxin
3269,山中杂记,这座楼素来没有火，冷清清的如同北冰洋一般。,bingxin
3249,山中杂记,“……细雨梦回鸡塞远，小楼吹彻玉笙寒……”,bingxin
1432,斯人独憔悴,英士心中的苦乐，却和前一次回家大不相同了。,bingxin
873,我自己走过的路,）不管你所学的是什么，要把你学的能写出来。,bingxin
3478,山中杂记,，重复的写了十几次，又觉得没劲，也不写了。,bingxin
3147,山中杂记,我又忆起：马蹄隐隐声隆隆，入门下马气如虹。,bingxin
899,我自己走过的路,而且现在的写作多用白话文，自然比较更容易。,bingxin
932,疯人笔记,也许是已死去了吧，我辗转都得不到一点信息。,bingxin
939,疯人笔记,和我又比较熟识一些，常常邀我到他屋里去坐。,bingxin
3111,山中杂记,我喜出望外，第一封便写给家里，报告我平安。,bingxin
3095,山中杂记,我一切不必自己劳神，连头都是人家替我梳的。,bingxin
911,我自己走过的路,常常有人问到婚姻与事业是不是矛盾的冲突的。,bingxin
3083,山中杂记,我慢慢的走到湖旁，临流坐下，觉得弱又无聊。,bingxin
3074,山中杂记,——原来不仅月光如水，疏星也在天河边闪烁。,bingxin
1404,斯人独憔悴,这一场的谈话，把英士满心的高兴完全打消了。,bingxin
2993,山中杂记,远远听得楼阑下人声笑语，忽然感到家乡渐远。,bingxin
2989,山中杂记,斜阳的金光，长蛇般自天边直接到阑旁人立处。,bingxin
2958,山中杂记,行前和一切师长朋友的谈话，总是喜笑着说的。,bingxin
2648,山中杂记,采了些野花，也有黄的，也有紫的，夹在书里。,bingxin
1075,我自己走过的路,冰心：我所说的是我中国的同学和老师的家庭。,bingxin
672,我自己走过的路,他们举行了一个优美、华丽、堪称辉煌的婚礼。,bingxin
2608,山中杂记,他凭在高阑，看那些光明使者，歌颂——跳舞。,bingxin
1374,疯人笔记,侍者都一排儿的恭敬着和我行了一个辞别的礼。,bingxin
3763,山中杂记,十二年过去了，那小姑娘的爸爸一定早回来了。,bingxin
1556,斯人独憔悴,以超才慢慢的自己走到他曾祖墓前，坐在树下。,bingxin
2155,山中杂记,我受尽了爱怜，如今正是自己爱怜他人的时候。,bingxin
1198,我自己走过的路,但是，我不能赞同的是美国政府对中国的态度。,bingxin
2124,山中杂记,在四周合缝里和盖上铁环的凹处，都抹上灰泥。,bingxin
591,疯人笔记,她听见了医生的话，眼珠一转，眼泪涌了出来。,bingxin
1254,斯人独憔悴,侍者都一排儿的恭敬着和我行了一个辞别的礼。,bingxin
2053,山中杂记,下午多有戚友来看，谈些时事，一天也就过去。,bingxin
1428,疯人笔记,"他如梦方醒，""这道不近呵！真是念兹在兹。""",bingxin
1245,斯人独憔悴,"""白的他""来辞别了，依然是腼腆含愁的样子。",bingxin
1241,斯人独憔悴,其实这去与不去的念头，在我心里，也很模糊。,bingxin
1963,山中杂记,如同母亲死去复生一般，喜乐充满了我的四肢。,bingxin
1937,山中杂记,华便立刻要去请大夫，要解药，父亲含泪摇头。,bingxin
1251,我自己走过的路,出于这种原因，他们之间当然不能很好地相处。,bingxin
1258,我自己走过的路,我们找到了重要的证据后，才第一次逮捕了他。,bingxin
1220,斯人独憔悴,上帝呵！乱丝呵！他的话，我一句都听不明白。,bingxin
1895,山中杂记,因为我们知道今晚的筵席，只为的是母亲一人。,bingxin
1871,山中杂记,照样的打补针，开止咳的药，母亲似乎腻烦了。,bingxin
1281,我自己走过的路,文化大革命，的确对我们每一个人变化都很大。,bingxin
567,我自己走过的路,到了阶边，炳星便止住坐下，葹因也坐在旁边。,bingxin
1528,疯人笔记,无端你的几百字飞来，语语投入我怀疑的心坎。,bingxin
1799,山中杂记,这些以后在我寄藻和杰的信中，都说得很详细。,bingxin
1365,疯人笔记,"""白的他""来辞别了，依然是腼腆含愁的样子。",bingxin
388,关于女人,不久就是春假了，我约三四弟和H同游玉泉山。,bingxin
1361,疯人笔记,其实这去与不去的念头，在我心里，也很模糊。,bingxin
2331,山中杂记,我虽然单身独自，我却感到无限的欢畅与自由。,bingxin
2594,山中杂记,我对着未曾想见的命运，自己假定的起了怀疑。,bingxin
689,疯人笔记,可是听他们谈的那么津津有味，我也就不言语。,bingxin
1196,疯人笔记,只有这一篮花配送给你！天已明了，我要走了。,bingxin
1211,疯人笔记,沙地上索索的脚步声音，无意中使他抬起头来。,bingxin
2584,山中杂记,看不见她，也更看不见我，我们只深深的谈着。,bingxin
1214,疯人笔记,他又低下头，去写他的字，笔尖儿移动得很快。,bingxin
675,疯人笔记,在我吃奶的时候，他侧着身，倚在母亲的枕旁。,bingxin
1230,疯人笔记,他们走到这里，也不停留，只跳着走着的过去。,bingxin
2545,山中杂记,这样，他的作品里，便满含着可爱的天籁人籁。,bingxin
667,疯人笔记,我静静的听着，到了这里赶紧闭上眼，不言语。,bingxin
2532,山中杂记,（四）文学家要多读古今中外属于文学的作品。,bingxin
1252,疯人笔记,窗外的雨声，越发的大了，檐上好似走马一般。,bingxin
1256,疯人笔记,雨点迎面打来，风脚迎面吹来，门也关不上了。,bingxin
1269,疯人笔记,她弟弟斜靠着她的肩，短衣上露出肥白的小腿。,bingxin
3709,山中杂记,宇宙是一个大生命，我们是宇宙大气中之一息。,bingxin
2481,山中杂记,——他抱着花儿，赤着脚儿，向着我微微的笑。,bingxin
2472,山中杂记,我不知不觉的便坐在窗口下想，——默默的想。,bingxin
1144,我自己走过的路,谢冰心女士是福建闽侯县人，出生于富裕家庭。,bingxin
640,疯人笔记,小朋友是和大家在一起，在大床车上推出去的。,bingxin
1310,疯人笔记,他的字，无论在什么地方出现，我都会认得的。,bingxin
3731,山中杂记,我把电话打通了，她感激地谢了我，回头就走。,bingxin
2360,山中杂记,我们偷偷地看了之后，又偷偷地赶紧送回原处。,bingxin
1340,疯人笔记,上帝呵！乱丝呵！他的话，我一句都听不明白。,bingxin
2297,山中杂记,我们搬到烟台，祖父和老姨太又回到福州去了。,bingxin
277,我自己走过的路,便沉思的坐下，写一封很婉转的信辞了王校长。,bingxin
3416,山中杂记,我问他是哪一本，他说是《冰心女士第一集》。,bingxin
290,疯人笔记,这一场的谈话，把英士满心的高兴完全打消了。,bingxin
2842,我自己走过的路,谢：一切都像一夜噩梦，现在噩梦已经过去了。,bingxin
2228,我自己走过的路,中国用完全不同的简体字来表示“穀”这个字。,bingxin
2869,我自己走过的路,此后弟弟一家为了避开战争的祸害而四处奔波。,bingxin
3723,我自己走过的路,（我们虽然只隔二十多里路，但见面仍不容易。,bingxin
588,斯人独憔悴,她听见了医生的话，眼珠一转，眼泪涌了出来。,bingxin
2879,我自己走过的路,他梦想可以在美国接受空军训练后去轰炸东京。,bingxin
318,斯人独憔悴,觉得是自己精神不济，事事由瑛敷衍忽略过去。,bingxin
741,斯人独憔悴,我自己在母亲怀里，父亲和母亲的脸夹偎着我。,bingxin
2900,我自己走过的路,谢：中国的古诗和绘画都是在南方孕育而成的。,bingxin
275,斯人独憔悴,"五天以前，才赶回这工程未竟的""爱巢""里来。",bingxin
3620,我自己走过的路,明天当去拔牙，修牙骨，此外还想理发，洗澡。,bingxin
2535,疯人笔记,她做着很好的事业，很大的事业，至死末结婚。,bingxin
261,斯人独憔悴,只有这一篮花配送给你！天已明了，我要走了。,bingxin
2933,我自己走过的路,我想更多更多地真实地了解日本文学以及社会。,bingxin
2899,我自己走过的路,羽仁（元子）：也有一些美国的妇女喜欢华南。,bingxin
65,疯人笔记,他们住的那条街上很是清静，都是书店和学堂。,bingxin
2798,我自己走过的路,我只是为年幼的孩子开设了托儿所并照顾他们。,bingxin
3817,我自己走过的路,还有你说的木棉褥子，我们已经每人买了一个。,bingxin
3850,我自己走过的路,据说这药还不错，钢钢小时到现在还有时吃它。,bingxin
787,斯人独憔悴,惠姑回头笑了，便扶着自行车，慢慢的转回去。,bingxin
47,疯人笔记,"刘妈从厨房里出来说：""太太刚到高家去了。""",bingxin
2504,我自己走过的路,学生间的性别意识在大学生的生活中相当淡薄。,bingxin
2496,我自己走过的路,与其相比，现在的学生的婚姻几乎都是自主的。,bingxin
357,斯人独憔悴,她带着C教授去放了衣帽，指示了洗手的地方。,bingxin
508,关于女人,也许是已死去了吧，我辗转都得不到一点信息。,bingxin
512,关于女人,L女士是我们全班男女同学所最敬爱的一个人。,bingxin
916,关于女人,从M太太零碎的谈话里，我猜出她的许多委屈。,bingxin
133,我自己走过的路,葹因没有言语，倒是若蕖给他们两个人介绍了。,bingxin
2775,我自己走过的路,佐多：这点使我认识到中国政府对文学的宽容。,bingxin
2780,我自己走过的路,但是我坚信总有一天我们可以敞开心怀地交谈。,bingxin
2193,我自己走过的路,其影响非常大，买黄色读物的人便渐渐消失了。,bingxin
1725,斯人独憔悴,晓岚却是除了向客人碗里夹菜之外，一语不发。,bingxin
777,斯人独憔悴,"惠姑说：""你这个妈，是你的大妈还是婶娘？""",bingxin
2420,我自己走过的路,谢道蕴是我们谢家的女儿，一个才华横溢的人。,bingxin
244,我自己走过的路,炳星笑说：“我那几首诗，你们替我改了么？”,bingxin
2954,我自己走过的路,但中国也是，女性的地位还远远未能得到提高。,bingxin
2280,我自己走过的路,主妇之友社约我写一篇有关蒋介石夫人的稿子。,bingxin
2321,我自己走过的路,和中文相比，夫人好像更能轻松地用英语交谈。,bingxin
201,我自己走过的路,若蕖近来对他益发的亲密了，他心里只懒懒的。,bingxin
3146,我自己走过的路,我从来没有想到我会写文章，也没有这个愿望。,bingxin
48,斯人独憔悴,"刘妈从厨房里出来说：""太太刚到高家去了。""",bingxin
735,关于女人,那最大的九岁的孩子，却溜了出去，替我喂马。,bingxin
686,斯人独憔悴,可是听他们谈的那么津津有味，我也就不言语。,bingxin
2317,我自己走过的路,我们俩握手后面对面坐下，我不知是惊还是喜。,bingxin
66,斯人独憔悴,他们住的那条街上很是清静，都是书店和学堂。,bingxin
39,我自己走过的路,黄夫人也问：“先生在北方可住多少日子呢？”,bingxin
3183,我自己走过的路,到现在，我们有好多的领导同志们，没有孩子。,bingxin
3287,我自己走过的路,艺术上，有的作品写得好，有扎实的生活基础。,bingxin
3265,我自己走过的路,有的作品再过三十年、五十年恐怕就没人看了。,bingxin
664,斯人独憔悴,我静静的听着，到了这里赶紧闭上眼，不言语。,bingxin
672,斯人独憔悴,在我吃奶的时候，他侧着身，倚在母亲的枕旁。,bingxin
195,我自己走过的路,一会儿车到了，葹因匆匆的叠起信，便走过来。,bingxin
3101,我自己走过的路,殿下目前的学生生活愉快吗？殿下：非常愉快。,bingxin
637,斯人独憔悴,小朋友是和大家在一起，在大床车上推出去的。,bingxin
184,斯人独憔悴,呻吟的声音，渐渐的轻了，月儿也渐渐的缺了。,bingxin
644,关于女人,冬夜，他们常常生起壁炉，饭后就在炉边闲谈。,bingxin
3507,我自己走过的路,但此地并不太脏，有的只是土，拍拍也就掉了。,bingxin
2983,我自己走过的路,殿下：甲午战争以后，日本人便变得自以为是。,bingxin
2289,我自己走过的路,一九四年秋天，我突然收到重庆的友人的来信。,bingxin
3477,我自己走过的路,我现在更多想的是丹丹，因为他的环境差不多。,bingxin
218,斯人独憔悴,母亲呵！我们只是互相牵连，永远不互相遗弃。,bingxin
3422,我自己走过的路,我想在此托人到城里买一个大的，电池也好换。,bingxin
3415,我自己走过的路,此时也许已经动身，你们把毛衣都买了，很好。,bingxin
3019,我自己走过的路,来日本以后一次也没看的是日本的电影和话剧。,bingxin
696,关于女人,这时她已成了全校师生嘴里所常提到的人物了。,bingxin
206,我自己走过的路,若蕖道：“那倒没有什么，我很愿意为你……”,bingxin
3400,我自己走过的路,回想家里的饭食那样丰富，却大部分浪费掉了。,bingxin
20,我自己走过的路,还有些学生也过来和他谈话，他一一的招呼了。,bingxin
3021,我自己走过的路,谢女士：托战争的福，我学了许多做菜的手艺。,bingxin
20,斯人独憔悴,廊子上有三个老妈子，廊子底下有三个小男孩。,bingxin
3552,我自己走过的路,听说沙洋水如此困难，恐怕房屋建成更须时间。,bingxin
2173,我自己走过的路,以后会被阅读吧！谢冰心：不妨可以这样说吧。,bingxin
801,关于女人,回头又拍手笑说：“看！李嫂也打扮起来了！”,bingxin
3970,我自己走过的路,我们若回来她还回来，说不定将来还可接丹丹。,bingxin
1699,斯人独憔悴,爸爸每月的工资，一大半都交给晓岚作为家用。,bingxin
2701,我自己走过的路,到了秋天，在学校开学之前，我们回到了北京。,bingxin
3961,我自己走过的路,你下次写信可寄陈恕收，我们未走时可以看到。,bingxin
24,山中杂记,恰如梁实秋所说，“有一个人就有一种散文。”,bingxin
2293,疯人笔记,不过晚凉归来的时候，互相报告这一日的经过。,bingxin
4025,我自己走过的路,现在这里的孩子很多，有许多是和我们同来的。,bingxin
816,斯人独憔悴,她妈气忿忿的自己做了饭，同自己儿女们吃了。,bingxin
2573,我自己走过的路,这所房子离代表团很近，正门格外地向前突出。,bingxin
413,关于女人,H红着脸没有回答，我也不便追问，只好算了。,bingxin
4015,我自己走过的路,我和Daddy现在都是拣豆种，是最轻的活。,bingxin
4056,我自己走过的路,1，Daddy的雨衣找到了，有人送回来的。,bingxin
2614,我自己走过的路,我来到东京的第一天一直睡到第二天早上九点。,bingxin
2626,我自己走过的路,不管怎样，日本和中国的房屋有很多类似之处。,bingxin
2676,我自己走过的路,伴娘穿淡黄色的衣服，手持淡黄色的玫瑰花束。,bingxin
943,关于女人,我连忙欠身起来道谢，说：“难得伯母费心。”,bingxin
543,斯人独憔悴,"聪如连忙说：""我也看出来了，真是难为她想""",bingxin
421,关于女人,我也不便十分劝说，常常只取中立严正的态度。,bingxin
4002,我自己走过的路,我们走后，她大概半月或十天之后回家去一趟。,bingxin
2325,疯人笔记,叔远却一面依旧吹着箫儿，一面点头催他和奏。,bingxin
936,关于女人,我真不想再住下去了，那时学校里已放了暑假。,bingxin
2081,我自己走过的路,我的二三位朋友在上海经营书店，并编辑杂志。,bingxin
501,斯人独憔悴,"这时老太太揭开帐子问道：""王妈回来了么？""",bingxin
2671,我自己走过的路,全体来宾站在仪式台前这条白缎子通道的两侧。,bingxin
435,斯人独憔悴,"父亲说：""也是，你太老了，海面上不稳当。""",bingxin
503,斯人独憔悴,"老太太说：""签上说些什么，你念给我听听。""",bingxin
2761,我自己走过的路,田汉正在上海指导一个叫《天国春秋》的戏剧。,bingxin
2644,我自己走过的路,《妇人朝日》给我出题，让我写《我的婚姻》。,bingxin
3916,我自己走过的路,你说李志昌挺倒霉的，转过来你自己也是如此。,bingxin
2553,我自己走过的路,现代中国学生史上到处都留有遭受侵略的痕迹。,bingxin
505,斯人独憔悴,这两句话，脸上似乎带些暗淡，却也不说什么。,bingxin
383,斯人独憔悴,好在路不远，瑛借给她一双套鞋，他们先走了。,bingxin
2152,我自己走过的路,此外，新闻、杂志上也出现了日本文学的介绍。,bingxin
531,斯人独憔悴,"则荪忽然欢呼着说：""母亲！六个都是红的！""",bingxin
2408,疯人笔记,我真不记得那时我会给大一学生出这样的题目。,bingxin
19,疯人笔记,廊子上有三个老妈子，廊子底下有三个小男孩。,bingxin
1284,斯人独憔悴,毕业后不及两个礼拜，便赶紧收拾了，回到祖国。,bingxin
220,斯人独憔悴,模糊了，星落如雨，横飞着都聚到屋角的黑影上。,bingxin
1169,我自己走过的路,至于其他小书店等擅自印刷，也就完全不知晓了。,bingxin
2658,我自己走过的路,那时，文藻和我两人都在北京的燕京大学做教师。,bingxin
1141,我自己走过的路,而民主不是这样的，它必须尊重大多数人的意见。,bingxin
449,斯人独憔悴,一面自己下了船，走向那在岩石后面呜咽的渔人。,bingxin
465,斯人独憔悴,她蹑足走到床前揭开帐子，望了一望才走了出去。,bingxin
1307,疯人笔记,我想与其替他们补鞋，不如教给他们怎样的走道。,bingxin
3204,山中杂记,树叶子满空飞舞，鸟儿归巢，走兽躲到它的洞穴。,bingxin
2412,我自己走过的路,这两位一位是诗人一位是学者，是最理想的客人。,bingxin
912,疯人笔记,我从来不肯买日本玩具，也不肯接受日货的礼物。,bingxin
2366,山中杂记,父亲同意了，他的几位同事也和他一起递了辞呈。,bingxin
3150,山中杂记,——今天草场上断绝人行，个个都回家过节去了。,bingxin
2422,山中杂记,现在，我的儿女们和他们的配偶，也都喜欢养花。,bingxin
1154,我自己走过的路,他说，到目前为止，中国是作家从国家那儿拿钱。,bingxin
920,疯人笔记,又劝我母亲驭下要恩威并济，不要太容纵了他们。,bingxin
945,我自己走过的路,我只毕业于津田，因此不得不修文学本科的科目。,bingxin
2636,我自己走过的路,一件和式棉袍既可以作为和服，也可以当被子用。,bingxin
2080,山中杂记,这时一片哭声之中涵和华也从他们屋里哭着过来。,bingxin
2091,山中杂记,礼毕，涵因有紧急的公事，当晚就回到南京去了。,bingxin
665,斯人独憔悴,"小朋友问说：""你呢？吃饱了罢？你母亲怎样？""",bingxin
1211,我自己走过的路,在中国，批判一个人的思想并不等于批判他本人。,bingxin
