,title,text,author
7449,安妮宝贝中短篇作品,七月第一次遇见安生的时候，是十三岁的时候。,annibaobei
3057,二三事,因有时候负责一项大工程就需要好几年的时间。,annibaobei
2760,春宴,清晨8点半，我在上海站坐上开往歧照的列车。,annibaobei
8783,安妮宝贝中短篇作品,一遍遍地，体会内心如潮水翻涌的绝望的快乐。,annibaobei
2962,二三事,她酣睡中的样子，恍若有光自天堂的缝隙渗漏。,annibaobei
2394,春宴,歌舞伎座这一季的演出，将会一直持续到月底。,annibaobei
2954,二三事,一些陈旧庞大的建筑轮廓在黑暗中飞快地掠过。,annibaobei
8819,安妮宝贝中短篇作品,窗外暮色弥漫的操场，整个被纷扬的大雪覆盖。,annibaobei
8830,安妮宝贝中短篇作品,诺言和深情，没有出路的潮水，一次次淹没我。,annibaobei
2927,二三事,笑着往我背上扑，两个人打打闹闹，欢喜起来。,annibaobei
2921,二三事,她轻叹一声，说，良生，我亦觉得我已经老了。,annibaobei
2316,春宴,颇为天真的是，对泰姬陵的情结来自一部电影。,annibaobei
8781,安妮宝贝中短篇作品,温暖暧昧的语句，在林的信里象花一样的盛开。,annibaobei
2315,春宴,冬季我出发前往印度，只为看到洁白的泰姬陵。,annibaobei
2904,二三事,找出一条镶土耳其玉的银项链，也郑重地戴上。,annibaobei
2220,春宴,我在一个你没有去过的城市里写作，它叫歧照。,annibaobei
8975,安妮宝贝中短篇作品,安记得初中毕业后，净第一次来她的学校看她。,annibaobei
8987,安妮宝贝中短篇作品,在下雨的街头，安看到净在人潮后面向她张望。,annibaobei
2110,春宴,楼墙上有数盏刺眼灯光照射人群，白晃晃一片。,annibaobei
9037,安妮宝贝中短篇作品,只有你才能给我那种干净的，相知相惜的感情。,annibaobei
2095,春宴,只能关注当下的眼前的事，而对未来放弃展望。,annibaobei
2876,二三事,空气中有一股奶粉和幼小皮肤散发出来的醇香。,annibaobei
9040,安妮宝贝中短篇作品,我们分手的那段时间，我一直幻想你能来看我。,annibaobei
2911,二三事,但她知道，如今这一切，只是我为她尽力而做。,annibaobei
8365,安妮宝贝中短篇作品,好像轻轻一个碰触就会有酸涩的泪水滴落下来。,annibaobei
8779,安妮宝贝中短篇作品,我感觉你的灵魂会象风一样，从我的指间滑走。,annibaobei
2481,春宴,预计1个半小时结束的活动，拖延至两个小时。,annibaobei
8369,安妮宝贝中短篇作品,可是七月想，她终于也有了一个成长的机会了。,annibaobei
8375,安妮宝贝中短篇作品,从16岁开始，她就习惯了家明的英俊和温和。,annibaobei
8379,安妮宝贝中短篇作品,不会再有一个男人这样让她这样爱得无能为力。,annibaobei
3047,二三事,我心里慌乱，一边低声哄她一边从包里找奶瓶。,annibaobei
2704,春宴,强烈的孤独感，降临于我与她肉身之间的空隙。,annibaobei
2702,春宴,头逐渐下移，试图把新生的火种植入我的身体。,annibaobei
2207,八月未央,我觉得她有很好的想象力，所以文章写得不错。,annibaobei
2654,春宴,肉身真实而意图单纯，美丽也丑陋，容易腐朽。,annibaobei
8551,安妮宝贝中短篇作品,一个月后，她把厚厚的一堆稿纸寄给了出版社。,annibaobei
8776,安妮宝贝中短篇作品,林的信纸一直是有点微微发黄的很柔软的那种。,annibaobei
2649,春宴,那你为何后来热衷肉身之爱，喜欢跟陌生人做。,annibaobei
8608,安妮宝贝中短篇作品,安生侧过脸轻声地说，我感觉我快死了，七月。,annibaobei
2212,八月未央,虽然觉得有些往事已经把它们抛弃在遗忘之中。,annibaobei
8635,安妮宝贝中短篇作品,他把他的玉牌送给我，他说，我的灵魂在上面。,annibaobei
8645,安妮宝贝中短篇作品,就像安生说的那样，是鲜活洁净的灵魂和肉体。,annibaobei
8661,安妮宝贝中短篇作品,但是她不告诉他，她喜欢的绿镯子还是白镯子。,annibaobei
8683,安妮宝贝中短篇作品,林和他的新娘在一个酒店里有一场盛大的婚宴。,annibaobei
2548,春宴,酒精带来松弛和舒适，并使人产生说话的欲望。,annibaobei
2226,八月未央,我说，你喜欢看电影吗？她说，有恐怖片就看。,annibaobei
2526,春宴,我不觉得自己立足于有界限或者有区别的地方。,annibaobei
8588,安妮宝贝中短篇作品,可是她已不再是那个穿着白裙子的光脚的女孩。,annibaobei
3137,春宴,婚姻对象多为门当户对的大学同学或青梅竹马。,annibaobei
2006,八月未央,在和平同居之前，我曾经和另外一个男人生活。,annibaobei
3298,二三事,矮腿，黑色长毛，圆眼睛上两道褐色的小眉毛。,annibaobei
6170,安妮宝贝中短篇作品,他想冲过去揍那个男人，但身边的人阻止了他。,annibaobei
6181,安妮宝贝中短篇作品,在和平同居之前，我曾经和另外一个男人生活。,annibaobei
6198,安妮宝贝中短篇作品,工作很辛苦，包括在拥挤破旧的公车上的奋战。,annibaobei
6216,安妮宝贝中短篇作品,我每天早出晚归挤公车，对着电脑不停地打字。,annibaobei
3539,二三事,一种自然而然的粗糙优雅，带着可靠近的温度。,annibaobei
3538,二三事,我已经有很多年未曾见到这样自然而然的女子。,annibaobei
6244,安妮宝贝中短篇作品,凌晨一点的时候，我在床上想起闹钟没有定时。,annibaobei
3879,春宴,租住场所，再堂皇华丽，内里却充满仓促草率。,annibaobei
3874,春宴,所有人来去匆匆，只把此地当作中转停歇之地。,annibaobei
3558,二三事,那是他在殡仪馆里即将被推入火化炉之前的脸。,annibaobei
1535,八月未央,我嗫嚅着不说话，其实她言辞尖锐，心里清醒。,annibaobei
3777,春宴,唯一意义，不过是某刻有人尝试记录所思所想。,annibaobei
3759,春宴,不隶属任何一个区域，不拘泥于任何一种文化。,annibaobei
6449,安妮宝贝中短篇作品,想念在福建的家人，可是无法回到他们的身边。,annibaobei
1558,八月未央,只在她的眼泪把我的心脏淹没，那个寂静瞬间。,annibaobei
6518,安妮宝贝中短篇作品,出租车在有坡度的街道上，飞快而轻声地疾驰。,annibaobei
1591,八月未央,她快步跟上去，把自己的手指放在他的手心里。,annibaobei
3482,二三事,当车厢渐渐空落的时候，看到了角落里的情人。,annibaobei
1593,八月未央,在穿越过车流纵横的马路后，他放开了她的手。,annibaobei
3477,二三事,人在城市的地下穿梭，亦在自己的睡梦中穿越。,annibaobei
3857,春宴,在机场，每天如流水般穿梭而过的人该有多少。,annibaobei
3711,春宴,他们在一间狭窄房屋里共处一室，却极为自然。,annibaobei
6105,安妮宝贝中短篇作品,有脚步停在头顶，却不知道什么时候会踩下来。,annibaobei
6093,安妮宝贝中短篇作品,空阔寂静的马路两边，是脱光了叶子的梧桐树。,annibaobei
4158,春宴,我无法忍受你在一个男人身边生活，我会发狂。,annibaobei
3642,二三事,她相信他依然有柔软的心相对，只是无能为力。,annibaobei
5623,安妮宝贝中短篇作品,一个拿着大玻璃罐啤酒的男人，突然撞着了她。,annibaobei
5663,安妮宝贝中短篇作品,他来到这个南方城市不久，而且很快就会离开。,annibaobei
4130,春宴,他停顿了一下，说，我想在上海帮你另租房子。,annibaobei
4126,春宴,任何问题都需要协商解决，不是短时间的分晓。,annibaobei
5724,安妮宝贝中短篇作品,他忍不住就会想象血从肌肉中喷涌而出的景象。,annibaobei
3622,二三事,因为他极需要弥补，探究，摸索，分辨与改造。,annibaobei
3610,二三事,不知道为什么，这始终是我最深刻的少年记忆。,annibaobei
6101,安妮宝贝中短篇作品,每天我要提前一个多小时出门，然后挤车上班。,annibaobei
3608,二三事,于是在枕边放一只苹果，睡觉的时候就捏着它。,annibaobei
3603,二三事,似乎这表达是被绝对禁忌的，带有羞耻之心的。,annibaobei
5794,安妮宝贝中短篇作品,可是这一刻，他只把她当成人群中的陌生路人。,annibaobei
5926,安妮宝贝中短篇作品,清晨的时候，他在街上喧嚣的声浪中惊醒过来。,annibaobei
4012,春宴,她爱他吗，她为何和他做爱，以后又将怎么办。,annibaobei
5935,安妮宝贝中短篇作品,警察在菊花丛下挖出了案发一周后出现的头颅。,annibaobei
3996,春宴,她微笑起身向他走去，一边擦去眼里隐隐泪光。,annibaobei
3962,春宴,他是被宠坏的男子，基本上从来不做任何家事。,annibaobei
3942,春宴,毕竟决定给予对方时间，试图再次确认这关系。,annibaobei
6090,安妮宝贝中短篇作品,那一刻我在心里对自己说，不能再乘这部电梯。,annibaobei
4030,春宴,她是他的内心仅存最后一抹破损的伤感和真实。,annibaobei
6549,安妮宝贝中短篇作品,他说，我们的生命中也许都会有很多次的爱情。,annibaobei
6571,安妮宝贝中短篇作品,在电话里，她放自己喜欢的爱尔兰音乐给他听。,annibaobei
3634,春宴,你称之的爱和我称之的喜欢，应该是同等概念。,annibaobei
7202,安妮宝贝中短篇作品,酒会上碰到你的时候，是我和他分手的第七天。,annibaobei
1918,八月未央,空阔寂静的马路两边，是脱光了叶子的梧桐树。,annibaobei
1926,八月未央,每天我要提前一个多小时出门，然后挤车上班。,annibaobei
7218,安妮宝贝中短篇作品,因为伤口被肆意地展览，所以已经失去了疼痛。,annibaobei
7241,安妮宝贝中短篇作品,周末的时候，她打来电话，说晚上想一起吃饭。,annibaobei
7245,安妮宝贝中短篇作品,我站在过道里，被封闭的热空调吹得无法呼吸。,annibaobei
3337,春宴,所有疑问，根本找不到答案，不过在徒劳挣扎。,annibaobei
7247,安妮宝贝中短篇作品,穿着旧的黑色毛衣，手里拿一只刚吃完的苹果。,annibaobei
1930,八月未央,有脚步停在头顶，却不知道什么时候会踩下来。,annibaobei
1915,八月未央,那一刻我在心里对自己说，不能再乘这部电梯。,annibaobei
3329,春宴,四处兵荒马乱，人群疲于奔忙，生活毫无方向。,annibaobei
7285,安妮宝贝中短篇作品,她迫不及待地拿出烟盒，里面还剩下最后一根。,annibaobei
7313,安妮宝贝中短篇作品,走上地面的时候，发现外面下起了滂沱的大雨。,annibaobei
3305,春宴,她看到自己的呼吸，在寒冷中迅速扩散成白气。,annibaobei
7347,安妮宝贝中短篇作品,空调过热的封闭空气里弥漫着辐射和二氧化碳。,annibaobei
3222,春宴,这些年来，瞻里的古建筑正在被摧毁和消失中。,annibaobei
3208,春宴,同时只坐火车和当地交通工具，紧缩一切费用。,annibaobei
7409,安妮宝贝中短篇作品,我还想问她，她如何看待我们之间穿梭的时间。,annibaobei
1995,八月未央,他想冲过去揍那个男人，但身边的人阻止了他。,annibaobei
3170,春宴,也写小文章，出版写真集，出席各种公益活动。,annibaobei
7281,安妮宝贝中短篇作品,她抱住旁边一个男人的头，响亮地亲了他一下。,annibaobei
7176,安妮宝贝中短篇作品,你的样子，好像过了今天就不能再打电动一样。,annibaobei
7128,安妮宝贝中短篇作品,大学毕业以后，我抛弃专业，选择做人寿保险。,annibaobei
3378,春宴,那分明是一种隔绝的断裂的破碎的尖锐的处境。,annibaobei
6598,安妮宝贝中短篇作品,走在右侧是对的，可是晒不到太阳，是阴冷的。,annibaobei
3606,春宴,他将接上她，直接开回省会，然后搭飞机离开。,annibaobei
3518,春宴,他对她说一些笑话，有能力让她发出欢畅笑声。,annibaobei
6614,安妮宝贝中短篇作品,喜欢吃东西，睡觉，一连买上很多的棉布衣服。,annibaobei
3440,二三事,我头痛，失眠，整日惶惶然不知道该往哪里去。,annibaobei
3516,春宴,带她一起做各式智力题，耐心描述，讲解过程。,annibaobei
3478,春宴,宁愿这些内容超出他理解范围，也无法被接受。,annibaobei
6651,安妮宝贝中短篇作品,她记得自己把食指压在唇上，轻声地对他说s。,annibaobei
6655,安妮宝贝中短篇作品,在飞机上，她俯视云层下的海面和大片的滩涂。,annibaobei
6688,安妮宝贝中短篇作品,在短短的几秒钟里，我想我的眼神一样的顽固。,annibaobei
1778,八月未央,她了解他的过往，所以能接受他的黑暗和冷漠。,annibaobei
3435,春宴,他们在海边拥抱在一起，脸贴着脸，十分亲昵。,annibaobei
6930,安妮宝贝中短篇作品,可是赤裸的伤痕累累的背已经负荷了很多东西。,annibaobei
6942,安妮宝贝中短篇作品,在黑暗中，我又看到那个被检阅着伤口的女孩。,annibaobei
1857,八月未央,这样的夜晚，我们都应该找个最爱的人来陪伴。,annibaobei
7067,安妮宝贝中短篇作品,他说，因为你是一个始终带着伤口出现的女人。,annibaobei
1871,八月未央,她躺倒在上面的时候，感觉到自己真的是醉了。,annibaobei
3399,春宴,她怀疑对方及对方手中所持的机器，从无信任。,annibaobei
7078,安妮宝贝中短篇作品,他重复着这个动作，直到开始为孤独感觉可耻。,annibaobei
7083,安妮宝贝中短篇作品,穿着脏的仔裤，裤管卷起，边缘已经磨得起须。,annibaobei
7087,安妮宝贝中短篇作品,黑发凌乱，脸上的皮肤很干燥，有起皮的碎屑。,annibaobei
9076,安妮宝贝中短篇作品,还有蔷薇花架下那个肩上落满粉白花瓣的男孩。,annibaobei
2865,二三事,你抱她太过小心紧迫，仿佛她是你的唯一所有。,annibaobei
1986,春宴,我只能让自己陷入麻木，却明白根本无法复原。,annibaobei
9111,安妮宝贝中短篇作品,寂静空阔的大操场，暮色的天空中有鸟群飞过。,annibaobei
11297,安妮宝贝中短篇作品,她一遍一遍地，重复地临摹或写过它们无数次。,annibaobei
11317,安妮宝贝中短篇作品,从未给过她任何工业化的玩具，包括塑料制品。,annibaobei
11337,安妮宝贝中短篇作品,她说过，一个人要明确个人性的标记是重要的。,annibaobei
736,春宴,上海下起冬季末梢冻雨，浙浙沥沥，雨毛滞滞。,annibaobei
11351,安妮宝贝中短篇作品,她们曾经尝试在不同的山顶与海边，眺望星空。,annibaobei
2377,二三事,她只是要对抗自己的爱，以及如此激盛的生命。,annibaobei
11361,安妮宝贝中短篇作品,在自己的心里面兜转，心有多大，路才有多远。,annibaobei
734,春宴,不同价值观的人与人之间，根木不具备可比性。,annibaobei
11476,安妮宝贝中短篇作品,他们从未告诉过彼此，从哪里来，要到哪里去。,annibaobei
2396,二三事,第二天一早，会有人先来清理零乱的断裂树枝。,annibaobei
11499,安妮宝贝中短篇作品,单纯，干净，明亮，灼热，沸腾，升腾，超越。,annibaobei
654,春宴,站在世间边缘，与它相望，分离出躯体和意愿。,annibaobei
628,春宴,日音哑音调在空气中微微振颤，随风飘到远处。,annibaobei
625,春宴,他说，这是和你母亲所织的布一样属性的事物。,annibaobei
2321,二三事,因她有她所想追随的意志，与跟我在一起不同。,annibaobei
11631,安妮宝贝中短篇作品,只能称之为是一种释然，一种理解，一种和谐。,annibaobei
510,春宴,他们仰头静默，看着漫天奇异云朵，时间长久。,annibaobei
160,素年锦时,庄周云：“送君者皆自厓而返，君自此远矣。”,annibaobei
2722,八月未央,她微笑，她看起来并不难受，只是有些许伤感。,annibaobei
474,春宴,他跟在她身后，点一根烟，说话有一搭没一搭。,annibaobei
678,春宴,它努力存活于她退却之心日益强烈的血肉之中。,annibaobei
216,素年锦时,但她自己年轻的时候，脾气暴躁，也经常打我。,annibaobei
759,春宴,清池在上海有车，他的公司在上海有分支机构。,annibaobei
11256,安妮宝贝中短篇作品,说世界有大海的人是痴妄，他们唯心而不唯物。,annibaobei
10972,安妮宝贝中短篇作品,他会感觉自己突然需要这些简单的原始的快乐。,annibaobei
1026,春宴,庆长看着这些照片，没有嫉妒，却有淡淡感伤。,annibaobei
10981,安妮宝贝中短篇作品,她喜欢买一些打孔的原版c，因为便宜又好听。,annibaobei
997,春宴,她知道他有妻儿，即使他们远在一万公里之外。,annibaobei
985,春宴,他让她接受钢琴英语网球芭蕾素描等种种训练。,annibaobei
11098,安妮宝贝中短篇作品,他把她的头揉到自己的怀里，他说，没事情的。,annibaobei
980,春宴,与之形影不离，与之呼吸存亡，与之起早落夜。,annibaobei
2565,八月未央,她看着天，看着以颠倒的姿势倾斜的高层建筑。,annibaobei
943,春宴,她只是意识到自己将会更为分裂而苦痛地存在。,annibaobei
2614,八月未央,她像生气的孩子，不断地扭动身体，发出尖叫。,annibaobei
934,春宴,她什么也不追问，闷声不响吃完眼前这碗面条。,annibaobei
890,春宴,这种记忆到了最后渐渐成为泥土下面生长的根。,annibaobei
883,春宴,她知道他在凝视她，故意转过脸去，佯装不知。,annibaobei
11147,安妮宝贝中短篇作品,每天上班去之前都把门锁起来，把她关在里面。,annibaobei
11159,安妮宝贝中短篇作品,那几天蓝的状态有所改善，没有太多情绪变化。,annibaobei
860,春宴,那个被她小心翼翼收藏于内心褶皱之中的男子。,annibaobei
11178,安妮宝贝中短篇作品,一盘被操纵的棋局，棋子是不该有任何怨言的。,annibaobei
820,春宴,进电梯，走过漫长环形走道，开门，进入房间。,annibaobei
2602,八月未央,14他们吃生鱼片、蘑菇和寿司，喝冰冻啤酒。,annibaobei
11235,安妮宝贝中短篇作品,因为宇宙中还有百分之九十以上存在的暗物质。,annibaobei
919,春宴,媒体圈子也许不适合你，你只能做自己的事情。,annibaobei
218,素年锦时,我的性格总有倔强别扭之处，不是乖顺的女孩。,annibaobei
2729,八月未央,他感受她的唇齿，柔软的，脆弱的，如花盛开。,annibaobei
223,素年锦时,略微有些邋遢和中性的女子，似乎更具备质感。,annibaobei
699,素年锦时,玩着玩着，注意力由玩具转移到彼此的身体上。,annibaobei
2895,八月未央,他手指上的热力透过发丝，渗透到她的肌肤里。,annibaobei
2185,二三事,与酒吧里的烟草，嘈杂，喧嚣，没有任何关系。,annibaobei
704,素年锦时,最终他骑到了我的背上，把我的双手反扭起来。,annibaobei
714,素年锦时,但我喜欢人与人之间这种完全撤消距离的接近。,annibaobei
112,春宴,布篷下摆出来的物品并无悬殊，不过大同小异。,annibaobei
110,春宴,灯火在夜色中微微闪烁，人群施施然或行或停。,annibaobei
99,春宴,施善的人已等在路上，往钵里放糯米饭和食物。,annibaobei
28,春宴,无关的话，说得太多，有关的话，又说得太简。,annibaobei
2200,二三事,母亲很美，但命途坎坷，亦不是十足坚强的人。,annibaobei
2919,八月未央,那大概是她26岁的生活里最煎熬的一段日子。,annibaobei
10,春宴,站在窗边凝望白茫茫雨雾，世间此刻超离现实。,annibaobei
2941,八月未央,小恩说，如果你来，我带你去我最喜欢的酒吧。,annibaobei
829,素年锦时,在痛苦中依旧能保持沉默的人，理应得到尊敬。,annibaobei
831,素年锦时,回来之后，依旧对谁也不说，并且什么也不做。,annibaobei
431,清醒记,因为他们不是牙刷，不能被用来日日夜夜使用。,annibaobei
953,素年锦时,他还给她一只很大的榴莲，说，你爱吃榴莲吗。,annibaobei
987,素年锦时,两个人打算在一起生活，结为夫妻，十分平常。,annibaobei
353,清醒记,每次我也总是邋邋遢遢地，就出现在他的面前。,annibaobei
345,清醒记,一次，我们在一条破烂胡同里的餐馆吃泰国菜。,annibaobei
2920,八月未央,她不明白自己为什么陷入这样一场寂寞的感情。,annibaobei
670,素年锦时,各自隔离和孤独，已经成为工业化城市的本质。,annibaobei
649,素年锦时,它们都是结实的花朵，点缀平常院落破落门庭。,annibaobei
2204,二三事,她们相对而坐，没有语言，完全是成人的方式。,annibaobei
472,春宴,站在他的身边，如同行走于一道孤绝山崖边缘。,annibaobei
2751,八月未央,38黑暗中她摸到香烟，两个人坐在床上抽烟。,annibaobei
442,春宴,或者说，习惯走在路途上的人，必须习惯无情。,annibaobei
337,素年锦时,等到主宰的星宿转移掉轨迹，一切才会好起来。,annibaobei
346,素年锦时,一个人想解决问题，就首先要解决自身的问题。,annibaobei
2800,八月未央,她从冰箱里拿出冰水来喝，然后又点了一支烟。,annibaobei
390,素年锦时,会渐渐觉得恋爱成为她的困境，因此极不耐烦。,annibaobei
367,春宴,她的工作有价值所在，但背离潮流，处境寥落。,annibaobei
2251,二三事,莲安在人群中听到母亲被宣判有期徒刑30年。,annibaobei
477,素年锦时,只是觉得很脆弱，却不知道这种脆弱来自何处。,annibaobei
488,素年锦时,她给桂兴打电话，说，桂兴，我就留出这一年。,annibaobei
291,春宴,清远湖水波激淞，夏雨冬雪，为世人敞开胸怀。,annibaobei
261,春宴,这是重复的单纯的以静默时光包裹其中的劳作。,annibaobei
260,春宴,一个线团能织40公分长、30公分宽的一段。,annibaobei
241,春宴,盛夏是割藤好时节，开花之前的藤蔓都未变老。,annibaobei
220,春宴,一个成年女子选择她互相结盟，给她取名信得。,annibaobei
2881,八月未央,就像Joe，是这样干干净净的一个年轻男人。,annibaobei
597,素年锦时,她看到他内心里的小小孩子，他亦看到了她的。,annibaobei
2885,八月未央,2坠入深海的女子认识Joe是在3个月之前。,annibaobei
605,素年锦时,现在的性格虽逐渐趋向平衡，但依旧敏感压抑。,annibaobei
158,春宴,在日光和云影中，变幻无法数算的层次和节奏。,annibaobei
10949,安妮宝贝中短篇作品,她说，身体是我自己的，我为什么不能使用它。,annibaobei
4195,春宴,定山平静，说，庆长，其实你知道你时间无多。,annibaobei
10935,安妮宝贝中短篇作品,但是因为绝望，他们把自己的灵魂押在了上面。,annibaobei
10903,安妮宝贝中短篇作品,她从小在姑姑家里长大，父母离异，各奔东西。,annibaobei
1747,春宴,清池，他是以肉身和感情侵蚀渗透她生命的人。,annibaobei
9446,安妮宝贝中短篇作品,腐烂芳香的气息和冰凉的河水无声地把我浸润。,annibaobei
1717,春宴,天地万物在一种完美的秩序中展现它们的流程。,annibaobei
1702,春宴,我们无法决定自己童年和早期经历带来的创伤。,annibaobei
1692,春宴,他是那个世间的仪式，或许他的作用已经完结。,annibaobei
1676,春宴,说，庆长，我不觉得你对爱的追索是一种错误。,annibaobei
1670,春宴,你散发出来的对情感的诚意实在太为剧烈犀利。,annibaobei
2751,二三事,我知道他们长年来互相合作，她帮了他不少忙。,annibaobei
9570,安妮宝贝中短篇作品,一边啃辣翅，一边仔细浏览报纸上的招聘信息。,annibaobei
9424,安妮宝贝中短篇作品,所以她可以做出酷的表情，对任何人爱理不理。,annibaobei
9607,安妮宝贝中短篇作品,出售香水的小姐把香水试用装喷在她的手腕上。,annibaobei
2739,二三事,食物的富足和丰盛，以及饮食男女的平淡生活。,annibaobei
2357,八月未央,而你却没有这种感情，也没有这种承担的能力。,annibaobei
9697,安妮宝贝中短篇作品,这么便宜？我探头看了看，房间装修得很干净。,annibaobei
9717,安妮宝贝中短篇作品,我不清楚她为什么要抱着这么重的被子来这里。,annibaobei
2359,八月未央,是怜悯还是在嘲讽自己？他不能解释这种感觉。,annibaobei
2361,八月未央,突然好像又比在一起的朋友们稍微靠近了一些。,annibaobei
2714,二三事,而我亦不觉得死有多突兀，甚或它也并不重要。,annibaobei
2713,二三事,我所能想起来，的确只是至为简单的一个答案。,annibaobei
9814,安妮宝贝中短篇作品,她把自己的身体蜷缩起来，脸伏在他的肩头边。,annibaobei
1668,春宴,对她来说，无牵无挂，是另外一种形式的福报。,annibaobei
9815,安妮宝贝中短篇作品,从梦魇里惊醒过来的她，突然显得疲倦而脆弱。,annibaobei
2332,八月未央,每一次恋爱，姿态投入，奋不顾身，惊天动地。,annibaobei
1751,春宴,在下山的时候，庆长已想清楚，要跟定山离婚。,annibaobei
9123,安妮宝贝中短篇作品,某些个郁闷的晚上，我会迫不及待地早早上床。,annibaobei
9124,安妮宝贝中短篇作品,在温暖柔软的被窝里，期待自己能够重入梦境。,annibaobei
9141,安妮宝贝中短篇作品,国庆的漫长假期，对殷力和我来说，都是折磨。,annibaobei
1957,春宴,那时我年轻，不懂得与妻子和孩子相处的情感。,annibaobei
1938,春宴,晚上下起细细冷雨，找到一个本地餐厅吃晚饭。,annibaobei
1936,春宴,看不见过去，无法掌控现在，也无从想象未来。,annibaobei
2832,二三事,平时只能在她入睡时，趁些许安静，抓紧写稿。,annibaobei
9249,安妮宝贝中短篇作品,而那个刚认识的女孩，她看起来本来就很快乐。,annibaobei
9290,安妮宝贝中短篇作品,sc酒吧里沸腾的音乐混杂着浓烈的烟草味道。,annibaobei
9414,安妮宝贝中短篇作品,几百块钱一瓶的香水对我来说，从来不是问题。,annibaobei
1885,春宴,他开车带她到临远，悠然古都刚下过一场大雪。,annibaobei
1850,春宴,我只想知道，如果不是要借钱，你会来找我吗。,annibaobei
9348,安妮宝贝中短篇作品,琳梅说，安，你真的是一个不会手下留情的人。,annibaobei
