,title,text,author
700,万水千山走遍,被抢当时表现得勇敢，回家方才吓得大哭不休。,sanmao
698,万水千山走遍,回忆起“哥隆”的日子，她笑说那是“苦笼”。,sanmao
2024,闹学记,“那你为什么要买房子？自己去盖一栋好了。”,sanmao
2064,闹学记,他一直说太太有毛病，回想起来的确有点可疑。,sanmao
787,万水千山走遍,而外祖父，是直到快死了，才轻轻的喊起我来。,sanmao
627,三毛-梦里花落知多少,“爸爸，忍耐，不要哭，我们忍耐，好不好？”,sanmao
594,万水千山走遍,奇怪的是同去的两位男士连试撑的兴趣都没有。,sanmao
664,三毛-梦里花落知多少,“呀——”妹妹尖叫起来，扑上来抱住我打转。,sanmao
544,万水千山走遍,我还是不羞耻的觉得城镇的人脸比神庙更引人。,sanmao
539,万水千山走遍,米夏的红衬衫，在高高石阶的人群里依旧鲜明。,sanmao
843,背影,这一个小时山路里，我们四人几乎没有交谈过。,sanmao
530,万水千山走遍,在今天，留下了人类在美洲壮观的废墟和历史。,sanmao
523,万水千山走遍,墨西哥大神每一个石刻的脸，看痴了都像魔鬼。,sanmao
1719,背影,两人话讲不通，匆匆穿衣便开车往小城内驶去。,sanmao
897,送你一匹马,“暂时搁浅”对大事来说是“三思”，非常好。,sanmao
1958,闹学记,我笑着摇摇头，心思只在那个就要见面的家上。,sanmao
820,万水千山走遍,村里偶尔也传进来了一些我们没有看过的种子。,sanmao
468,我的宝贝,弟妹把小侄女往电线杆边一放，也上来帮忙淘。,sanmao
1826,闹学记,下课钟响起了，大家开始收拾桌子，一片忙乱。,sanmao
1214,我的宝贝,“你——这么好的东西，为什么早不给我看？”,sanmao
387,三毛-梦里花落知多少,我敲敲胸口又叹了口气，眼泪不干的流个不停。,sanmao
388,三毛-梦里花落知多少,“要不要喝杯酒？嗯！陪奥帝喝一杯白兰地。”,sanmao
438,三毛-梦里花落知多少,“不行就给他查嘛！我是要强迫他们寄放的。”,sanmao
443,三毛-梦里花落知多少,“早也是走，晚也是走，又不能真住一辈子。”,sanmao
802,万水千山走遍,没晓得在那时候，他已经悄悄安排了我的婚姻。,sanmao
1021,万水千山走遍,许多广东来的老华侨，在那儿已经安居三代了。,sanmao
452,三毛-梦里花落知多少,“去旅行社里工作好啦！收入一定比较稳当。”,sanmao
1879,闹学记,于是，我活过了近三个月完全没有睡眠的日子。,sanmao
930,背影,那是一个入口很窄而里面居然分成三间的洞穴。,sanmao
955,万水千山走遍,一直等到夜间我已回旅馆去了，米夏仍未回来。,sanmao
928,背影,草原的尽头，我的同伴们在向我挥手高喊起来。,sanmao
507,三毛-梦里花落知多少,下午三点多钟，歌妮和奥帝已在机场等我们了。,sanmao
515,三毛-梦里花落知多少,“好好照顾自己，不好就马上回来，知道吗？”,sanmao
479,我的宝贝,就这么一来，连水果店的老板也跑出来看热闹。,sanmao
1517,闹学记,这全班都会讲英语，也不知还来上什么英语课。,sanmao
895,送你一匹马,（“暂时”两字用来，可见仍不屈服，执着也。,sanmao
693,我的宝贝,特别注意那种进口车的广告——写得不够引人。,sanmao
1486,温柔的夜,五月二十日“不要说话，不要问，给我睡觉。”,sanmao
2144,撒哈拉的故事,荷西紧紧的拉住我的手，好使我不临阵脱逃掉。,sanmao
2155,撒哈拉的故事,我干脆放下纸笔，双手交握，静坐一会儿再看。,sanmao
1475,温柔的夜,“请杜鲁医生进来一下，好像病了，拜托你。”,sanmao
2161,撒哈拉的故事,问了两大张纸，都是诸如此类的疯狂笑话问题。,sanmao
2174,撒哈拉的故事,天台上的犯人看见这一幕，又大声给我们喝彩。,sanmao
1401,温柔的夜,杜鲁医生沉思了一下问我，以为听错了我的话。,sanmao
130,随想,不难，在于没有共同穿衣、吃饭、数钱和睡觉。,sanmao
2179,撒哈拉的故事,我的武教练这次可没有光身子，他穿得很整齐。,sanmao
1363,温柔的夜,“你讲走，公司一定赖你钱，信不信在你了。”,sanmao
2204,撒哈拉的故事,我不低看他们，我自己不比犯人的操守高多少。,sanmao
131,随想,跟自己做朋友最是可靠，死缠烂打总是自己人。,sanmao
1333,温柔的夜,“来带三毛去，既然是游船，她也有权利去。”,sanmao
2210,撒哈拉的故事,“路考”就在这种没有交通流量的地方开始了。,sanmao
1312,温柔的夜,五月十四日路易仍不上工，汉斯拿他也没办法。,sanmao
88,随想,过分混杂，匆忙中去急着去找，往往找错类别。,sanmao
1499,温柔的夜,迷迷糊糊的答着，虚汗又起，人竟是醒不过来。,sanmao
2109,撒哈拉的故事,“我不行，有问题。你们这个先例给我来开。”,sanmao
74,随想,将亲戚请来做邻居，往往亲戚和邻居都成仇人。,sanmao
1855,温柔的夜,“兰赫有没有说，这个工人到底做什么事情？”,sanmao
835,我的宝贝,那一阵我们住在一幢租来的小房子里，在海边。,sanmao
7,随想,中国夫妇，对于不圆满的婚姻，大半采取瓦全。,sanmao
9,随想,欧美父母，处理不愉快的结合，常常宁愿玉碎。,sanmao
2018,撒哈拉的故事,许多沙漠父亲，卖了美丽的女儿，拿来换汽车。,sanmao
15,随想,伤心没有可能一次摊还，它是被迫的分期付款。,sanmao
1805,温柔的夜,窗内的小姐敲敲板壁，叫醒了在窗前发愣的我。,sanmao
895,我的宝贝,终有一回，朋友关了店，将我带到他的家里去。,sanmao
1710,温柔的夜,拿的是二十六号，墙上亮出来的号码是二十号。,sanmao
2084,撒哈拉的故事,我被他这一问，夜间翻来覆去，再也睡不着觉。,sanmao
2086,撒哈拉的故事,这叫——此情可待成追忆，只是当时已惘然也。,sanmao
61,随想,其实，每一个人对自己的作为只是假糊涂而已。,sanmao
2094,撒哈拉的故事,我一呆，问这位先生：“请问您怎么认识我？”,sanmao
1838,背影,那几日我不大敢去医院，怕他要问我书的事情。,sanmao
1588,温柔的夜,“马上去看医生，知道吧！家事等我回来做。”,sanmao
1579,温柔的夜,“汉斯——”我叫他，他有点意外的转过身来。,sanmao
48,随想,忍耐的男人，女人又说他没有用，一样看不起。,sanmao
1864,温柔的夜,“那么忙，有一个人来，不是正合你心意吗？”,sanmao
146,随想,绝对不做那些良知不允许的事，是另一种勇气。,sanmao
1300,温柔的夜,我斩钉截铁的说，其实心里对这人一点没把握。,sanmao
873,温柔的夜,米盖接着我没听见的话题，低低的跟伊底斯说。,sanmao
813,温柔的夜,黛奥勉勉强强的看了一下外面，眼睛睁得好大。,sanmao
783,温柔的夜,等我气喘喘的跑到火边，火，已经烧得天高了。,sanmao
771,温柔的夜,不太说话的伊底斯突然叫了起来：“哪里去？”,sanmao
770,温柔的夜,荷西起火时，我丢下盘子往远处的林子里跑去。,sanmao
250,温柔的夜,在黑暗中被轰轰的炸到快天亮，才阖了一下眼。,sanmao
270,随想,如果时光开始倒流，老人紧张，小孩子更紧张。,sanmao
339,温柔的夜,“这种偷儿，放在家里也是不妥当，我看——”,sanmao
277,随想,要是全世界一起讲好——停止一切活动三个月。,sanmao
716,温柔的夜,我大声叫他们，那个女孩子一听，又开始狂叫。,sanmao
353,温柔的夜,“嘘——”我对着荷西和路易大大的吐了口气。,sanmao
681,温柔的夜,“英格，刀叉盘子可能不够，再加一些好吗？”,sanmao
366,温柔的夜,“汉斯、英格再两天要回来了，事情会很多。”,sanmao
536,温柔的夜,“你们为什么不罢工？不签合约，不做事嘛！”,sanmao
500,温柔的夜,荷西呆了一下，问我：“你怎么跟银行说的。”,sanmao
899,温柔的夜,“信的人，就是有，不信的人，什么也没有。”,sanmao
904,温柔的夜,他又暧昧的笑了一下，说：“你知道，我——”,sanmao
224,随想,看事眼高手低，除了怨叹之外，还有什么时效。,sanmao
926,温柔的夜,“水泥地，糊得死死的，不地震，裂得开吗？”,sanmao
1233,温柔的夜,“算了吧，你弄不过他们的，钱又扣在那里。”,sanmao
1216,温柔的夜,在收盘子时，杜鲁医生进来了，他一向不敲门。,sanmao
1142,温柔的夜,我奔出去张罗这些，安置好路易，才上桌吃饭。,sanmao
2330,撒哈拉的故事,这是过去跟荷西做朋友时的旧习惯，搭伙用钱。,sanmao
160,随想,社会上话题最多的总是钱、钱、钱、钱又是钱。,sanmao
1014,我的宝贝,我亲亲先生，他就跟我出店来了，也没有乱吵。,sanmao
2378,撒哈拉的故事,“你那么没有用？这一生难道没有提过水吗？”,sanmao
147,随想,不要害怕拒绝他人，如果自己的理由出于正当。,sanmao
174,随想,金钱是魔鬼，也在于赚取和支配它的时候现形。,sanmao
182,随想,我苛刻的对待往事，这使人不必缅怀太多过去。,sanmao
2451,撒哈拉的故事,我还是被风骗了十几次，风吹过，罐子也会响。,sanmao
972,温柔的夜,“喂，不要乱扯，我们那儿可是安安静静的。”,sanmao
8,温柔的夜,因为中国人的气质里从没有过这些卑贱和贫寒。,sanmao
215,随想,我们而今不是什么，绝对是潜意识中所不取的。,sanmao
938,温柔的夜,“那个东西——唉——米盖，把茶递过来吧！”,sanmao
936,温柔的夜,荷西也悄悄的跑了出来，不小心踢到一块木板。,sanmao
2429,撒哈拉的故事,我不放心放在门外，怕邻居来拾了我的宝贝去。,sanmao
1918,温柔的夜,她回答着，手可没停，又在拎一条我的长裙子。,sanmao
1928,温柔的夜,“为什么？我跟她是平等的，为什么要顺她？”,sanmao
1948,温柔的夜,再见也懒得再说，一抽我手里的钱就走了出去。,sanmao
1436,三毛-梦里花落知多少,“这一阵又画了几块，太累人了。也不算好。”,sanmao
463,送你一匹马,这是陈平变做三毛，甚至二毛以前的一毛时代。,sanmao
455,送你一匹马,前阵子，她还写了篇文章谈金庸小说里的人物。,sanmao
442,送你一匹马,拿到那一张借书证的时候，三毛简直快乐死了。,sanmao
1561,撒哈拉的故事,“这一大堆石块分给你，快快捡，潮水退了。”,sanmao
378,送你一匹马,好孩子，我不问你的名字——你的名字就是我。,sanmao
734,我的宝贝,特别喜欢有文字刻着的饰物，更喜欢这只手镯。,sanmao
286,送你一匹马,我摇摇头，笑说：“明天在员林，我的故乡。”,sanmao
280,送你一匹马,突然觉得，她——那个妇人，仍是一个小女孩。,sanmao
1628,撒哈拉的故事,“你花样真多，捉个鱼也想得出新名字出来。”,sanmao
245,送你一匹马,我没有动，等那个邻位的人自己处理这个情况。,sanmao
242,送你一匹马,火车绝对不同于飞机，只因它的风景仍在人间。,sanmao
218,送你一匹马,这一份生命的妥贴和安然，也是好的，很舒服。,sanmao
1662,撒哈拉的故事,厨房里的人都围上来看我们，好像很新鲜似的。,sanmao
1707,撒哈拉的故事,“我来教你们，去邮局门口卖，那里人最多。”,sanmao
1514,撒哈拉的故事,换句话说，我们注重自己的胃胜于自己的脑筋。,sanmao
582,送你一匹马,她说，她一生不写爱情故事，只写自己的故事。,sanmao
605,送你一匹马,有了真马，落了实相，不自由，反而怅然若失。,sanmao
718,我的宝贝,丈夫对我说：“听听它们有多好，你听——。”,sanmao
828,送你一匹马,不可说，不可说，沉默是金，沉默看花一笑吧。,sanmao
816,送你一匹马,以前看金庸先生，只看情是何物直教生死相许。,sanmao
782,送你一匹马,我的书和牙刷都不出借，实在强求，给人牙刷。,sanmao
1480,我的宝贝,今年，在金马奖的电视转播上看见史撷咏得奖。,sanmao
765,送你一匹马,孔子曰：“此辈人哄得他去够了，惹他甚么？”,sanmao
486,背影,他说：“有什么好写的，每天来，每天去的。”,sanmao
1366,三毛-梦里花落知多少,我甚而有些结巴，感到委屈，后悔自己的多事。,sanmao
1714,撒哈拉的故事,人群一批一批的走过，就是没有人停下来买鱼。,sanmao
744,送你一匹马,我不刻意去读书，在这件事上其实也不可经营。,sanmao
1426,撒哈拉的故事,我们正在吃饭，我问她：“你找荷西什么事？”,sanmao
708,送你一匹马,离开镇的时候；百叶窗后面很多眼睛看着她们。,sanmao
1484,撒哈拉的故事,我听见她这荒谬透顶的解释，忍不住大笑起来。,sanmao
642,送你一匹马,第二日清晨，舅舅一叫：“起床呀！田里去！”,sanmao
1495,撒哈拉的故事,有一个星期天，荷西去公司加班，整天不在家。,sanmao
613,送你一匹马,至于自己，那匹只属于我的爱马，一生都在的。,sanmao
609,送你一匹马,那个稻草人，不是唐吉诃德，他却偏偏爱骑马。,sanmao
732,送你一匹马,当年逃学也不是为了别的，逃学为了是去读书。,sanmao
1737,撒哈拉的故事,“清早辛苦到现在，你只给我吃面条，不吃。”,sanmao
29,送你一匹马,这里不是松江路，也不是当年我们生长的地方。,sanmao
1760,撒哈拉的故事,这是此地女子们在这个节日里必然的装饰之一。,sanmao
2534,温柔的夜,我呛出这句话，趴在膝盖上惊天动地的咳起来。,sanmao
2484,温柔的夜,这叫——“酒家误作殡仪馆——不醉也无归。”,sanmao
330,背影,这甜蜜的回忆，使我天生的对马靴产生了好感。,sanmao
1740,三毛-梦里花落知多少,我苦笑了一下耸耸肩，她居然拿香槟去换野花。,sanmao
2380,温柔的夜,“我没说啊——啊——脸狺使你心灵感应啦！”,sanmao
2330,温柔的夜,“总是怪怪的，问马诺林，他刚才也进去过。”,sanmao
1953,撒哈拉的故事,“我们挂的不一样，要是相同，早不死光了？”,sanmao
1932,撒哈拉的故事,那扇门关著，我以为的狂叫，只是沙哑的声音。,sanmao
1966,撒哈拉的故事,“有，都不算大病，很经常的这些小病都有。”,sanmao
819,我的宝贝,“你是害羞的，可是那是艺术课呀——老兄！”,sanmao
1767,三毛-梦里花落知多少,三毛嘻嘻的笑了起来，语气里却突然有些伤感。,sanmao
1770,三毛-梦里花落知多少,今天三毛讲起金钱如此狂傲，亦是她豁出去了。,sanmao
2086,温柔的夜,荷西过了很久才回来，说法兰西斯请他喝酒呢。,sanmao
2009,撒哈拉的故事,我实在很不高兴，对他说：“我不喜欢念书。”,sanmao
2012,撒哈拉的故事,我叹了口气，将荷西手里薄薄几本小书接过来。,sanmao
1959,温柔的夜,我顶了他一句，向他点点头，就大步走了开去。,sanmao
2212,温柔的夜,“是中文西用，不是手枪放进口里往上轰的？”,sanmao
1373,撒哈拉的故事,沙漠里的房子，在屋顶中间总是空一块不做顶。,sanmao
343,背影,无论中不中奖券，脚下的凉鞋又得再买一双了。,sanmao
2553,温柔的夜,“上帝也保佑你，先生，谢谢，真的，谢谢！”,sanmao
761,我的宝贝,我的好朋友丁松青神父和我之间是无话不谈的。,sanmao
763,我的宝贝,在台湾，保存我秘密最多的人，大概就算他了。,sanmao
1765,撒哈拉的故事,荷西埋头在享受他的报纸，我躺在地上听音乐。,sanmao
1819,撒哈拉的故事,我有气无力的回答他：“不泻，不是吃坏了。”,sanmao
1834,撒哈拉的故事,我坐起来，又跌下去，痉挛性的剧痛并不停止。,sanmao
2776,温柔的夜,有一次她到海边捡石头，差一点被海浪吞噬去。,sanmao
1845,撒哈拉的故事,他没有理我，我又尖叫：“荷西，光太强了。”,sanmao
2551,温柔的夜,我慌忙爬了起来，追上去，拉住他的车门不放。,sanmao
2726,温柔的夜,就说第一篇《寂地》吧，吸引我的是一股气氛。,sanmao
1064,我的宝贝,我对妈妈一笑，说：“从此以后，当心小偷！”,sanmao
1858,撒哈拉的故事,我又说：“皮肤上没有红斑，不是食物过敏。”,sanmao
1865,撒哈拉的故事,沙漠军团往回家的路上，是一条很斜的下坡道。,sanmao
1645,三毛-梦里花落知多少,这么忙了二十分钟不到，她的车胎已经补好了。,sanmao
2604,温柔的夜,第一天决心画石头，我只捡了一块胖胖的回来。,sanmao
2600,温柔的夜,黛娥问我，我举着石头左看右看，开心的点头。,sanmao
1903,撒哈拉的故事,荷西说：“不可能是流产，我太太没有怀孕。”,sanmao
774,我的宝贝,当然，特为去了一次圣地亚哥，去探望丁妈妈。,sanmao
1051,背影,奥克塔维沃不再说什么，只是翻了一个身睡去。,sanmao
1147,万水千山走遍,在他们中间，没有害怕，只是觉得单纯而安全。,sanmao
406,稻草人手记,新家窗帘未上，花草未种，一切等你回来经营。,sanmao
1638,倾城,“接是快乐的，送人没有意思，我坐火车走。”,sanmao
2112,我的宝贝,收集民俗品这件事情，就如打麻将，必然上瘾。,sanmao
1828,雨季不再来,，我很累很累，什么时候我可以安睡不再起来。,sanmao
1789,雨季不再来,后来那晚我在中山北路跟散步，你迎面走过来。,sanmao
1786,雨季不再来,离情别绪再加上好多好多事情，我担得够累了。,sanmao
1740,雨季不再来,我本该接受公司的高薪去做东京的时装模特儿。,sanmao
1659,雨季不再来,我说，“没怎么搞，我没念嘛，天天晒太阳。”,sanmao
1649,雨季不再来,（请念做），何必写那些盼望我如何如何的话。,sanmao
2133,我的宝贝,那张画买不起，却来来回回去了三次——看她。,sanmao
2181,我的宝贝,那次环岛旅行，跟回来的碗盘多得可以开碗店。,sanmao
1741,倾城,最好的爱情故事又在于她并不来自烦琐的纠缠。,sanmao
2198,我的宝贝,小琪笑着笑着，突然说：“我快撑不下去了。”,sanmao
1440,雨季不再来,阿黛拉回来时，我在这个家里已经住了三天了。,sanmao
1400,雨季不再来,加起来他们约有二十多间房间，真是太舒服了。,sanmao
1841,倾城,那个下午，就在数糖纸的快乐里，悠悠的度过。,sanmao
1633,倾城,阁楼上的南，悄悄问我：“，你什么时候走？”,sanmao
149,我的宝贝,他讲：“你不去军中福利社买牛肉、蔬菜了？”,sanmao
1940,雨季不再来,难得有钱又有时间，找家豪华咖啡馆去坐坐吧。,sanmao
1966,雨季不再来,我对她说：“救兵来了，我们可以来想办法。”,sanmao
77,哭泣的骆驼,台北触景伤情，无法再留，决心再度离家远走。,sanmao
2057,我的宝贝,这种喜好，就如同他那双修长的手——生来的。,sanmao
2059,我的宝贝,我是说信学和我，两个人吱吱喳喳的光谈梦想。,sanmao
1545,倾城,墓地是全暗的，那些大树给风刮着，叶子乱响。,sanmao
2066,我的宝贝,我说：“什么笔都是重的，你学着写写看呀！”,sanmao
1570,倾城,我答应她，姨婆来只我出去应付，这才不闹了。,sanmao
2205,雨季不再来,骆驼肉做菜，也发觉不是那么不可忍受的事了。,sanmao
1281,雨季不再来,“目前谈不上专线，我们要的东西太多太广。”,sanmao
2091,我的宝贝,那么一大群人挤着住，有多好——都不打架的。,sanmao
1592,倾城,空气里，满天落尘飘下来，我们退到屋子里去。,sanmao
