,title,text,author
2138,末世的思念,她眯了眯眼睛，笑了起来，对着那黑猫招招手。,zhangxiaoxian
1040,离别曲,这些旧歌，都是她喜欢的，有些已经十几年了。,zhangxiaoxian
4,情人无泪,洗脸的时候，她在浴室的半身镜子里瞧着自己。,zhangxiaoxian
42,情人无泪,每天面包出炉的时候，面包香会把人诱拐进去。,zhangxiaoxian
321,情人无泪,就在今天晚上，她也许能为他读一个长篇故事。,zhangxiaoxian
2078,末世的思念,颜……蝶吗？呵呵，我的偶人，总算找到你了。,zhangxiaoxian
1738,红颜露水,明真在家的话，就叫明真接电话，说她出去了。,zhangxiaoxian
2070,末世的思念,“别担心，公告栏上的情书我已经撕了下来。”,zhangxiaoxian
108,情人无泪,她摇摇头，说：“你没秃头。大象是秃头的。”,zhangxiaoxian
1741,红颜露水,每一次，刑露都用一把没有感情的声音拒绝了。,zhangxiaoxian
134,情人无泪,孙长康在医院当化验师，脸上的青春痘消失了。,zhangxiaoxian
197,情人无泪,他并非为了亲情回来，而是为了取悦那个女孩。,zhangxiaoxian
224,情人无泪,她楞了一下，放下手里的东西，朝那张画走去。,zhangxiaoxian
265,情人无泪,她并不想让他难过，可她控制不了自己的倔强。,zhangxiaoxian
85,情人无泪,她心里一热，用双手掩住脸，不让自己掉眼泪。,zhangxiaoxian
742,情人无泪,她惊惶虚弱地呼叫，试图得到一种短暂的救赎。,zhangxiaoxian
759,情人无泪,他买了两张往肯亚的机票，准备给她一个惊喜。,zhangxiaoxian
214,送外卖的女人,独个儿赶去咖啡湾的时候，徐嘉云看不起自己。,zhangxiaoxian
1426,末世的思念,“你不要这钱，那我，我就没脸在这儿干了。”,zhangxiaoxian
1405,末世的思念,杨川说：“那当然了，他们一家人都很好的。”,zhangxiaoxian
1387,末世的思念,当时喻华就说：“其实做熟人的生意很冒险。”,zhangxiaoxian
472,谢谢你离开我,“这些照片，你几年之后还会拿出来再看吗？”,zhangxiaoxian
484,谢谢你离开我,不管我去过哪个地方，要记住的，自然会记住。,zhangxiaoxian
535,谢谢你离开我,“我就是不喜欢那样，两个人牵着手不自在！”,zhangxiaoxian
574,谢谢你离开我,有人说，暗恋是一个礼物般的伤口，凄美浪漫。,zhangxiaoxian
615,谢谢你离开我,然后又想：“跟他一起，也许还是会幸福的！”,zhangxiaoxian
1429,末世的思念,喻华一笑，把信封放进包里，“那我就要了。”,zhangxiaoxian
617,谢谢你离开我,回忆的味道我的一位女朋友最近跟男朋友分手。,zhangxiaoxian
1867,再见野鼬鼠,“是去年的事，他很喜欢这里的天使头发呢。”,zhangxiaoxian
1857,再见野鼬鼠,“有没有一个中国男人在这里吃过天使头发？”,zhangxiaoxian
1850,再见野鼬鼠,布拉格的冬天很冷，漫天风雪，只有零下九度。,zhangxiaoxian
41,卖床的女人,“他好象没有固定女朋友，你对他有意思吗？”,zhangxiaoxian
690,谢谢你离开我,你欠的人情有多大，你要还的人情也就有多大。,zhangxiaoxian
1347,末世的思念,杨川直言：“那倒没有，不过我是有点胆小。”,zhangxiaoxian
716,谢谢你离开我,，然后你知道，那样痴心的爱，再也不复还了。,zhangxiaoxian
1294,末世的思念,她回过头，拈过这根头发说：“可怜白发生。”,zhangxiaoxian
1379,末世的思念,走的时候，杨川打包了四串，小心地抓在手里。,zhangxiaoxian
1852,红颜露水,刑露有点激动地说：“你根本不了解你儿子！”,zhangxiaoxian
368,谢谢你离开我,为什么我没得到你？也许是我根本不想去争取。,zhangxiaoxian
1849,红颜露水,她看着刑露，慢慢地说：“但是，你更爱钱！”,zhangxiaoxian
761,情人无泪,下班之后，他没有直接回家，而是去了旅行社。,zhangxiaoxian
803,情人无泪,纷纭世事，人们适逢其会，却又难免一场告别。,zhangxiaoxian
0,谢谢你离开我,四肢在恋爱恋爱的时候，我们的四肢也在恋爱。,zhangxiaoxian
1,谢谢你离开我,爱情的感觉，由东塘蔓延到两条手臂和两条腿。,zhangxiaoxian
29,谢谢你离开我,一个人也可以，但是，要有四篇最才可以亲亲。,zhangxiaoxian
1722,末世的思念,好友列表上亮起的头像小人，令我呼吸都屏住。,zhangxiaoxian
1818,红颜露水,刑露抿着嘴唇点了点头，随那老妇人进屋里去。,zhangxiaoxian
170,谢谢你离开我,然而，天资纵有多么高，也许还是敌不过缘份。,zhangxiaoxian
1646,末世的思念,“诺曼底都能登陆，南南当然能拿下杨晨希！”,zhangxiaoxian
1626,末世的思念,小曼出声解围，嚷着要他请客，给我们买零食。,zhangxiaoxian
126,送外卖的女人,“邱先生，你在大学门口把我放下就可以了。”,zhangxiaoxian
101,送外卖的女人,“我的志愿本来是画家，可是画家赚不到钱。”,zhangxiaoxian
1613,末世的思念,这天下了体育课，一群人都拥向小卖部买水喝。,zhangxiaoxian
260,谢谢你离开我,你多么希望他在看，你所有的奔跑都是为了他。,zhangxiaoxian
63,送外卖的女人,“我们有很多项投资选择，我逐项跟你解释。”,zhangxiaoxian
1558,末世的思念,老师翻开名册，随意念了一个名字——杨晨希。,zhangxiaoxian
1557,末世的思念,第一堂素描课，要选人做模特，让全班同学画。,zhangxiaoxian
1501,末世的思念,她静静地站了一会儿，去茶水间冲了很久的茶。,zhangxiaoxian
300,谢谢你离开我,他们天天吵架，吵了四个月，她重要受不了了。,zhangxiaoxian
1716,红颜露水,刑露拽开他的手说：“你放开我！我们完了！”,zhangxiaoxian
746,谢谢你离开我,为了逞强，她说明不会嫁给他，叫他不用离婚。,zhangxiaoxian
140,我的爱如此麻辣,那个早上，我睡不到两小时就被一通电话吵醒。,zhangxiaoxian
758,离别曲,工人重又用一条布把钢琴遮着，然后抬上了车。,zhangxiaoxian
124,荷包里的单人床,展览馆差不多关门时我去找阿芳她已经不见了。,zhangxiaoxian
123,荷包里的单人床,在展览馆里我忙碌地在每个摊位里拿布料样本。,zhangxiaoxian
1022,永无止境的怀抱,我终于忍不住问：“她们最欣赏你哪一点呢？”,zhangxiaoxian
1027,永无止境的怀抱,我懒得告诉他，女人有时更会殴打枕头来发泄。,zhangxiaoxian
1036,永无止境的怀抱,当你有一千万，要将之变成三千万，或许不难。,zhangxiaoxian
1040,永无止境的怀抱,想要超越某种程度，除非是延伸到其它领域去。,zhangxiaoxian
85,荷包里的单人床,我从停车场开车出来看到你站在街上等计程车。,zhangxiaoxian
1073,永无止境的怀抱,两个人的世界同时缩小或变大，那便安然无恙。,zhangxiaoxian
147,荷包里的单人床,我又奔跑回房中我还是不能买下它我承受不起。,zhangxiaoxian
326,我的爱如此麻辣,我还以为女人都希望自己是比较年轻的那个呢。,zhangxiaoxian
1082,永无止境的怀抱,然而，这些年来，她渐渐习惯了一个人的生活。,zhangxiaoxian
59,荷包里的单人床,幸好今天晚上的月亮很圆人生好像还有点希望。,zhangxiaoxian
1092,永无止境的怀抱,她可以随时跟那些同样是单身的女朋友去旅行。,zhangxiaoxian
1098,永无止境的怀抱,有位朋友，还有几年便四十岁，至今仍然独身。,zhangxiaoxian
1123,永无止境的怀抱,这位朋友虽然会赚钱，但疏财仗义，重视朋友。,zhangxiaoxian
1141,永无止境的怀抱,我害怕舟车劳顿，只可忍受三小时以内的车程。,zhangxiaoxian
2789,末世的思念,哭总是要费更多的精力和力气的，倒不如一笑。,zhangxiaoxian
1231,永无止境的怀抱,如果我的心灵没有领悟，幸福也永远不会升华。,zhangxiaoxian
1080,永无止境的怀抱,以前，她还会害怕自己没人爱，将会孤独终老。,zhangxiaoxian
288,我的爱如此麻辣,就在这时，父亲的手机突然响起，吓了我一跳。,zhangxiaoxian
990,永无止境的怀抱,就像练武功一样，一天不练功，只有自己知道。,zhangxiaoxian
355,我的爱如此麻辣,你小时不就是这个样子吗？只是，你比他害羞。,zhangxiaoxian
322,荷包里的单人床,惠绚朝着门口说“他来了现在就去令他痛苦。”,zhangxiaoxian
788,永无止境的怀抱,羡慕是一种善意的妒忌，我向往成为那样的人。,zhangxiaoxian
276,荷包里的单人床,当然后来我知道那只能够把男人留住一段日子。,zhangxiaoxian
843,永无止境的怀抱,除了危险之外，黑头也是我想学电单车的障碍。,zhangxiaoxian
1549,红颜露水,刑露从枕头上转过脸去看徐承勋，他睡得很酣。,zhangxiaoxian
855,永无止境的怀抱,事实上，拇指的线条是十只手指中最不漂亮的。,zhangxiaoxian
894,永无止境的怀抱,他不是没钱，而是不觉得这排牙齿有甚么问题。,zhangxiaoxian
901,永无止境的怀抱,每一次张开口，它都提醒我们关于自己的历史。,zhangxiaoxian
986,永无止境的怀抱,我们无法选择岁月，却有权选择过怎样的生活。,zhangxiaoxian
931,永无止境的怀抱,无论你多么想念他，他也不会再那么想念你了。,zhangxiaoxian
184,荷包里的单人床,“女人伪装幸福只是害怕被男人发现她伤心。”,zhangxiaoxian
939,永无止境的怀抱,他会放下手上所有的工作，马上在你跟前出现。,zhangxiaoxian
374,我的爱如此麻辣,我是没有妈妈的孩子，每个人都不忍心伤害我。,zhangxiaoxian
1557,红颜露水,她心里说：“我才没有爱上他……那是错的。”,zhangxiaoxian
371,我的爱如此麻辣,即使生病的日子，“李浩山今天会来吃饭吗？”,zhangxiaoxian
183,荷包里的单人床,“男人伪装坚强只是害怕被女人发现他软弱。”,zhangxiaoxian
960,永无止境的怀抱,女人若没有一点点麻烦，便会觉得自己太平凡。,zhangxiaoxian
151,荷包里的单人床,爱情总是有个最高消费我还不曾付出最高消费。,zhangxiaoxian
933,永无止境的怀抱,你喝了一瓶又一瓶的酒，思念反而愈来愈汹涌。,zhangxiaoxian
1235,永无止境的怀抱,那是个铺满细沙，漂亮得像天堂的蔚蓝色海滩。,zhangxiaoxian
1607,红颜露水,这是刑露花了一根夜晚不眠不休织给徐承勋的。,zhangxiaoxian
1255,永无止境的怀抱,那种爱，使我失去了对尘世的知觉，荣登天堂。,zhangxiaoxian
422,离别曲,/把盘子里一只吃剩的猪脚捡起来，丢在一旁。,zhangxiaoxian
2541,末世的思念,韩萧：“你现在没有毕业，一切还没有稳定。”,zhangxiaoxian
2529,末世的思念,“我送你去。送去我就走。我晚上还有事呢。”,zhangxiaoxian
453,离别曲,他觉得他有责任保护/，不让他走父母的旧路。,zhangxiaoxian
494,离别曲,“如果我没有醒过来的话——”她疲倦地微笑。,zhangxiaoxian
514,离别曲,14胡桑看着那两页歌谱，他没想过对她说不。,zhangxiaoxian
175,我的爱如此麻辣,老姑姑已经九十九岁，活了有一个世纪那么长。,zhangxiaoxian
573,离别曲,走过墓地的时候，她远远看到一个儿时的相识。,zhangxiaoxian
357,离别曲,夏绿萍用一把尺劈劈啪啪的打了那双手腕几下。,zhangxiaoxian
644,离别曲,他神秘地笑笑：“你将会为一个广告片配乐。”,zhangxiaoxian
2392,末世的思念,可是喜欢着喜欢着，我就不喜欢了，就淡定了。,zhangxiaoxian
1683,红颜露水,刑露的眼睛一动不动地看着杂志，什么也没说。,zhangxiaoxian
2335,末世的思念,赫连红叶却是微微变了脸色：“你说什么？！”,zhangxiaoxian
691,离别曲,也许他忘了，这种倒番茄酱的方法，是她教的。,zhangxiaoxian
694,离别曲,妈妈说，那是她年少时恋慕的一个男生教她的。,zhangxiaoxian
2326,末世的思念,“你的身体是阿夜造的，你的灵魂是我给的。”,zhangxiaoxian
712,离别曲,为了支付这种生活，她便不能只挑最好的学生。,zhangxiaoxian
751,离别曲,后来的一天，工人来把他家里的东西统统搬走。,zhangxiaoxian
646,离别曲,她难以置信地望着他，“你为什么不告诉我？”,zhangxiaoxian
207,我的爱如此麻辣,没想到吧？原来老姑姑爱吃你家出品的话梅肉。,zhangxiaoxian
2556,末世的思念,他站起来看看我，整理了一下衬衫，转身走了。,zhangxiaoxian
327,离别曲,接下那个手表广告，因为对方舍得花钱去制作。,zhangxiaoxian
1266,永无止境的怀抱,我唯一清楚的，是我向往一个永无止尽的拥抱。,zhangxiaoxian
2718,末世的思念,“舍不得说，因为舍不得放开你。你心疼了？”,zhangxiaoxian
18,离别曲,她送给老师的最后一曲，是萧邦的《离别曲》。,zhangxiaoxian
2716,末世的思念,“哎呀，都快烫到你的手了，你怎么不说呀！”,zhangxiaoxian
46,离别曲,倒是李瑶有点不耐烦，在韩坡背后瞄了好多次。,zhangxiaoxian
2700,末世的思念,因此也从不曾想过：自己会这样被一个人深爱。,zhangxiaoxian
250,我的爱如此麻辣,“读给我听呀！唔，蛋塔和巧克力也要带来。”,zhangxiaoxian
246,我的爱如此麻辣,那天我离开的时候，她说：“下次带本书来。”,zhangxiaoxian
2676,末世的思念,这样，宋楠楠买靴子的预算超支了，只能放弃。,zhangxiaoxian
91,离别曲,*在床垫下面翻出一叠钞票，那里有几百法郎。,zhangxiaoxian
2615,末世的思念,梁冬屏追宋楠楠的时候，在学校里闹得很轰动。,zhangxiaoxian
179,离别曲,现在她决定回香港，她得把这个决定告诉顾青。,zhangxiaoxian
215,离别曲,他监制过许多出色的唱片，名字一度炙手可热。,zhangxiaoxian
225,离别曲,她知道惟有胡桑能帮-，-需要他，他也需要。,zhangxiaoxian
244,离别曲,他尊敬舅舅，可他们是用两个不同频道思考的。,zhangxiaoxian
1647,红颜露水,刑露抿抿嘴唇，说：“你会取笑我胆小的呢！”,zhangxiaoxian
219,我的爱如此麻辣,难道父亲用的是罂粟和红景天吗？那也不可能。,zhangxiaoxian
316,离别曲,他诚恳地说，“我能为她做的，比不上你们。”,zhangxiaoxian
320,离别曲,“艺术家我认识许多，真的没几个是合理的！”,zhangxiaoxian
820,离别曲,爸爸留下来的那间大屋已经卖掉了，用来还债。,zhangxiaoxian
750,谢谢你离开我,他们一个背着丈夫，一个背着太太，继续来往。,zhangxiaoxian
773,谢谢你离开我,"我们不一定那么幸运,在世上找到另一个自己。",zhangxiaoxian
777,谢谢你离开我,"日子久了,你终于发现,他有另一面对么像你。",zhangxiaoxian
166,文丽珍的丝袜,文丽珍开心地说，李大卓终于肯为她做点事了。,zhangxiaoxian
867,我在云上爱你,他好象相信了我的话，我这下真的是连消带打。,zhangxiaoxian
936,我在云上爱你,我沮丧地看了他一眼，不等他说话，转身就走。,zhangxiaoxian
938,我在云上爱你,离开游戏机之后，我没精打采地一直走一直走。,zhangxiaoxian
1590,三月里的幸福饼,要不要我陪你去——算是尊师重道吗？他冷笑。,zhangxiaoxian
591,再见野鼬鼠,“你就是买模型的两位女孩子的其中之一吧？”,zhangxiaoxian
945,我在云上爱你,就在这刻，阿瑛的那句话突然浮上了我的心头。,zhangxiaoxian
970,我在云上爱你,看到他一副百口莫辩的样子，我心里觉得好笑。,zhangxiaoxian
1618,三月里的幸福饼,即使将来我又爱上另一个人，我仍是离不开他。,zhangxiaoxian
1014,我在云上爱你,天啊！我为什么会买呢？我只好从头再挑衣服。,zhangxiaoxian
1526,三月里的幸福饼,在威尼斯分手以后，已经大半年没有见过他了。,zhangxiaoxian
1513,三月里的幸福饼,那一刻，我才知道我多么不愿意替熊弼生孩子。,zhangxiaoxian
539,再见野鼬鼠,王真走过来问我：“是谁砌的？是你男朋友？”,zhangxiaoxian
1510,三月里的幸福饼,那天，在信箱里，我收到良湄从香港寄来的信。,zhangxiaoxian
1500,三月里的幸福饼,我认识了一些朋友，周末晚上可以和他们共度。,zhangxiaoxian
1473,三月里的幸福饼,我希望将来有机会用这些玻璃珠制造一件晚装。,zhangxiaoxian
480,再见野鼬鼠,看来他是个颇低调的人，跟他的自闭性格一样。,zhangxiaoxian
1362,三月里的幸福饼,我们不过欢聚片刻，我犹记得他肩膊上的余温。,zhangxiaoxian
1077,我在云上爱你,我好奇地伸出食指轻轻戳了女祭司的驼背一下。,zhangxiaoxian
1271,三月里的幸福饼,我已经拿到假期，明天坐最早的班机到旧金山。,zhangxiaoxian
1626,三月里的幸福饼,良湄收到良湄的信之后两天，杨弘念突然出现。,zhangxiaoxian
809,我在云上爱你,星一把球投出去给大熊，对我说：“别客气。”,zhangxiaoxian
465,我在云上爱你,校服不挂出去，是不让大熊知道我住哪一层楼。,zhangxiaoxian
749,再见野鼬鼠,“因为从没有遇上一个值得我为他改变的人。”,zhangxiaoxian
1950,三月里的幸福饼,你为什么不走？这是好机会，是你两倍的月薪。,zhangxiaoxian
504,我在云上爱你,他不像刚开始的时候跟得那么贴，离我老远的。,zhangxiaoxian
1916,三月里的幸福饼,也许每个女人身边都无可奈何地放着一个熊弼。,zhangxiaoxian
1882,三月里的幸福饼,你愿意住在这里吗？他问我，不要再四处飘泊。,zhangxiaoxian
1859,三月里的幸福饼,文治笑着不说话，带我到十二楼一个单位门前。,zhangxiaoxian
1846,三月里的幸福饼,是的，我忘了，他是我师父，他总能够看穿我。,zhangxiaoxian
617,再见野鼬鼠,“那天你看到我砌模型，露出很得意的神色。”,zhangxiaoxian
539,我在云上爱你,“白发魔女”背朝着他伸了懒腰，趴在书堆上。,zhangxiaoxian
1805,三月里的幸福饼,想你开心一下，喜欢吗？我把车匙放在他手上。,zhangxiaoxian
577,我在云上爱你,那是大熊和他的宠物鸟吧？看起来好象是鹦鹉。,zhangxiaoxian
595,我在云上爱你,我走出店外，发现他进了隔壁一家拉面店吃面。,zhangxiaoxian
636,我在云上爱你,我明明是在撒谎，没想到他竟然相信我的谎话。,zhangxiaoxian
1729,三月里的幸福饼,我说，不过却是第一个家里有圣诞树的圣诞节。,zhangxiaoxian
658,我在云上爱你,我怔住了，问大熊，“他为什么要你跟中我？”,zhangxiaoxian
1645,三月里的幸福饼,不，只是我也爱上了这种口味——我淡淡的说。,zhangxiaoxian
1630,三月里的幸福饼,你在纽约干什么？我就住在巴士站旁边的房子。,zhangxiaoxian
547,我在云上爱你,到了月台，我躲在另一边月台的一根石柱后面。,zhangxiaoxian
1333,我在云上爱你,我垂下眼睛，瞥了大熊一眼，他等着我扮鬼脸。,zhangxiaoxian
1358,我在云上爱你,我终于回到家里，掏出钥匙，乏力地把门打开。,zhangxiaoxian
1192,三月里的幸福饼,我端着茶出去，文治拿着相簿，怔怔地望着我。,zhangxiaoxian
154,蝴蝶过期居留,她站在他身后，看着他的背影，她的心更软了。,zhangxiaoxian
158,蝴蝶过期居留,方载文用手拍拍她的肩膀微笑，那是原谅的手。,zhangxiaoxian
261,再见野鼬鼠,“酒行里有没有一瓶八二年的PETRUS？”,zhangxiaoxian
166,蝴蝶过期居留,这天晚上，她跟李思洛和林康悦去吃意大利菜。,zhangxiaoxian
185,蝴蝶过期居留,她以为他会等她，他却竟然害怕得撇下她走了。,zhangxiaoxian
190,蝴蝶过期居留,在这一年零三个月里，他已经不止三次否认她。,zhangxiaoxian
735,三月里的幸福饼,报告天气的时候，我悲伤地说：明天阳光普照。,zhangxiaoxian
99,交换星夜的女孩,她望着那盘炒蛋皱了皱眉，看来已经不能吃了。,zhangxiaoxian
809,三月里的幸福饼,我想说的，是一个希望你永远不要悲伤的故事。,zhangxiaoxian
704,三月里的幸福饼,我叫了他一声，我习惯跟良湄一样，叫他哥哥。,zhangxiaoxian
265,蝴蝶过期居留,莫君怡从来就没有使用过这种妈妈优先的服务。,zhangxiaoxian
190,再见野鼬鼠,她很惊讶我认得她，而且还记得她的参选号码。,zhangxiaoxian
672,三月里的幸福饼,他前天采访新闻时，从高台掉下来，跌伤了头。,zhangxiaoxian
296,蝴蝶过期居留,“我是说，要不要我暂时替你抱着你的宝宝？”,zhangxiaoxian
634,三月里的幸福饼,第二天晚上，我退了房间，准备坐夜车到伦敦。,zhangxiaoxian
352,蝴蝶过期居留,无论是真或假，有些事情，她想永远相信下去。,zhangxiaoxian
377,蝴蝶过期居留,她内疚自己竟然背着杜苍林和另一个男人约会。,zhangxiaoxian
610,三月里的幸福饼,结果，很合理地，我输了，什么名次也拿不到。,zhangxiaoxian
255,蝴蝶过期居留,莫君怡用育儿带把两个月大的儿子系紧在胸前。,zhangxiaoxian
284,再见野鼬鼠,她的小儿子胖得肥肿难分，一定是天生痴肥的。,zhangxiaoxian
827,三月里的幸福饼,是的，不过这不是因为我觉得这份工作不优雅。,zhangxiaoxian
61,蝴蝶过期居留,王莉美对她丈夫抬了一下头，证明自己是对的。,zhangxiaoxian
17,交换星夜的女孩,她刚付钱买了一张票，口袋里的手机就响起来。,zhangxiaoxian
1461,我在云上爱你,在车上，她临时改变了主意，决定去卡拉OK。,zhangxiaoxian
1123,三月里的幸福饼,长大有什么好呢？长大了，就要面对很多痛苦。,zhangxiaoxian
1120,三月里的幸福饼,熊弼却一直躲在实验室里，不知道外面的变化。,zhangxiaoxian
1558,我在云上爱你,妈妈看到我突如其来的改变，大大松了一口气。,zhangxiaoxian
1048,三月里的幸福饼,我用一个自以为很精采的答案回避了他的问题。,zhangxiaoxian
1581,我在云上爱你,再一次，你故弄玄虚地笑笑，始终不肯告诉我。,zhangxiaoxian
384,再见野鼬鼠,唱片公司声言要力捧梦梦，跟她浅了五年合约。,zhangxiaoxian
1589,我在云上爱你,我捻起盘子里的玫瑰花瓣，放到鼻子上嗅闻着。,zhangxiaoxian
1613,我在云上爱你,畏怖恐惧过头了，我想呼救却叫不出一个声音。,zhangxiaoxian
1019,三月里的幸福饼,也许，他不是离不开她，而是他不能爱我更多。,zhangxiaoxian
51,交换星夜的女孩,她从没见过他，估计他是刚从学堂毕业出来的。,zhangxiaoxian
36,收到你的信已经太迟,她惊魂甫定转过头来，看着面前的一个陌生人。,zhangxiaoxian
42,收到你的信已经太迟,他理了个时髦的小平头，很配他蜜糖般的皮肤。,zhangxiaoxian
321,再见野鼬鼠,他在我面前默默把整份计划书看完，一言不发。,zhangxiaoxian
977,三月里的幸福饼,也许我跟他一样寂寞吧，那一剎，我爱上了他。,zhangxiaoxian
59,收到你的信已经太迟,她想起那个男孩子问她说：“你是不是找人？”,zhangxiaoxian
1,蝴蝶过期居留,我们在时间的长河里经历生老病死，岁月荣枯。,zhangxiaoxian
57,蝴蝶过期居留,“曼丽就是没有男朋友，她常常形单只影的。”,zhangxiaoxian
61,文丽珍的丝袜,“周末晚上还要加班，不用跟男朋友约会吗？”,zhangxiaoxian
2019,三月里的幸福饼,文治不是我的茶叶枕头，他是我睡一辈子的床。,zhangxiaoxian
51,文丽珍的丝袜,李大卓问她，“我留意到你的身体检验报告。”,zhangxiaoxian
47,文丽珍的丝袜,“你是文丽珍，加入银行已经七年了，对吗？”,zhangxiaoxian
912,末世的思念,蛋糕做好了，他点上跟她岁数一样数目的蜡烛。,zhangxiaoxian
906,末世的思念,她微笑，不肯相信，却听到自己的声音在发颤。,zhangxiaoxian
179,亲密心事,原来凡是不停的做某一件事，便是心理有问题。,zhangxiaoxian
880,末世的思念,曾经那样向往相忘于江湖，只因无法相濡以沫。,zhangxiaoxian
221,亲密心事,把逢场作戏之用的女人转手给朋友，是有义气。,zhangxiaoxian
229,亲密心事,把自己喜欢的女人私下让给好朋友，也是愚义。,zhangxiaoxian
240,亲密心事,大事最好不要叫人帮忙，友情是经不起考验的。,zhangxiaoxian
246,亲密心事,旧情人说：“事隔多年，很多事情都改变了。”,zhangxiaoxian
160,亲密心事,但男人的盟约只是权宜之计，不过是一种手段。,zhangxiaoxian
1563,再见野鼬鼠,乐儿仍然住在高海明的朋友川成先生夫妇家里。,zhangxiaoxian
1555,再见野鼬鼠,“老板，如果你见到他，请你把这个交给他。”,zhangxiaoxian
28,是谁拿走了那一双雪靴,“你先换上这对鞋，不然你那一双脚会冻坏。”,zhangxiaoxian
1525,再见野鼬鼠,我跑上他的家，他的菲律宾女佣开门让我进去。,zhangxiaoxian
368,亲密心事,以前的佬不是这样的，“佬”就是成熟的男人。,zhangxiaoxian
1488,再见野鼬鼠,我打电话到日本找乐儿，他说高海明没有找她。,zhangxiaoxian
398,亲密心事,让一段爱情善终，大家都可以留一个美好回忆。,zhangxiaoxian
440,亲密心事,目前世上共有一百零四种鸟类有这种外遇问题。,zhangxiaoxian
446,亲密心事,原来男人和女人都是不忠的，不忠是人的本性。,zhangxiaoxian
254,亲密心事,"大,学生,小,说,,网y君喜欢收养流浪狗。",zhangxiaoxian
127,亲密心事,朋友，何不豁达一点？世上太多这类小人物了。,zhangxiaoxian
1036,末世的思念,这个美丽新世界一片沉默，充满着空荡荡的美。,zhangxiaoxian
1676,再见野鼬鼠,在砌战机的过程里，我总能够稍稍忘记了寂寞。,zhangxiaoxian
799,谢谢你离开我,直到后来念传理系，我终于又有男同学做伴了。,zhangxiaoxian
907,谢谢你离开我,不过，这几年，我已经没什么东西特别想吃了。,zhangxiaoxian
1172,末世的思念,我盯着它的小脸，它也回望我，“喵喵”地叫。,zhangxiaoxian
1160,末世的思念,有生以来第一次，我真切地感到了“被需要”。,zhangxiaoxian
1149,末世的思念,它看上去挺小，三四个月的样子，瘦成了一条。,zhangxiaoxian
1007,谢谢你离开我,她认真地过活，爱上她的，也会是认真的男人。,zhangxiaoxian
1016,谢谢你离开我,现在，我请你干万别想着一头粉红色的大笨象。,zhangxiaoxian
1021,谢谢你离开我,然而，只要别人一提起他，她就无法控制自己。,zhangxiaoxian
1036,谢谢你离开我,上一次，结束得太差劲了，不如我们重新结束。,zhangxiaoxian
1037,谢谢你离开我,"当你抚爱回忆有些事情,是结果比过程重要的。",zhangxiaoxian
1041,谢谢你离开我,你会好奇他们推了多少机会只为拍好这出戏吗?,zhangxiaoxian
1057,末世的思念,我摆脱了救生衣的束缚，拉着西蒙的手去浮潜。,zhangxiaoxian
1127,谢谢你离开我,这样的结果却是：当你了解我，你就不爱我了。,zhangxiaoxian
1055,末世的思念,死在自己喜欢的事情上，美过庸碌地存活百年。,zhangxiaoxian
138,卖床的女人,他是禁欲了三个月的男人，再下去就受不住了。,zhangxiaoxian
