,title,text,author
4870,三恋,她陡地明亮起来，胸中有一团光明在冲出躯壳。,wanganyi
5059,三恋,她厌恶地用舌根顶住喉头，避免作一点儿回味。,wanganyi
3344,长恨歌,严师母说：地方小不要紧，又不是开生日舞会。,wanganyi
3358,长恨歌,房间有一股娟秀之气，却似乎隐含着某些伤痛。,wanganyi
3573,长恨歌,但他体察到王琦瑶自我捍卫的用心，深感抱歉。,wanganyi
4185,三恋,背靠墙站好，请她帮助将绷直的腿朝头顶上推。,wanganyi
1735,妹头,但过了不到一个月，他就提前请了事假回来了。,wanganyi
4226,三恋,汗珠从她缎子般光滑的皮肤上滚落，珍珠似的。,wanganyi
3549,长恨歌,那一种委曲求全，迂回战术，是他不懂都懂的。,wanganyi
4262,三恋,她“嘶嘶”着，接连地撩着毛巾，朝身上泼水。,wanganyi
4320,三恋,他与谁都建立不了息息相关的默契了，除了她。,wanganyi
3356,长恨歌,王琦瑶笑着说：看来在哪里都跑不掉一静一闹。,wanganyi
3495,长恨歌,他想，这城市已是另一座了，路名都是新路名。,wanganyi
4346,三恋,然而，虽是不见面，彼此却被对方全部占据了。,wanganyi
4411,三恋,他们最初的感觉是恐惧，最先克服的也是恐惧。,wanganyi
3456,长恨歌,他们两人话里来话里去，说的其实只是一件事。,wanganyi
4548,三恋,他虽不哭，却是起心的懊恼，眼泪往心里流着。,wanganyi
3385,长恨歌,她心里盼着这场麻将早点结束，各自回家了事。,wanganyi
4587,三恋,他们好像是两个陌生人走进了这不陌生的小城。,wanganyi
4640,三恋,她是连一点儿常识都没有，以为这样就可消灭。,wanganyi
3492,长恨歌,这是一个新的王琦瑶，也是一个；目的王琦瑶。,wanganyi
3089,长恨歌,它叫人想起萤火虫一类的短命鬼，一霎即灭的。,wanganyi
1617,妹头,衬着她微黄头发和雪白的皮肤，格外鲜艳触目。,wanganyi
5099,三恋,可是，心里却一片虚空，她竟不知想些什么了。,wanganyi
3015,长恨歌,这样的公寓还有一个别称，就叫做交际花公寓。,wanganyi
2985,长恨歌,这是果决的，不像电话铃那样缠绵，京绕不绝。,wanganyi
2981,长恨歌,它是动脉一样的组成部分，注入以生命的活力。,wanganyi
387,荒山之恋,随着腹部日益渐进的凸起，她变得更温存体贴。,wanganyi
2906,长恨歌,亚后却是有藏不住的娇冶，银冠也正对她合适。,wanganyi
431,荒山之恋,没了大提琴，却有手风琴时常摸摸，也知足了。,wanganyi
2899,长恨歌,这城市的激荡是到最极处，静止也是到最极处。,wanganyi
338,荒山之恋,自己都没有预料的，简直成了一种艺术的创造。,wanganyi
1551,妹头,虽然也是不说话，可她们的态度就比较随便了。,wanganyi
469,荒山之恋,在做一个女人的学问上，她有着无穷的想像力。,wanganyi
2832,长恨歌,再有王琦瑶，鸡蛋里挑骨头，一个针脚不许错。,wanganyi
490,荒山之恋,他将风箱收紧，右手托了托键盘：“瞎拉拉。”,wanganyi
510,荒山之恋,四下里很静，隔壁办公室里没有人，都出去了。,wanganyi
2756,长恨歌,照片里的王琦瑶只能用一个字形容，那就是乖。,wanganyi
569,荒山之恋,犹如大河决了堤，他们身不由己琴声戛然而止。,wanganyi
572,荒山之恋,他紧张得几乎停止了呼吸，只有心在剧烈地跳。,wanganyi
450,荒山之恋,尤其是寂静的下午，几乎一整个院子都能听见。,wanganyi
313,荒山之恋,虽然没赔本，却损失了面子，那损失是更大了。,wanganyi
290,荒山之恋,从头至尾没有停止歌唱，却始终没有说一句话。,wanganyi
259,荒山之恋,然后，又有一声汽笛，不知是从哪个方向传来。,wanganyi
3088,长恨歌,它是叫人从心底里起畏的，没几个人能顶得住。,wanganyi
1613,妹头,玲玲闲在家里，没什么事情，心思全在打扮上。,wanganyi
1518,桃之夭夭,她也喜欢家中有些声响动静，方才不感到厌气。,wanganyi
44,荒山之恋,他躲闪地走着一条弯曲的路线，还怕丢了大哥。,wanganyi
3063,长恨歌,其实说起来，外婆要比王琦瑶更懂做人的快活。,wanganyi
60,荒山之恋,小脸儿粉红的一块云，都说少见这么美的婴儿。,wanganyi
73,荒山之恋,唱过女中音的大嫂给他弹琴，温存地劝他放松。,wanganyi
79,荒山之恋,声音有点喑哑，却绝不走调，听久了便会出神。,wanganyi
1524,桃之夭夭,这一回，母亲半懂，停了一时，咬牙道：她敢!,wanganyi
3048,长恨歌,日头也是苍白，照和不照一样，都是添凄凉的。,wanganyi
125,荒山之恋,一件长袍，就好比挂在衣架上一样地直垂到地。,wanganyi
153,荒山之恋,他们一起叫道，火焰吱吱地响着，算作了回答。,wanganyi
3034,长恨歌,几十年过去，一切明白如话，心是见底的心了。,wanganyi
229,荒山之恋,最小的弟弟在讲一则街坊的故事，无聊得好笑。,wanganyi
3030,长恨歌,外婆与她对面坐，捧一个黄铜手炉，抽着香烟。,wanganyi
239,荒山之恋,头发抖动着阳光，阳光如水银般在头发上滑动。,wanganyi
245,荒山之恋,他这才发现她很美，那美里有一种圣洁的意味。,wanganyi
1880,长恨歌,张永红却并不见怪，相反还有一种满足的心情。,wanganyi
2113,荒山之恋,虽然没了龙眼吃，可是整天可以穿得漂亮整洁。,wanganyi
1820,长恨歌,张永红静坐一边，脸上的表情是带几分慷慨的。,wanganyi
1794,长恨歌,薇薇只得去找别的女朋友，打发过了一个假日。,wanganyi
775,长恨歌,所以这空又是用实来作底，净则是以繁琐作底。,wanganyi
1010,妹头,而她也认为，这个宁波阿娘正是白乌驹的祖母。,wanganyi
652,长恨歌,望了一溜烟而去的汽车，王琦瑶是有点怅悯的。,wanganyi
617,长恨歌,而那要做的七分，且是悉心悉意，毫不马虎的。,wanganyi
1270,启蒙时代,海鸥是没去过她们家，倘若去过，一定会吃惊。,wanganyi
1296,启蒙时代,有了这样的应许，他们出入海鸥家就更自如了。,wanganyi
1322,启蒙时代,这一个月里，南昌几乎隔天就到小老大这里来。,wanganyi
821,长恨歌,他们或者闭门不出，或者趾高气扬，一步三摇。,wanganyi
976,妹头,因在这样的弄堂里的家庭，多少是有些旧式的。,wanganyi
1351,启蒙时代,由于携带了许多新的阅历，他的缄默就更深了。,wanganyi
1369,启蒙时代,而南昌却是一个例外，小老大注意到了这一点。,wanganyi
1386,启蒙时代,这口吻无疑和整个气氛不相谐，扫了大家的兴。,wanganyi
1398,启蒙时代,自然，就对这一个格外的顾怜，甚至是纵容的。,wanganyi
1406,启蒙时代,并且，学校里暗暗流传着谁和谁谈恋爱的闲篇。,wanganyi
1418,启蒙时代,总之，碍着小老大的面子，大家勉强接受了他。,wanganyi
1421,启蒙时代,他双手插在裤袋里，立在房间中央，笑盈盈的。,wanganyi
1341,启蒙时代,这种场面，在这里或是那里，触及了他的创痛。,wanganyi
1458,启蒙时代,又像是万花筒，轻轻一摇，就绽开不同的图案。,wanganyi
1047,启蒙时代,她没说穿也是领情，晓得他是照顾自己的用心。,wanganyi
836,长恨歌,外乡人七拐八绕的，总能找到一个这样的地方。,wanganyi
817,启蒙时代,他们被这欧式的修辞法迷住了，沉醉在说话里。,wanganyi
1015,长恨歌,王琦瑶觉得昨天还刚来过的，周围都是熟面孔。,wanganyi
1009,长恨歌,她的有些装束使王琦瑶触目惊心，却有点感动。,wanganyi
1005,长恨歌,她说着做女人的道理，有关青春的短暂和美丽。,wanganyi
971,长恨歌,也不管王琦瑶同意不同意，便做起她的座上客。,wanganyi
958,长恨歌,一穿翠绿色的短夹袄，下面是舍味呢的西装裤。,wanganyi
908,启蒙时代,陈卓然不觉又一次发现这奇怪的小矮人的魔法。,wanganyi
827,长恨歌,邬桥人看外乡人，不惊也不怪，再自然不过的。,wanganyi
1052,妹头,他的大头在热辣辣的太阳底下，潺潺地流着汗。,wanganyi
1050,妹头,就好像古代的部落，有着一种封闭自守的性质。,wanganyi
954,启蒙时代,如今，这城市的摩登，就是由他们来担纲的了。,wanganyi
974,启蒙时代,听到这个残酷的原则，房间里的人却都笑起来。,wanganyi
876,长恨歌,阿二这样的年纪，宁可要个谜，也不要真理的。,wanganyi
1041,妹头,他走在轰响的．蝉鸣里面，头脑里懵懵懂懂的。,wanganyi
854,长恨歌,还怪邬桥的哲学不武断，它总是以商量的口气。,wanganyi
1026,启蒙时代,他的母亲，上海人，桂林新中国剧社的女演员。,wanganyi
883,长恨歌,其时其境，这些诗句都是不假思索，脱口而出。,wanganyi
468,长恨歌,王琦瑶不会真当他没事，只是不知是怎样的事。,wanganyi
1465,启蒙时代,小兔子们看见的是什么？是人性的光明和黑暗。,wanganyi
942,妹头,巴结也是上海话的说法，是努力不放松的意思。,wanganyi
1939,启蒙时代,就因为这，舒拉给自己的成长造成了许多困难。,wanganyi
1947,启蒙时代,她还小，还没开始生活，思想却已经预先工作。,wanganyi
1953,启蒙时代,还有一回，她尾随几名男生去往各处看大字报。,wanganyi
259,长恨歌,两人虽然没互相叮嘱，却不约而同地缄口不提。,wanganyi
1972,桃之夭夭,呆坐一时，郁晓秋忽地站起，问：晚饭怎么吃?,wanganyi
226,长恨歌,王琦瑶清醒过来，寒颤止住了，心跳回复正常。,wanganyi
873,妹头,弄堂前边的操场，就是妹头他们小学校的操场。,wanganyi
1938,启蒙时代,其实呢，是成长的事，是舒拉特别的渴望长大。,wanganyi
206,长恨歌,再看那镜子里的美人，也不那么生分和隔膜了。,wanganyi
191,长恨歌,电车在轨道里呕眶当当地走，也是漠然的表情。,wanganyi
2059,启蒙时代,这种驯顺并不会养成对方的爱，反是养成骄矜。,wanganyi
125,长恨歌,它们总是凌空而起，将这城市的屋顶踩在脚下。,wanganyi
2134,启蒙时代,相对于这边的妇孺老幼，那边更显其风华正茂。,wanganyi
2147,启蒙时代,基座宽大，山墙就是辽阔的一面，攀着爬墙虎。,wanganyi
2160,启蒙时代,他驶进一条横弄，停下，抬起头向上喊了一声。,wanganyi
2015,桃之夭夭,是他两个妹妹，从不喊他哥哥，都是直呼其名。,wanganyi
1980,桃之夭夭,她很善于在田埂上行走，腾腾地走到一块田里。,wanganyi
1965,桃之夭夭,平时最是热闹踊跃的时刻，此时却无一人来到。,wanganyi
1858,启蒙时代,无奈好景不长，不一会儿，就响起祖母的叫声。,wanganyi
1839,启蒙时代,家中的气味也差不多，常有一股腥和酱的气味。,wanganyi
375,长恨歌,而接下去的进入复选，却是有些意外的喜悦了。,wanganyi
1551,启蒙时代,这就是他们与小老大客厅的前朝人物的不同了。,wanganyi
369,长恨歌,这就像是一次女性服饰大博览，她们是模特儿。,wanganyi
933,妹头,她对美术并无特别的才能，只是能过得去而已。,wanganyi
359,长恨歌,她们甚至还更勇敢，更坚韧，不怕失败和打击。,wanganyi
1596,启蒙时代,校园里就比较热闹，甚至于有一种复苏的气象。,wanganyi
351,长恨歌,这样，她们就谁也不欠谁，谁也不凌驾于谁了。,wanganyi
349,长恨歌,王琦瑶住进蒋丽莉家，还是和蒋丽莉搞了平衡。,wanganyi
1630,启蒙时代,她们这几个，衣着是蓝和米黄，效果是轻盈的。,wanganyi
319,长恨歌,王琦瑶倒还好，蒋丽莉就总是被这些消息左右。,wanganyi
908,妹头,额发本是想朝后梳，却没有梳平，于是便竖着。,wanganyi
315,长恨歌,事情已经沸沸扬扬，王琦瑶的小照却刚刚寄出。,wanganyi
314,长恨歌,如今她和她，虽在咫尺之间，却遥如天各一方。,wanganyi
305,长恨歌,她想得王琦瑶的欢心，这心情是有些可怜见的。,wanganyi
1755,启蒙时代,这样就可知道，她们家是挤住在左邻右舍中间。,wanganyi
280,长恨歌,这两次，王琦瑶是要老练一些，但却不动声色。,wanganyi
1793,启蒙时代,和所有大革命一样，一是保皇派，一是造反派。,wanganyi
1071,妹头,阿五头是沉迷在思想里的人，对俗世毫不关心。,wanganyi
4171,三恋,想归想，心里总还微微地有些难过，有点自卑。,wanganyi
811,启蒙时代,他们还处在漫长的青春期里，以空谈取代实践。,wanganyi
762,启蒙时代,陈卓然没有直接回答，而是说出两个字：延安。,wanganyi
1536,长恨歌,这些渺小的人生，也是需要付出牺牲作代价的。,wanganyi
1478,长恨歌,比如和丈夫老张的婚姻，再比如杨树浦的纱厂。,wanganyi
146,发廊情话,长宁区那边有名的服装街，有人叫它小华亭的。,wanganyi
164,发廊情话,那些供销商，你打过一趟交道，三天吃不下饭!,wanganyi
171,发廊情话,她抬了抬下巴，好像在说：方才你们也见到了。,wanganyi
1468,长恨歌,他好像觉着回到了从前，他们都还年轻的时候。,wanganyi
177,发廊情话,淮海路的女孩子，走到哪里都看得出来不一样。,wanganyi
1553,长恨歌,这些隐私说一件没什么，放在一起可就不得了。,wanganyi
197,发廊情话,脾气上来了，志气也上来了，非要成功不可了!,wanganyi
217,发廊情话,她一笑，因为用了一句粗俚的切口稍有些羞惭。,wanganyi
1444,长恨歌,程先生忙完了，走出去，见她一个人站着出神。,wanganyi
263,发廊情话,大人说我手势好，说，什么叫手势好，伊就是!,wanganyi
1404,长恨歌,如今，已有了三个孩子，住在大杨浦的新村里。,wanganyi
300,发廊情话,据说他在局里面，承办员听他讲得忘了问案情。,wanganyi
1391,长恨歌,但程先生就是不开口，坐得再晚也是一个回家。,wanganyi
366,发廊情话,他生意经一般，这也正是他有社会经验的表现。,wanganyi
1212,妹头,这样，小白终于回了上海，他们也终于结婚了。,wanganyi
1186,妹头,她把妹头拉到浴室，妹头一看那阵势又吓呆了。,wanganyi
59,发廊情话,遇到和计较的客人吵嘴，她们则会出来打圆场。,wanganyi
1560,长恨歌,我们所听见的那些私情，一半是真，一半是假。,wanganyi
1762,长恨歌,有时候，薇薇不在家，她也会来和王琦瑶聊天。,wanganyi
1270,妹头,但这并不等于说，她对他们的谈话有什么兴趣。,wanganyi
2283,荒山之恋,风是那样凄凉地在吹，叫人充满了不祥的预感。,wanganyi
2295,荒山之恋,这是一种良心麻痹的快乐，是一种罪恶的快乐。,wanganyi
2296,荒山之恋,他的头脑也停止了工作，只顾一日一日地过着。,wanganyi
2298,荒山之恋,他用手绞住头发使劲地拽，将头发拽落了许多。,wanganyi
1260,妹头,妹头烫了头发，短短的，留了些额发，很俏丽。,wanganyi
57,发廊情话,有她们在，那两位洗头小姐，也觉得不沉闷了。,wanganyi
2299,荒山之恋,早上起床，女人看见他枕上的落发，又恨又疼。,wanganyi
2317,荒山之恋,连男人都看出了这一点，可是绝不承认这一点。,wanganyi
1622,长恨歌,身体触地的一刹那，他终于听见了落幕的声音。,wanganyi
1252,妹头,他们两人在一起真的很开心，有许多玩的念头。,wanganyi
2334,荒山之恋,有人发现了他们的约会，他又到剧场扫地去了。,wanganyi
1600,长恨歌,它们无论从多么高的地方跳下，都是落地无声。,wanganyi
1599,长恨歌,它们躲在暗处，望着那些空房间，呜呜地哀叫。,wanganyi
52,发廊情话,等再来到这里，已经是曲终人散的阑珊人意了。,wanganyi
2312,荒山之恋,为什么偏偏爱的是他，她也说不出多少的理由。,wanganyi
405,发廊情话,头上顶一本书，直走，转弯，上楼梯，下楼梯。,wanganyi
3,启蒙时代,南昌他们一行自行车，就是从这影里驶过来的。,wanganyi
10,启蒙时代,昔日大幅的电影广告栏里，现在是标语的大字。,wanganyi
1149,长恨歌,一日复一日地厮混着，真中有假，假中有真的。,wanganyi
396,启蒙时代,父亲点点头，问，外面的形势如何？说来听听。,wanganyi
401,启蒙时代,孩子们都到齐了，因为父亲在场，格外兴奋着。,wanganyi
404,启蒙时代,在他们俩来到之前进行的游戏，又继续下去了。,wanganyi
431,启蒙时代,这样，它就很合格做现代人思想交辩的舞台了。,wanganyi
478,启蒙时代,还未进门，糊了满墙的大字报就会告诉他这些。,wanganyi
1131,长恨歌,听他这一说，别人还真惭愧起来，纷纷抚慰他。,wanganyi
342,启蒙时代,他也知道，陈卓然还有许多高校的大学生战友。,wanganyi
1116,长恨歌,等窗外一片漆黑，他们才迟疑不决地起身回家。,wanganyi
1830,桃之夭夭,郁晓秋早已经听见，正摸着黑穿衣服，找鞋袜。,wanganyi
611,启蒙时代,与其相比，街道、房屋、树，就都显得巨大了。,wanganyi
616,启蒙时代,兄弟姐妹都到齐了，是大姐一个一个找回来的。,wanganyi
1075,长恨歌,眼前有一时的黑暗，稍停一会儿，便微亮起来。,wanganyi
1063,长恨歌,两人其实是用话里面的话交谈，最终达到和解。,wanganyi
1026,长恨歌,严家师母接着说：那就是共产党不让讨小老婆。,wanganyi
734,启蒙时代,可他还是隔膜，因母亲于他，几乎是个陌生人。,wanganyi
555,启蒙时代,他实在是逃过一劫，却也与陈卓然擦肩而过了。,wanganyi
1153,长恨歌,有一日，大家又逗萨沙，要给萨沙介绍女朋友。,wanganyi
1159,长恨歌,萨沙忽而正色道：我倒是想给一个人做个介绍。,wanganyi
305,启蒙时代,等到了高三年级，他已经读过《资本论》全本。,wanganyi
1360,长恨歌,程先生是执著的，要与旧时尚从一而终的决心。,wanganyi
29,启蒙时代,你会觉得，这城市警醒得很，而且，守持很严。,wanganyi
56,启蒙时代,腰里并不系皮带，就这么松垮着，很显得潇洒。,wanganyi
1337,长恨歌,什么样的感时伤怀都退居其次，继而无影无踪。,wanganyi
104,启蒙时代,也因此，这所学校就有了一种中产阶级的气息。,wanganyi
159,启蒙时代,但不管怎么说，非常时期里的安全终是可喜的。,wanganyi
1301,长恨歌,她去推梳妆桌旁的窗子，风将她的头发吹乱了。,wanganyi
1299,长恨歌,王琦瑶也不去帮他，一个人在照相间走来走去。,wanganyi
1251,长恨歌,政府增发了许多票证，什么东西都有了限量的。,wanganyi
1232,长恨歌,他们的白天都是打发过去的，夜晚是悉心过的。,wanganyi
225,启蒙时代,南昌忽觉着，父亲看上去，很像一个托派分子。,wanganyi
1194,长恨歌,这时，萨沙体味到一种精雕细作的人生的快乐。,wanganyi
1191,长恨歌,萨沙自告奋勇往磨眼里舀米，半勺水半勺米的。,wanganyi
283,启蒙时代,后来他知道，他专有一份烈属的抚恤，只他有。,wanganyi
1190,长恨歌,她前一夜就将糯米泡上，这时米粒就胀得很鼓。,wanganyi
300,启蒙时代,在学校生活中，最可能提高的方式，就是读书。,wanganyi
1189,长恨歌,临近过年，王琦瑶在炉边用一盘小磨磨糯米粉。,wanganyi
778,启蒙时代,而且，他也不顶愿意，让她们来分享他的朋友。,wanganyi
4165,三恋,若不是功夫出色，团里怕早已作了别样的考虑。,wanganyi
4135,三恋,她努力镇定下来，问道：“怎么能不是人了？”,wanganyi
4092,三恋,车轮链条的吱吱声，在偏僻郊外是格外的刺耳。,wanganyi
5761,长恨歌,两人想起蒋丽莉，忽都有些不自在，沉默下来。,wanganyi
1287,遍地枭雄,经过这一夜，他仿佛长了阅历，能够处变不惊。,wanganyi
1312,遍地枭雄,怀着这样恹恹的心情，毛豆走上去火车站的路。,wanganyi
5712,长恨歌,这时候的王琦瑶就靠着这个不承诺保持着平衡。,wanganyi
5686,长恨歌,王琦瑶忽有些悲伤，这是大喜过后常有的心情。,wanganyi
5677,长恨歌,阳光里的灰尘也是就滞的，光线是显得有些灰。,wanganyi
423,桃之夭夭,敲出火油炉以后，王同学又显示出厨工的才艺。,wanganyi
1199,遍地枭雄,李源要从荆州走水路，圆泽却要从长安走陆路。,wanganyi
7,三恋,这套书系主要以新时期以后的小说为收录对象。,wanganyi
41,三恋,青蛙在水田里叫着，他一桩一桩地回想着往事。,wanganyi
43,三恋,这疼痛伤害不了他了，他是比那时强健得多了。,wanganyi
81,三恋,却要是认真恼了，一撒手就走，便使唤不上了。,wanganyi
5673,长恨歌,一个上午过去了，他们的讨论还保持到餐桌上。,wanganyi
143,三恋,一件长袍，就好比挂在衣架上一样的直垂到地。,wanganyi
409,桃之夭夭,郁子涵学会了享受，几乎把受穷的日子忘记了。,wanganyi
408,桃之夭夭,凭本事赚进来，凭性子花出去，豁朗的人生观。,wanganyi
5676,长恨歌,午后总是倦怠的，有些提不起劲，都是歪着的。,wanganyi
170,三恋,他们一起叫道，火焰嗞嗞地响着，算作了回答。,wanganyi
1128,遍地枭雄,但比起他们这边的动静，那喧哗就显得空洞了。,wanganyi
