,title,text,author
637,轮盘小说集（精品公版）,悄悄的全戴着雪帽，盖着雪被，悄悄的全躺着。,xuzhimo
423,落叶（精品公版）,安琪儿自己在那里说，本来用不着我们去发现。,xuzhimo
166,轮盘小说集（精品公版）,柔荏的红辉散射在附近的陈设上，异样的恬静。,xuzhimo
719,巴黎的鳞爪（精品公版）,她到了以后第二天晚上玛利亚上季诺家去看他。,xuzhimo
703,巴黎的鳞爪（精品公版）,新近为了共产党到处的闹也感觉不安稳与难过。,xuzhimo
403,自剖文集（精品公版）,果然是大胜利，该得庆祝的：“爹爹没有事！”,xuzhimo
320,轮盘小说集（精品公版）,女孩儿的心肠有时真会得硬，谁说的“冷酷，”,xuzhimo
491,巴黎的鳞爪（精品公版）,“耐着！有的是时候！约翰的脑袋跑不了的！”,xuzhimo
449,自剖文集（精品公版）,这年头也不知怎的，笑自难得，哭也不得容易。,xuzhimo
518,落叶（精品公版）,认识你自己！我认定了这不热闹的小径上走去。,xuzhimo
421,爱眉小札（精品公版）,去懋业银行，予犹太鬼换钱买糖，吃饭，写信。,xuzhimo
526,爱眉小札（精品公版）,你的心绪怎样？这话其实不必问，不问我也猜着。,xuzhimo
235,巴黎的鳞爪（精品公版）,她们那敏捷，那闲暇，那轻盈，真是值得歌咏的。,xuzhimo
583,爱眉小札（精品公版）,自己急得骂我自己，再不过去说话，车可要开了。,xuzhimo
193,轮盘小说集（精品公版）,玛各说了声：“让我去看”，出去把信捡了进来。,xuzhimo
127,巴黎的鳞爪（精品公版）,我不敢说康桥给了我多少学问或是教会了我什么。,xuzhimo
252,自剖文集（精品公版）,春光与希望，是长驻的；自然与人生，是调谐的。,xuzhimo
73,巴黎的鳞爪（精品公版）,他是匪利滨人，也不知怎的我初次见面就迷了他。,xuzhimo
458,轮盘小说集（精品公版）,廉枫迷糊的脑筋里挂上了“妖”“艳”两个大字。,xuzhimo
228,落叶（精品公版）,宛茨渥士说的自然“大力回容，有镇驯矫饬之功”,xuzhimo
266,落叶（精品公版）,我们只能想法使它增加适用性，不能抛弃了不管。,xuzhimo
416,轮盘小说集（精品公版）,干什么好呢？有什么可干的？这叫做孤单的况味。,xuzhimo
446,巴黎的鳞爪（精品公版）,今天我见他拿一个小钱丢中一个教堂最高的圆顶。,xuzhimo
530,落叶（精品公版）,我们不要叫云端里折过来的回光给迷糊了是真的。,xuzhimo
469,巴黎的鳞爪（精品公版）,在我们几个学徒里面，他最高兴老师的种种发明。,xuzhimo
734,巴黎的鳞爪（精品公版）,那晚上她会着季诺，可没有对他提她见着了什么。,xuzhimo
525,落叶（精品公版）,他是一个制警句编口号的圣手；他的话里有魔力。,xuzhimo
524,落叶（精品公版）,他是一个理想的党魁，有思想，有手段，有决断。,xuzhimo
375,轮盘小说集（精品公版）,你倒是真有点羡慕，对不对？不怪你，人总是人。,xuzhimo
472,巴黎的鳞爪（精品公版）,他又想学雷那图用调羹量颜色，也是一样的失败。,xuzhimo
355,轮盘小说集（精品公版）,咦，她果然是在一只小航船里躺着，并不是做梦。,xuzhimo
672,巴黎的鳞爪（精品公版）,季诺还是照样的热，虽则玛利亚近来倒变沉静了。,xuzhimo
654,巴黎的鳞爪（精品公版）,她的头发是黑色的，天生起浪纹的，分开在当中。,xuzhimo
530,巴黎的鳞爪（精品公版）,我简直想说一半得靠你的缘分，我真有点儿迷信。,xuzhimo
880,爱眉小札（精品公版）,你只要记住那随着别人走的是一个没有灵魂的人。,xuzhimo
583,巴黎的鳞爪（精品公版）,钟楼中飞下一声宏钟，空山在音波的磅礴中震荡。,xuzhimo
40,落叶（精品公版）,那是一件大事实，人类历史上一件最伟大的事实。,xuzhimo
445,巴黎的鳞爪（精品公版）,弓弩都是他的擅长，会骑、会水、精通小剑斗术。,xuzhimo
14,自剖文集（精品公版）,“你再不用开口了，你再没有什么话可说的了，”,xuzhimo
435,巴黎的鳞爪（精品公版）,今天在P街上，离大教堂不远，我见着我的伯父。,xuzhimo
609,爱眉小札（精品公版）,临睡时又看了几张摩的日记，不觉又难受了半天。,xuzhimo
283,巴黎的鳞爪（精品公版）,这道上有的是清荫与美草，随地都可以供你休憩。,xuzhimo
181,自剖文集（精品公版）,飞：超脱一切，笼盖一切，扫荡一切，吞吐一切。,xuzhimo
178,自剖文集（精品公版）,人类初次实现了翅膀的观念，彻悟了飞行的意义。,xuzhimo
170,自剖文集（精品公版）,人颡初发明用石器的时候，已经想长翅膀，想飞。,xuzhimo
162,自剖文集（精品公版）,但没了翅膀或是翅膀坏了不能用是一件可怕的事。,xuzhimo
175,落叶（精品公版）,“我们即使存心救世，我们也得自已重新做人。”,xuzhimo
151,自剖文集（精品公版）,“其翼若垂天之云……背负苍天，而莫之夭阏者”,xuzhimo
397,轮盘小说集（精品公版）,自然的变化，只要你有眼随时随地都是绝妙的诗。,xuzhimo
97,自剖文集（精品公版）,算清亏欠，在还算得清的时候，总比窝着浑着强。,xuzhimo
394,轮盘小说集（精品公版）,不成！“紧紧的卷着，我的红浓的芭蕉的心……”,xuzhimo
395,巴黎的鳞爪（精品公版）,他是一个音乐的天才，在幼年音乐便是他的生命。,xuzhimo
544,落叶（精品公版）,一个社会学家分明不能容许连累社会的自杀行为。,xuzhimo
86,落叶（精品公版）,还有一件是我六月间伴着泰戈尔到日本时的感想。,xuzhimo
27,自剖文集（精品公版）,但深刻的难受在我是无名的，是不能完全解释的。,xuzhimo
420,轮盘小说集（精品公版）,那马来人完全了解，脑袋微微地一侧，车就开了。,xuzhimo
104,自剖文集（精品公版）,我这时候就比是一个人初次发现他有影子的情形。,xuzhimo
629,巴黎的鳞爪（精品公版）,平常人的生活他比作关的笼子里的芙蓉雀的生活。,xuzhimo
465,自剖文集（精品公版）,那时我正迷上尼采开口就是那一套沾血腥的字句。,xuzhimo
605,落叶（精品公版）,陶先生的话是对的，陈女士的发愿说亦似不尽然。,xuzhimo
124,爱眉小札（精品公版）,有莲时吃莲，有鸡豆时吃鸡豆，有爱时“吃”爱。,xuzhimo
322,落叶（精品公版）,他们是终年如此的，真是“四时常春，风和日丽”,xuzhimo
122,轮盘小说集（精品公版）,——但他从进房时起，便引起了一个奇异的幻想。,xuzhimo
61,轮盘小说集（精品公版）,春痕在楼上喊道：“这里没有旁人，请上楼来。”,xuzhimo
119,轮盘小说集（精品公版）,逸就在床前摇椅上坐下，问她这几日受苦的经过。,xuzhimo
266,爱眉小札（精品公版）,论精神我主张贵族主义；谈物质我主张平民主义。,xuzhimo
573,轮盘小说集（精品公版）,况且他自己的心上又横着一大饼的凉，凉得发痛。,xuzhimo
783,轮盘小说集（精品公版）,他唱什么听不清，分得清的只“浪溜圆”三个字。,xuzhimo
796,轮盘小说集（精品公版）,一重重的门是归他开的，晚上也是他关的时候多。,xuzhimo
798,轮盘小说集（精品公版）,挑行李是他的事，送礼是他的事，劈柴是他的事。,xuzhimo
956,轮盘小说集（精品公版）,有了主意，有一点子主意，就不会有今天的狼狈。,xuzhimo
634,自剖文集（精品公版）,但我也还记得起几件事情，不妨乘兴讲给你们听。,xuzhimo
409,落叶（精品公版）,诗人勃兰克说，“但天才永远站在时代的上面。”,xuzhimo
173,爱眉小札（精品公版）,眼泪——线条似的挂下来了！写什么，上床去吧。,xuzhimo
850,轮盘小说集（精品公版）,但早先他过一时还得回家去，不是为妻，是为娘。,xuzhimo
797,自剖文集（精品公版）,下年正月我又回前敌去打，又弄死了不少法国人。,xuzhimo
90,轮盘小说集（精品公版）,他此时所想的是人生老病死的苦痛，青年之短促。,xuzhimo
268,落叶（精品公版）,这就是我们应该应用“自觉的努力”的一个方向。,xuzhimo
33,轮盘小说集（精品公版）,三里外的桑抱群峰也只在和暖的朝阳里欣然沉浸。,xuzhimo
442,爱眉小札（精品公版）,但是我决不怪你，你知道，我随便这么说就是了。,xuzhimo
928,轮盘小说集（精品公版）,娘的话没有一句不充满着怜爱，个个字都听得甜。,xuzhimo
434,爱眉小札（精品公版）,我只好寄一本糖书去，糖可真坏，留着那本书吧。,xuzhimo
79,爱眉小札（精品公版）,往往一个人最不愿意听的话，是他最应得听的话。,xuzhimo
210,爱眉小札（精品公版）,很多事情是庸人自扰，头脑清明所以是不能少的。,xuzhimo
205,爱眉小札（精品公版）,你果真爱我，不能这样没胆量，恋爱本是光明事。,xuzhimo
423,爱眉小札（精品公版）,我先走，今晚独去满洲里，后日即入西伯利亚了。,xuzhimo
482,轮盘小说集（精品公版）,海面、海港、海边，都在轴辘声中继续的往下沉。,xuzhimo
70,爱眉小札（精品公版）,这工夫愈下愈有味，像逛山似的，唯恐进得不深。,xuzhimo
518,自剖文集（精品公版）,还有一个更有趣的旅伴在车上结识的是意大利人。,xuzhimo
761,自剖文集（精品公版）,那晚上车我的手提包里有烟，有糖，有桔子蜜酒。,xuzhimo
869,轮盘小说集（精品公版）,家德自己起劲不必说，我们上下一家子都觉得高兴。,xuzhimo
780,自剖文集（精品公版）,没有，我打法国黑兵，顶没有用，比小鸡还容易捉。,xuzhimo
691,爱眉小札（精品公版）,我知道你的苦，摩，眼前再有美景也不会享受的了。,xuzhimo
93,落叶（精品公版）,那事情的可怕，我敢说是超过了人类忍受力的止境。,xuzhimo
460,落叶（精品公版）,在民族的历史里，这种努力的痕迹一样的可以辨认。,xuzhimo
770,自剖文集（精品公版）,喔要多少？她们可不干净你知道，洗得不够你知道。,xuzhimo
84,落叶（精品公版）,我们不好像听见吗，虽则隔着百几十年光阴的旷野。,xuzhimo
852,轮盘小说集（精品公版）,但是谢谢天，现在他不用再耐，因为他娘已经死了。,xuzhimo
59,轮盘小说集（精品公版）,的那个单独“逸”字的蜜甜音调；他又神魂迷荡了。,xuzhimo
780,轮盘小说集（精品公版）,奎星、纯阳祖师、关帝、梨山老母，都得他来赞美。,xuzhimo
4,自剖文集（精品公版）,是动，不论是什么性质，就是我的兴趣，我的灵感。,xuzhimo
78,爱眉小札（精品公版）,万事只要自己决心；决心与成功间的是最短的距离。,xuzhimo
591,巴黎的鳞爪（精品公版）,这山上的钟声是昼夜不间歇的，平均五分钟时一次。,xuzhimo
842,爱眉小札（精品公版）,为了一时的气愤平空丢了好些日子，也无心于此了。,xuzhimo
656,轮盘小说集（精品公版）,盘踞在肝肠深处的那些非得要一个尽情倾吐的机会。,xuzhimo
61,爱眉小札（精品公版）,我不能没有心的平安，眉，只有你能给我心的平安。,xuzhimo
17,落叶（精品公版）,我的思想——如其我有思想——永远不是成系统的。,xuzhimo
19,落叶（精品公版）,我的心灵的活动是冲动性的，简直可以说痉挛性的。,xuzhimo
638,轮盘小说集（精品公版）,这倒有意思，月下来拜会洋鬼子，廉枫叹了一口气。,xuzhimo
793,爱眉小札（精品公版）,我知道局面又要有转变，但不知转出怎样的面目来。,xuzhimo
791,爱眉小札（精品公版）,若是将他们的背景一看，也难说不是跟我们一样的。,xuzhimo
675,轮盘小说集（精品公版）,陌生的朋友，你不嫌我话说得晦塞吧，我想你懂得。,xuzhimo
633,轮盘小说集（精品公版）,这儿地上的雪比道上的白得多，松松的满没有斑点。,xuzhimo
699,巴黎的鳞爪（精品公版）,玛利亚站得直直的，当着前胸伸出了她的一双手臂。,xuzhimo
626,轮盘小说集（精品公版）,猎夫早就全身披褂的支起来了，狗在那一头领着路。,xuzhimo
772,爱眉小札（精品公版）,慢慢的我不觉耽了下来，一条腿软得站都站不住了。,xuzhimo
762,轮盘小说集（精品公版）,他不但发白，他上唇疏朗朗的两披八字胡也见花了。,xuzhimo
284,轮盘小说集（精品公版）,他几时进来，我们也不知道，他始终没有开一声口。,xuzhimo
367,轮盘小说集（精品公版）,我正落了坐，他咬了咬嘴唇翻一翻眼珠微微地笑了。,xuzhimo
463,落叶（精品公版）,单就政治说，英国当然也是一个有意识努力的民族。,xuzhimo
260,轮盘小说集（精品公版）,孟甫叔父怎么能办教育？他自己就没有受什么教育。,xuzhimo
195,爱眉小札（精品公版）,我爱那重帘，要是帘外有浓绿的影子，那就更趣了。,xuzhimo
876,轮盘小说集（精品公版）,她又就只眯着一双皱皮的眼甜甜的笑，再没有话说。,xuzhimo
679,轮盘小说集（精品公版）,世界是黑暗的，但我却永久存储着你的不死的灵光。,xuzhimo
291,自剖文集（精品公版）,我现在把那封残信录在这里，再来追摹当时的情景。,xuzhimo
230,落叶（精品公版）,但自然最大的教训，尤在“凡物各尽其性”的现象。,xuzhimo
241,自剖文集（精品公版）,妩媚的马樱，只是幽幽的微冁着，蝇虫也敛翅不飞。,xuzhimo
114,巴黎的鳞爪（精品公版）,侵略，压迫，该咒是一件事，别的事情可不跟着走。,xuzhimo
583,落叶（精品公版）,活着努力，活着奋斗，陶先生这样说，我也这样说。,xuzhimo
983,轮盘小说集（精品公版）,疯孩子！老太太笑着对不知门口站着的一个谁说话。,xuzhimo
501,轮盘小说集（精品公版）,孩子，你敢吗？那洞府径直的石级，竟像直通上天。,xuzhimo
412,爱眉小札（精品公版）,但是写什么呢？写感情是写不完的还是写事情的好。,xuzhimo
1035,轮盘小说集（精品公版）,但她已经让阿宝扶着她，帮着她脱了衣服上床睡下。,xuzhimo
462,自剖文集（精品公版）,阿，那些过去的日子！枕上的梦痕，秋雾里的远山。,xuzhimo
591,自剖文集（精品公版）,暗森森的雀山，你站着，半冻的莫斯科河，你流着。,xuzhimo
123,巴黎的鳞爪（精品公版）,我也叫名在英国念过两年书，大部分的时间在康桥。,xuzhimo
17,巴黎的鳞爪（精品公版）,出门人也不能太小心了，走道总得带些探险的意味。,xuzhimo
161,巴黎的鳞爪（精品公版）,他回英国后就在伦敦住下，夫妻两人卖文章过日子。,xuzhimo
459,轮盘小说集（精品公版）,朱古律姑娘也不等请，已经自己坐上了廉枫的床沿。,xuzhimo
240,自剖文集（精品公版）,但我独坐在廊前，却只是静静的，静静的无甚声响。,xuzhimo
306,落叶（精品公版）,难得这里那里透了一丝一线的光明，一转眼又没了。,xuzhimo
340,落叶（精品公版）,英国人可称是现代的政治民族，这是大家都知道的。,xuzhimo
71,巴黎的鳞爪（精品公版）,东方，啊浪漫的多情的东方？我心里常常的怀念着。,xuzhimo
556,落叶（精品公版）,“所欲有甚于生者”，是他总结他的决心的一句话。,xuzhimo
109,落叶（精品公版）,除非是你自愿放手，你的灵魂里再没有勇敢的分子。,xuzhimo
372,巴黎的鳞爪（精品公版）,但罗兰不死，他不能死；他还得完成他分定的使命。,xuzhimo
354,落叶（精品公版）,有一天我跟了赖世基夫人（MrsHaroldJ.,xuzhimo
252,巴黎的鳞爪（精品公版）,我这一辈子就只那一春，说也可怜，算是不曾虚度。,xuzhimo
159,自剖文集（精品公版）,天使们有翅膀，会飞，我们初来时也有翅膀，会飞。,xuzhimo
171,巴黎的鳞爪（精品公版）,每天一早我坐街车（有时自行车）上学，到晚回家。,xuzhimo
165,轮盘小说集（精品公版）,客厅里只开着中间圆桌上一座大伞形红绸罩的摆灯。,xuzhimo
551,轮盘小说集（精品公版）,正当上灯的时候，西河沿的那一头还漏着一片焦黄。,xuzhimo
276,落叶（精品公版）,我们实现生命的理想，也未始不可从注意说话做起。,xuzhimo
255,爱眉小札（精品公版）,是真爱不能没有力量，是真爱不能没有悲剧的倾向。,xuzhimo
411,落叶（精品公版）,英国一个艺术批评家说，“但传统精神是绵延的。”,xuzhimo
480,轮盘小说集（精品公版）,但看香港，至少玩香港，少不了坐吊盘车上山去一趟。,xuzhimo
708,轮盘小说集（精品公版）,走近了，站定了，他也望着坐在坟墩上的那个发愣哪。,xuzhimo
29,巴黎的鳞爪（精品公版）,到了第三晚她再来的时候我再也忍不住不想法接近她。,xuzhimo
519,巴黎的鳞爪（精品公版）,那年济慈住在伦敦的WentworthPlace.,xuzhimo
711,轮盘小说集（精品公版）,粗糙的，沉浊的口音，廉枫站起了身，哈着一双冻手。,xuzhimo
297,落叶（精品公版）,麦克不仅有思想，也有理想；不仅有才干，也有胆量。,xuzhimo
635,轮盘小说集（精品公版）,墓碑有不少，疏朗朗的排列着，一直到黑巍巍的城根。,xuzhimo
354,轮盘小说集（精品公版）,她翻过身去，那块长疙疤的小玻璃窗外天光望见了她。,xuzhimo
70,巴黎的鳞爪（精品公版）,三四年结婚的经验更叫我厌恶西欧，更叫我神往东方。,xuzhimo
658,轮盘小说集（精品公版）,眼珠已经褪了光，发音都不得清楚，他一样非得忏悔。,xuzhimo
900,轮盘小说集（精品公版）,“我积下了一百多块钱，我要去看一块地葬我娘去，”,xuzhimo
474,巴黎的鳞爪（精品公版）,马各自以为他的失败是由于没有完全遵照老师的规则。,xuzhimo
96,落叶（精品公版）,我自己未到日本前与看过日本后，见解就完全的不同。,xuzhimo
318,巴黎的鳞爪（精品公版）,山上有急湍，有冰河，有幔天的松林，有奇伟的石景。,xuzhimo
938,轮盘小说集（精品公版）,呸，男人，哪有什么好心眼的？老五早就上了他的当。,xuzhimo
331,落叶（精品公版）,但这是已往的希腊，我们只能如孔子所谓心向往之了。,xuzhimo
456,落叶（精品公版）,此外在个人的历史里更不易寻出这样一个完全的例子。,xuzhimo
947,轮盘小说集（精品公版）,谁想她在上海混不到几年，就会变成这鬼相，这妖气。,xuzhimo
828,轮盘小说集（精品公版）,他会念不少的经，从心经到金刚经全部，背得溜熟的。,xuzhimo
806,轮盘小说集（精品公版）,每天浇，摘去焦枯叶子，厨房要用时采，都是他的事。,xuzhimo
251,巴黎的鳞爪（精品公版）,但我要没有过过康桥的日子，我就不会有这样的自信。,xuzhimo
799,轮盘小说集（精品公版）,最近因为父亲常自己烧檀香，他就少劈柴，多劈檀香。,xuzhimo
453,巴黎的鳞爪（精品公版）,丢开了不曾画全的圣贞，雷那图就跑厨房去，我跟着。,xuzhimo
1010,轮盘小说集（精品公版）,“三”，娘在门口说，“你猜爹给你买回什么来了？”,xuzhimo
787,轮盘小说集（精品公版）,肉太肥或太瘦都不能使他满意：“肉总得像一块肉，”,xuzhimo
471,巴黎的鳞爪（精品公版）,但到家的时候他再也不能把他的缩写翻成活人的脸相。,xuzhimo
1037,轮盘小说集（精品公版）,阿宝看了小姐恍惚的样子心里也明白，着实替她难受。,xuzhimo
6,巴黎的鳞爪（精品公版）,香草在你的脚下，春风在你的脸上，微笑在你的周遭。,xuzhimo
180,巴黎的鳞爪（精品公版）,你要发见你自己的真，你得给你自己一个单独的机会。,xuzhimo
362,轮盘小说集（精品公版）,艳丽的垃圾窝——它本就是一幅妙画！我说给你听听。,xuzhimo
179,巴黎的鳞爪（精品公版）,你要发见你的朋友的“真”，你得有与他单独的机会。,xuzhimo
618,轮盘小说集（精品公版）,骡马车碾烂的雪地，在这鬼火的影映下，都满是鬼意。,xuzhimo
778,轮盘小说集（精品公版）,他另有一种能耐，几乎是专门的，那叫做“赞神歌”。,xuzhimo
419,自剖文集（精品公版）,不，你不是“老人”；你至少是我们后生中间的一个。,xuzhimo
567,自剖文集（精品公版）,旁边站着看的人（俄国车站上多的是闲人）一齐喊了。,xuzhimo
31,轮盘小说集（精品公版）,他的头还不曾从云外收回，他的脚早已在污泥里泞住。,xuzhimo
529,落叶（精品公版）,过分相信政治学的危险，不比过分相信宗教的危险小。,xuzhimo
789,自剖文集（精品公版）,喝蜜酒吧，请，祝福我们将来联合的胜利！再来一杯。,xuzhimo
704,自剖文集（精品公版）,够了！怖梦也有醒的时候，再要做下去，我就受不住。,xuzhimo
105,爱眉小札（精品公版）,这在恋中人的心境真是每分钟变样，绝对的不可测度。,xuzhimo
35,爱眉小札（精品公版）,甜，酸，苦，辣，我都尝全了，也可算不枉这一世了。,xuzhimo
112,爱眉小札（精品公版）,否则就该承认我们的情分，给我们一条活路才是道理。,xuzhimo
224,爱眉小札（精品公版）,AllorNothing到如今还是我做人的标准。,xuzhimo
624,落叶（精品公版）,我最先想来对你们说些孩子话，因为你们都还是孩子。,xuzhimo
15,自剖文集（精品公版）,我常觉得我沉闷的心府里有这样半嘲讽半吊唁的谆嘱。,xuzhimo
852,自剖文集（精品公版）,但就这一点（我搔着我的头发），我说有考虑的必要。,xuzhimo
738,自剖文集（精品公版）,所以吊古——尤其是上坟——是中国文人的一个癖好。,xuzhimo
310,自剖文集（精品公版）,我有时在病榻前，在凄悒的静默中，发生了重大疑问。,xuzhimo
85,自剖文集（精品公版）,也不知那时间为什么原因我竟有那活灵灵的一副勇气。,xuzhimo
99,自剖文集（精品公版）,想来这做人真是奥妙，我信我们的生活至少是复性的。,xuzhimo
673,爱眉小札（精品公版）,我的爱你，并不一定要你回答我，只要你能得到安慰。,xuzhimo
113,自剖文集（精品公版）,他却不曾写，我几次逼问他，他说一定在离京前交卷。,xuzhimo
177,爱眉小札（精品公版）,其实何苦来，祷告又有什么用处？人有没有心是问题。,xuzhimo
828,自剖文集（精品公版）,但我的确比先前明白了些，为什么罗素不能不向后转。,xuzhimo
192,轮盘小说集（精品公版）,格托的一声，邮件从门上的信格里落在进门的鬃毯上。,xuzhimo
242,自剖文集（精品公版）,只有远近树里的秋蝉在纺纱似的垂引它们不尽的长吟。,xuzhimo
582,落叶（精品公版）,我也不须答辩；陶先生大部分的见解都是我最同意的。,xuzhimo
224,自剖文集（精品公版）,人生到底是什么？我得先对我自己给一个相当的答案。,xuzhimo
692,自剖文集（精品公版）,为什么生命走入了迷路，因为上面有资本阶级的压迫。,xuzhimo
781,爱眉小札（精品公版）,一个美丽的宁静的月夜叫我一阵无味的恼怒给破坏了。,xuzhimo
774,巴黎的鳞爪（精品公版）,原文载在“LondonMereurv”的九月号。,xuzhimo
278,爱眉小札（精品公版）,织女与牛郎，清浅一水隔，相对两无言，盈盈复派派。,xuzhimo
318,轮盘小说集（精品公版）,唉！鄂先生喘了口长气，又回复了他那木乃伊的睡法。,xuzhimo
403,爱眉小札（精品公版）,）韩所长现在车上，真巧，这一路有他同行，不怕了。,xuzhimo
667,落叶（精品公版）,并且有时一件事实体的存在并不能证明他生命的继续。,xuzhimo
